OBJECTID,ID,NAME,STATE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,WELLIDNO,API,PERMITNO,OPERATOR,OPERATORID,PRODTYPE,COORDTYPE,SURF_LAT,SURF_LONG,BOT_LAT,BOT_LONG,POSREL,FIELD,COMPDATE,TOTDEPTH
285610,W510004680,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.025460000000002,-82.392679999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.025460000000002,-82.392679999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2663
285611,W510004681,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.133260000000000,-82.322559999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.133260000000000,-82.322559999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1958
285612,W510004682,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.025869999999998,-82.400949999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.025869999999998,-82.400949999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2668
285613,W510004683,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.081969999999998,-82.197419999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.081969999999998,-82.197419999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2344
285614,W510004684,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.034739999999999,-82.377030000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.034739999999999,-82.377030000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1976
285615,W510004685,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.060809999999996,-82.232410000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.060809999999996,-82.232410000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2605
285616,W510004686,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.010269999999998,-82.396630000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.010269999999998,-82.396630000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2878
285617,W510004687,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.106659999999998,-82.447890000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.106659999999998,-82.447890000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1900
285618,W510004688,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.079360000000001,-82.233829999999998,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.079360000000001,-82.233829999999998,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2485
285619,W510004689,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.099559999999997,-82.173419999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.099559999999997,-82.173419999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2381
285620,W510004690,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.053019999999997,-82.223460000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.053019999999997,-82.223460000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1827
285621,W510004691,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.083269999999999,-82.256280000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.083269999999999,-82.256280000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2144
285622,W510004692,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.091340000000002,-82.251810000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.091340000000002,-82.251810000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2180
285623,W510004693,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.080660000000002,-82.254300000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.080660000000002,-82.254300000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2343
285624,W510004694,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.087240000000001,-82.253649999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.087240000000001,-82.253649999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2207
285625,W510004695,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.085639999999998,-82.251199999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.085639999999998,-82.251199999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2204
285626,W510004696,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.074050000000000,-82.258830000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.074050000000000,-82.258830000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2354
285627,W510004697,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.078569999999999,-82.261690000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.078569999999999,-82.261690000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2320
285628,W510004698,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.069659999999999,-82.258700000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.069659999999999,-82.258700000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2126
285629,W510004699,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.072389999999999,-82.261560000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.072389999999999,-82.261560000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2103
285630,W510004700,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.071790000000000,-82.252629999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.071790000000000,-82.252629999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2119
285631,W510004701,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.078640000000000,-82.239990000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,RANGE RESOURCES-PINE MOUNTAIN,-999,UNKNOWN WELL,T,37.078640000000000,-82.239990000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,-999
285632,W510004702,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.034410000000001,-82.147630000000007,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.034410000000001,-82.147630000000007,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2380
285633,W510004703,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.043340000000001,-82.135890000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.043340000000001,-82.135890000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2280
285634,W510004704,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.027149999999999,-82.147139999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.027149999999999,-82.147139999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2075
285635,W510004705,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.030360000000002,-82.142269999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.030360000000002,-82.142269999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2245
285636,W510004706,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.036059999999999,-82.169290000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.036059999999999,-82.169290000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2605
285637,W510004707,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.022799999999997,-82.165070000000000,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.022799999999997,-82.165070000000000,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1964
285638,W510004708,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.034979999999997,-82.135679999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.034979999999997,-82.135679999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2427
285639,W510004709,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.041170000000001,-82.132480000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.041170000000001,-82.132480000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2441
285640,W510004710,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,36.979010000000002,-82.277950000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,36.979010000000002,-82.277950000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2585
285641,W510004711,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.039830000000002,-82.142979999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.039830000000002,-82.142979999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2270
285642,W510004712,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.040619999999997,-82.149039999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.040619999999997,-82.149039999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2464
285643,W510004713,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.032220000000002,-82.119839999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.032220000000002,-82.119839999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2552
285644,W510004714,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.026119999999999,-82.137219999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.026119999999999,-82.137219999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2420
285645,W510004715,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,36.982790000000001,-82.212479999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,36.982790000000001,-82.212479999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2120
285646,W510004716,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.034379999999999,-82.141019999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.034379999999999,-82.141019999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2434
285647,W510004717,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.031730000000003,-82.130549999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.031730000000003,-82.130549999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2337
285648,W510004718,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,36.975110000000001,-82.201430000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,36.975110000000001,-82.201430000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2257
285649,W510004719,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.036799999999999,-82.126620000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.036799999999999,-82.126620000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2327
285650,W510004720,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.036099999999998,-82.151539999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.036099999999998,-82.151539999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2100
285651,W510004721,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.029930000000000,-82.148250000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.029930000000000,-82.148250000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2159
285652,W510004722,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,36.983170000000001,-82.305350000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,36.983170000000001,-82.305350000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2150
285653,W510004723,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,RUSSELL,51167,USA,37.032290000000003,-82.152450000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.032290000000003,-82.152450000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2000
285654,W510004724,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,DICKENSON,51051,USA,37.038539999999998,-82.158439999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.038539999999998,-82.158439999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2174
