OBJECTID,UNITID,UNITID2,COMPKEY,UNITTYPE,MOS_ID,NAME,ADDRESS,COMMENTS,FEATURE_TO,FEATURE_FR,COMPTYPE,MAINCOMP1,MAINCOMP2,DITCH_LENGTH,MAINT_ZONE,MAP_NO,HUC,BASE_WID,CHAN_WID,BANK_HT,REC_WATER,COMMENTS2,CATEGORY
1887,S1022,S1023,1264103,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
530,0107-0644-L,0107-0245-L,765397,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
3701,51060,51060A,1718655,MOS,MI02-01,Cape Henry 1,2231 BEECH STREET, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H02,CB25,4,6,3,,,
2904,8025,S8263,1284405,ORD, ,Malbon, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L15,AS18,0,0,0,,,
1888,S1023,S1024,1264104,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
531,0107-0644-L,0107-0245-L,765397,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
3702,51061,51061A,1718657,MOS,MI02-01,Cape Henry 1,2231 BEECH STREET, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H02,CB25,4,6,3,,,
2905,5160-S035-R,5160-0268-R,1284410,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L06,CB25,1,1,1,,,
1889,S1024,S1025,1264105,MOS,NA,North Star Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
532,0107-0644-R,0107-0245-R,765390,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
3703,51057,51057A,1718649,MOS,MI02-01,Cape Henry 1,2225 SANDALWOOD DRIVE, , , ,28,32,32,,,I02,CB25,4,6,3,,,
2906,0998-S193-L,0998-0089-L,1284297,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K21,AS17,0,0,0,,,
1890,S1026,S1027,1264106,MOS,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
3704,51059,51059A,1718653,MOS,MI02-01,Cape Henry 1,2237 OAK STREET, , , ,28,32,32,,,H02,CB25,4,6,3,,,
533,0107-0721-L,0107-0428-L,765404,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
2907,0998-S193-R,0998-0089-R,1284294,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K21,AS17,0,0,0,,,
1891,S1027,S1022,1264107,MOS,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F10,AS13,0,0,0,,,
3705,77011,77010,1718643,MOS,MI02-01,Cape Henry 1,2242 GREAT NECK ROAD, , , ,28,32,32,,,H02,CB25,4,16,4,,,
534,0107-0721-L,0107-0428-L,765404,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
2908,5552-4403-R,5552-0092-R,1283964,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D08,JK54,0,0,0,,,
1892,S1028,S1029,1264108,ORD,NA,South Lynnhaven Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H07,CB25,0.5,2,0.5,,,
3706,77009,77008,2000853,CANAL, ,Lynnhaven Drive,2873 LYNNHAVEN DRIVE, , , ,28,32,32,,,H03, ,0,0,0,,,
535,0107-0721-L,0107-0428-L,765404,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F03,CB25,2,3.5,2,,,
2909,5552-4403-L,5552-0092-L,1283967,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D08,JK54,0,0,0,,,
1893,S1029,S1030,1264109,ORD,NA,South Lynnhaven Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H07,CB25,3,10,3,,,
3707,438,439,772051,ORD,NA,1848 N Great Neck,1848 N GREAT NECK RD,IN THE EASEMENT BORDERING GREAT NECK MIDDLE,ASSET_STORM_MISC,ASSET_STORM_NODE,28,32,32,,,I03,CB25,5,15,1.5,,,
536,0107-3263-L,0107-6002-L,764616,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,4,1.5,,,
2910,50053,50054,1263035,MOS,MC08-15,Normandy Avenue 2,5545 NORMANDY AV, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C08,JK54,1,4,2,,,
1894,S1030,S1031,1264110,ORD,NA,South Lynnhaven Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H07,CB25,3.5,12,3,,,
537,0107-3263-L,0107-6002-L,764616,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,4,1.5,,,
3708,440,441,772054,ORD,NA,1848 N Great Neck,1848 N GREAT NECK RD, ,ASSET_STORM_NODE,ASSET_STORM_MISC,28,32,32,,,I03,CB25,0,25,3,,,
1895,S1031,S1032,1264111,ORD,NA,South Lynnhaven Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H07,CB25,3,8,3,,,
2911,0772-S193-L,0772-1056-L,1564210,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L06,CB25,2,3,3,,,
3709,442,441,772057,ORD,NA,1848 N Great Neck,1848 N GREAT NECK RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I03,CB25,0,20,3,,,
538,0107-3263-L,0107-6002-L,764616,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,4,1.5,,,
1896,S1033,S1034,1264112,ORD,NA,South Lynnhaven Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H07,CB25,2.5,10,3,,,
2912,0772-S193-R,0772-1056-R,1564197,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L06,CB25,1,2.5,2,,,
3710,444,446,772060,ORD,NA,Foxhound,1816 FOXHOUND LA, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I03,CB25,2,4,1,,,
539,0107-3263-R,0089-0098-R,764609,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,3,4,3,,,
1897,S1034,S1035,1264113,ORD,NA,South Lynnhaven Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H07,CB25,3,15,6,,,
2913,2945-0451-L,2945-S011A-L,1566102,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,0.5,1,1,,,
3711,446,447,772063,CANAL,NA, ,1808 MOONRAKER LN, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I03,CB25,6,30,4,,,
1898,S1075,S1071,1264147,ORD,NA,Jack Frost 2,1612 JACK FROST ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,3,12,2.5,,,
540,0107-3263-R,0107-6002-R,764610,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C03,CB26,2,7,2,,,
2914,2945-0451-R,2945-S011A-R,1564257,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,0.5,1,1,,,
3712,443,441,1972532,ORD,NA,1848 N Great Neck,1848 N GREAT NECK RD, , , ,28,32,32,,, ,CB25,0,0,0,,,
541,0107-4027-R,0107-0050-R,765023,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,5,2.5,,,
1899,S1076,S1075,1264148,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,6,18,2,,,
2915,2945-S011A-L,2945-S011-L,1566298,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,0.5,1,1,,,
3713,51422,50272,1828344,MOS,MH04-03,Kline-Watersedge,1308 WATERSEDGE DRIVE, , , ,28,32,32,,,H04,CB25,2,5,3,,,
542,0107-4027-R,0107-0050-R,765023,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,5,2.5,,,
1900,S8105,S8106,773942,ORD,NA,5156 Blackwater,5156 BLACKWATER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H20,AS16,0,0,0,,,
2916,2945-S011A-R,2945-S011-R,1564259,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,0.5,1,1,,,
3714,50274,50271,1275168,MOS,MH04-03A,Kline-Watersedge,3182 KLINE DRIVE, , , ,28,32,32,,,H04,CB25,1,4,2,,,
1901,S8109,S8111,773943,MOS,MK23-01, ,5912 HATTIE STREEET, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K23,AS17,2,12,2,,,
2917,3080-6082-L,3080-0018-L,1285305,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,3,2,,,
543,0107-4027-R,0107-0050-R,765023,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,5,2.5,,,
3715,50272A,50273,1275166,MOS,MH04-03B,3129 KLINE DRIVE,3129 KLINE DRIVE,REGULATORY, , ,28,32,32,,,H04,CB25,2,4,4,,,
1902,S8111,S8113,773945,MOS,MK23-01,Hattie,1907 CLIFTON ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K23,AS17,2,12,5,,,
2918,3080-6082-R,3080-0018-R,1712059,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,3,2,,,
544,0107-4027-R,0107-0050-R,765023,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,5,2.5,,,
3716,50183,50184,1263413,MOS,ML06-21,Barberton,905 BARBERTON DRIVE, , , ,28,32,32,,,L06,CB25,2,3,2,,,
1903,S8114,S8115,773946,MOS,MK23-01,Hattie,1907 CLIFTON ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K23,AS17,3,10,5,,,
2919,6081-0031-L,6081-0075-L,772351,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,2,4,2,,,
545,0107-6000-L,0107-0087-L,765029,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,0,0,0,,,
3717,50730,50887,1973105,MOS,MJ07-03,Garden Drive,101 LAVERGNE LANE, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J07,CB25,1,4,3,,,
1904,S8116,S8118,773947,ORD,NA,Fitztown 3,5976 FITZTOWN RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K22,AS17,2,8,2.5,,,
2920,6081-0031-R,6081-6042-R,772354,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,3,2,,,
546,0107-6000-L,0107-0087-L,765029,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,0,0,0,,,
3718,50026,50911,1257547,CANAL,MJ04-01,MILL DAM CREEK,MILL DAM CREEK BETWEEN FC AND MILL DAM, , , ,28,32,32,,,J05,CB25,8,20,3,,,
1905,S8119,S8120,773949,ORD,NA,Fitztown 3,5976 FITZTOWN RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K22,AS17,2,8,5,,,
2921,0081-0045-L,0081-0251-L,766516,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AO23,2,6,1,,,
547,0107-M007-R,0107-M014-R,764644,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,0,0,0,,,
1906,S2036,S2039,774088,ORD,NA,Stone Road,4810 STONE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L19,AS20,0,0,0,,,
2922,0081-0045-L,0081-0251-L,766516,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AO23,2,6,1,,,
548,0107-M014-R,0107-M013-R,764607,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,2,1,,,
3719,51087,455A,1721103,MOS,MJ06-06A,Hilltop,699 REGENCY DRIVE, , , ,28,32,32,,,J06,CB25,3,11,7,,,
1907,S2042,S2047,774045,ORD,NA,Back Bay Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L22,AS20,0,0,0,,,
2923,0081-0045-L,0081-0251-L,766516,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AS18,2,6,1,,,
549,0107-M014-R,0107-M013-R,764607,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,2,1,,,
3720,51160,51160A,1722188,MOS,MJ06-06,Regency,699 REGENCY DRIVE, , , ,28,32,32,,,J06,CB25,6,11,0,,,
2924,0081-0045-L,0081-0251-L,766516,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AS18,2,6,1,,,
1908,S2046,S2047,774047,ORD,NA,Back Bay Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,, ,AS20,0,0,0,,,
550,0109-0026-R,0109-3263-R,764619,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,3,1,,,
3721,51160A,51162,1973602,MOS,MJ06-06,Regency,699 REGENCY DRIVE,REGULATORY, , ,28,32,32,,,J06,CB25,6,11,5,,,
2925,6081-0671-R,6081-4149-R,772358,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,2,4,2,,,
551,0109-0050-R,0109-4028-R,764624,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,6,2,,,
1909,S2047,S2050,774048,ORD,NA,BACK BAY LANDING ROAD, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L22,AS20,0,0,0,,,
2926,6081-3080-R,6081-0075-R,772362,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,2,4,2,,,
552,0109-0050-R,0109-4028-R,764624,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,6,2,,,
3722,51170,51162,1973677,MOS,MJ06-08,MJ06-08,2124 Laskin Road, , , ,28,32,32,,, ,CB25,0,0,0,,,
1910,S2052,S2088,774051,ORD,NA,Grimstead Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L22,AS20,3,8,2,,,
2927,6081-4149-R,6081-3080-R,772360,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,2,4,2,,,
553,0109-0050-R,0109-4028-R,764624,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,6,2,,,
1911,S2061,S2090,774053,ORD,NA,Grimstead Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L22,AS20,4,10,3,,,
3723,51161,51162,1722236,MOS,MJ06-06C,MJ06-06C,404 CADBURY CIRCLE,REGULATORY, , ,28,32,32,,,J06,CB25,4,7,3,,,
2928,6081-6042-R,6081-0671-R,772356,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,2,4,2,,,
554,0109-0050-R,0109-4028-R,764624,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,6,2,,,
1912,S2066,S2070,774055,ORD,NA,Salmons Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L21,AS20,4,12,6,,,
3724,51181,51170,1973676,MOS,MJ06-08,"2124 Laskin Road ; MJ06-08",2124 Laskin Road, , , ,28,32,32,,,J06,CB25,6,24,4,,,
2929,0421-0306-R,0421-0353-R,1711991,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,6,1,1,,,
555,0109-0087-R,0109-6000-R,765032,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E03,CB26,1,6,2,,,
1913,S2070,S2093,774063,ORD,NA,Salmons Road,5516 FITZTOWN RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L22,AS20,0,0,0,,,
3725,344,344A,770204,ORD,NA,Whitehurst Landing,820 MATYIKO DRIVE,Sits between Matyiko Dr and Gates Landing Rd,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C08,JK54,4,18,3,,,
2930,0421-0353-R,1990-S196-R,1711993,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,6,1,1,,,
556,0109-0616-L,0109-1769-L,765530,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G03,CB25,0,0,0,,,
1914,S2073,S2093,774057,ORD,NA,Grimstead Road,5701 FITZTOWN RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L22,AS20,4,15,6,,,
3726,75832,75830,1974458,ORD,NA,Regent Village,5960 JAKE SEARS CIRCLE, , , ,28,32,32,,,B10,JK54,0,0,0,,,
2931,0054-0119A-L,0054-6435-L,1711942,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I14,AS13,0,0,0,,,
557,0109-0864-L,0109-3973-L,765535,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G03,CB25,0,0,0,,,
1915,S2078,S2094,963550,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L22,AS20,0,0,0,,,
3727,51323,51324,1804152,MOS,MC07-07,Greenwich 1,5792 GREENWICH ROAD,VDOT, , ,28,32,32,,,C07,JK54,3,10,5.5,,,
558,0109-1769-L,0109-0864-L,765532,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G03,CB25,0,0,0,,,
1916,S2097,S2100,774064,ORD,NA,Public Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L23,AS20,4,10,4,,,
2932,0054-0119A-R,0054-5959-R,1711955,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I14,AS14,0,0,0,,,
3728,75818,75816,1978446,DITCH, ,SCHUMANN DRIVE,932 SCHUMANN DRIVE, , , ,28,32,32,,, , ,0,0,0,,,
559,0109-1769-L,0109-0864-L,765532,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G03,CB25,0,0,0,,,
1917,S2100,S2101,774066,REG,NA,Public Landing Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L23,AS20,6,20,3,,,
2933,0054-6435A-L,0054-S032-L,1711946,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H14,AS13,0,0,0,,,
3729,75850,75848,1978578,DITCH, ,SCHUMANN DRIVE,920 SCHUMANN DRIVE, , , ,28,32,32,,,M11, ,0,0,0,,,
560,0109-3263-R,0109-0465-R,764621,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D03,CB26,1,6,2,,,
1918,S2661,S2662,775382,ORD,NA,Seaboard Road, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J13,AS14,0,0,0,,,
2934,0054-S033-L,0054-1365-L,1711949,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H13,AS13,0,0,0,,,
3730,75854,75852,1978611,ORD,NA,Clarke Drive West,3001 INDIAN RIVER ROAD, , , ,28,32,32,,,H14,AS13,0,0,0,,,
1919,S2662,S2663,775383,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J13,AS14,0,0,0,,,
561,77000,77002,767979,ORD,NA,Ferry Plantation,901 EWELL RD,EXEMPT BATS,ASSET_STORM_BMP,ASSET_STORM_MISC,28,32,32,,,E05,CB26,6,25,8,,,
2935,0054-1365A-L,0054-0545A-L,1711951,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G13,AS13,0,0,0,,,
3731,75858,75856,1978612,ORD,NA,Clarke Drive East,2973 INDIAN RIVER ROAD, , , ,28,32,32,,,H14,AS13,0,0,0,,,
562,0119-0054-L,0119-0545-L,765980,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I13,AS14,0,0,0,,,
1920,S2663,S2665,775384,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J13,AS14,0,0,0,,,
2936,0054-5959A-R,0054-6025-R,1711958,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I14,AS13,0,0,0,,,
1921,S2665,S2668,775385,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K13,AS14,0,0,0,,,
563,0119-0054-L,0119-0545-L,765980,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I13,AS14,0,0,0,,,
2937,0054-6025A-R,0054-P608-R,1711961,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H14,AS13,0,0,0,,,
3732,50685A,50686,1981544,MOS,MB08-02,Morgan Trail,6016 PROVIDENCE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B08,JK54,5,15,5,,,
2938,0054-P608A-R,0054-6186-R,1711964,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H14,AS13,0,0,0,,,
1922,S2671,S2672,775386,ORD,NA,Indian River West, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
564,0119-0054-R,0119-0545-R,765977,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I13,AS14,0,0,0,,,
3733,50720,50720A,1981595,MOS,MA08-06,Neptune Avenue,1025 NEPTUNE AVENUE,REGULATORY,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,A08,JK54,3.5,12,5.5,,,
2939,0054-6186A-R,0054-S032-R,1711967,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,H14,AS13,0,0,0,,,
1923,S2672,S2673,775387,ORD,NA,Indian River West, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
3734,50636A,50637,1981601,MOS,MB08-04,Normandy Avenue 1,5724 NORMANDY AVE,REGULATORY SECTION,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B08,JK54,2,4,2,,,
565,0119-0054-R,0119-0545-R,765977,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I13,AS14,0,0,0,,,
2940,0054-S032A-R,0054-0545A-R,1711970,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G13,AS13,0,0,0,,,
1924,S2674,S2676,775388,ORD,NA,Indian River West, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
3735,16A,16B,1981757,MOS,MD07-10,MD07-10,317 OVERLAND ROAD,REGULATORY, , ,28,32,32,,,D07,JK54,4.5,10,7,,,
566,0119-0089-L,0119-3070-L,766317,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J15,AS14,0,0,0,,,
1925,S2676,S2677,775389,ORD,NA,Indian River West, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
2941,0054-0545A-R,0054-0545B-R,1711972,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,G13,AS13,0,0,0,,,
3736,75866,75867,1981812,ORD,NA,Amherst,6304 BRADLEY WAY, , , ,28,32,32,,,B09,JK54,2,4,1,,,
567,0119-0089-L,0119-3070-L,766317,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J15,AS14,0,0,0,,,
2942,0610-0093-R,0093-S1036-R,1712010,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B09,JK54,3,15,0,,,
3737,75870,75868,1983270,DITCH, ,625 Lynn Shores Drive,625 LYNN SHORES DRIVE, , , ,28,32,32,,,F06, ,0,0,0,,,
1926,S2678,S2679,775390,ORD,NA,Indian River West, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
2943,75047,75048,1712745,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L08,AO23,1,1,1,,,
568,0119-0089-R,0119-0054-R,766319,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J16,AS14,0,0,0,,,
3738,75874,75872,1983276,ORD,NA,New Bridge,3049 NEW BRIDGE ROAD, , , ,28,32,32,,,L13,AS18,0,0,0,,,
1927,S2680,S2682,775391,ORD,NA,Indian River West, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
569,0119-0089-R,0119-0054-R,766319,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J16,AS14,0,0,0,,,
3739,50692,50690,1851370,MOS,MB08-02B,Woodstock,840 WOODSTOCK RD,REGULATORY,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B08,JK54,5,15,6.5,,,
2944,75045,75046,1712704,DITCH, , , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C06,CB26,2,2,2,,,
1928,S2682,S2684,775392,ORD,NA,Indian River West, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
3740,50106,50104,1263176,MOS,MC05-01,MC05-01,875 BAKER ROAD,"Maintained by Mosquito Control, not ORD program", , ,28,32,32,,,C05,JK54,2,6,4,,,
1929,S2685,S2686,775393,ORD,NA,Princess Anne Road and Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K14,AS14,0,0,0,,,
