FEATURE_ID, FEATURE_NAME, FEATURE_CLASS, CENSUS_CODE, CENSUS_CLASS_CODE, GSA_CODE, OPM_CODE, STATE_NUMERIC, STATE_ALPHA, COUNTY_SEQUENCE, COUNTY_NUMERIC, COUNTY_NAME, PRIMARY_LATITUDE, PRIMARY_LONGITUDE, DATE_CREATED, DATE_EDITED
1499726, Mechanicsville, Populated Place, 50860, U6, , , 51, VA, 1, 107, Loudoun, 39.2198247, -77.7444376, 09/28/1979, 
1499727, Mechanicsville, Populated Place, 50856, U5, 1584, 511584085, 51, VA, 1, 085, Hanover, 37.6087561, -77.373314, 09/28/1979, 03/17/2008
1499728, Medley, Populated Place, 50936, U6, , , 51, VA, 1, 161, Roanoke, 37.3156906, -80.0050399, 09/28/1979, 
1499728, Medley, Populated Place, 50936, U6, , , 51, VA, 2, 770, Roanoke (city), 37.3156906, -80.0050399, 09/28/1979, 
1499729, Meetze, Populated Place, 50952, U6, , , 51, VA, 1, 061, Fauquier, 38.6826194, -77.7591594, 09/28/1979, 
1499732, Merchant, Populated Place, 51125, U6, , , 51, VA, 1, 025, Brunswick, 36.6782018, -77.9519385, 09/28/1979, 
1499733, Messongo, Populated Place, 51336, U6, , , 51, VA, 1, 001, Accomack, 37.9145695, -75.6393726, 09/28/1979, 
1499734, Meter, Populated Place, 51345, U6, , , 51, VA, 1, 193, Westmoreland, 38.1254071, -76.6332918, 09/28/1979, 
1499735, Mica, Populated Place, 51390, U6, , , 51, VA, 1, 033, Caroline, 38.1406875, -77.3555366, 09/28/1979, 
1499736, Michaelwood, Populated Place, 51395, U6, , , 51, VA, 1, 810, Virginia Beach (city), 36.8704257, -76.1002118, 09/28/1979, 
1499740, Middletowne Farms, Populated Place, 51528, U6, , , 51, VA, 1, 199, York, 37.2679241, -76.6807895, 09/28/1979, 
1499742, Midway Island, Populated Place, 51650, U6, , , 51, VA, 1, 179, Stafford, 38.4987338, -77.3688711, 09/28/1979, 
1499744, Mila, Populated Place, 51688, U6, , , 51, VA, 1, 133, Northumberland, 37.8423535, -76.3274458, 09/28/1979, 
1499747, Mill Farms, Populated Place, 52000, U6, , , 51, VA, 1, 199, York, 37.1329232, -76.4566154, 09/28/1979, 
1499748, Millstone, Populated Place, 52065, U6, , , 51, VA, 1, 083, Halifax, 36.8768051, -79.015292, 09/28/1979, 
1499749, Milltown, Populated Place, 52072, U6, , , 51, VA, 1, 107, Loudoun, 39.2353802, -77.6258236, 09/28/1979, 
1499751, Mint Spring, Populated Place, 52200, U6, 1623, 511623015, 51, VA, 1, 015, Augusta, 38.0745775, -79.1008624, 09/28/1979, 
1499752, Mitchells Mill, Populated Place, 52320, U6, , , 51, VA, 1, 081, Greensville, 36.595428, -77.5713691, 09/28/1979, 
1499753, Mitchelltown, Populated Place, 52344, U6, , , 51, VA, 1, 017, Bath, 38.0129038, -79.8114409, 09/28/1979, 
1499754, Mollusk, Populated Place, 52456, U6, 1629, 511629103, 51, VA, 1, 103, Lancaster, 37.73014, -76.5380078, 09/28/1979, 
1499756, Monroe, Populated Place, 52600, U6, 1628, 511628009, 51, VA, 1, 009, Amherst, 37.5020857, -79.1278031, 09/28/1979, 
1499757, Montague, Populated Place, 52655, U6, , , 51, VA, 1, 099, King George, 38.2445732, -77.1874777, 09/28/1979, 
1499760, Montrose Heights, Populated Place, 52920, U4, , , 51, VA, 1, 760, Richmond (city), 37.519591, -77.3922036, 09/28/1979, 
1499760, Montrose Heights, Populated Place, 52920, U4, , , 51, VA, 2, 087, Henrico, 37.519591, -77.3922036, 09/28/1979, 
1499761, Moores, Populated Place, 53044, U6, , , 51, VA, 1, 735, Poquoson (city), 37.1268116, -76.4099468, 09/28/1979, 
1499762, Moores Corner, Populated Place, 53048, U6, , , 51, VA, 1, 179, Stafford, 38.4509583, -77.4885952, 09/28/1979, 
1499763, Moorings, Populated Place, 53080, U6, , , 51, VA, 1, 181, Surry, 37.0948715, -76.8635719, 09/28/1979, 
1499764, Morefield, Populated Place, 53128, U6, , , 51, VA, 1, 167, Russell, 36.9137157, -82.3020868, 09/28/1979, 
1499764, Morefield, Populated Place, 53128, U6, , , 51, VA, 2, 195, Wise, 36.9137157, -82.3020868, 09/28/1979, 
1499766, Morning Star, Populated Place, 53192, U6, , , 51, VA, 1, 139, Page, 38.6462315, -78.3658383, 09/28/1979, 
1499768, Morrisonville, Populated Place, 53272, U6, , , 51, VA, 1, 107, Loudoun, 39.2231582, -77.6683247, 09/28/1979, 
1499769, Moss Neck, Populated Place, 53440, U6, , , 51, VA, 1, 033, Caroline, 38.220685, -77.2991471, 09/28/1979, 
1499770, Mossingford, Populated Place, 53432, U6, , , 51, VA, 1, 037, Charlotte, 36.9640343, -78.642223, 09/28/1979, 
1499771, Motleys Mill, Populated Place, 53485, U6, , , 51, VA, 1, 143, Pittsylvania, 36.8220822, -79.3111336, 09/28/1979, 
1499773, Mount Heron, Populated Place, 53960, U6, , , 51, VA, 1, 027, Buchanan, 37.187889, -82.0045728, 09/28/1979, 
1499774, Mount Nebo, Populated Place, 54044, U6, , , 51, VA, 1, 001, Accomack, 37.6745752, -75.8029868, 09/28/1979, 
1499775, Mount Olive, Populated Place, 54056, U6, , , 51, VA, 1, 171, Shenandoah, 38.9778867, -78.4572303, 09/28/1979, 
1499776, Mount Olivet, Populated Place, 54060, U6, , , 51, VA, 1, 155, Pulaski, 37.0445646, -80.810073, 09/28/1979, 
1499777, Mount Pleasant, Populated Place, 54106, U6, , , 51, VA, 1, 181, Surry, 37.2045925, -76.8249607, 09/28/1979, 
1499778, Mount Torry Furnace, Populated Place, 54140, U6, , , 51, VA, 1, 015, Augusta, 37.9454161, -78.963913, 09/28/1979, 
1499779, Mouth of Laurel, Populated Place, 54392, U6, , , 51, VA, 1, 185, Tazewell, 37.1170586, -81.7117792, 09/28/1979, 
1499780, Mud Fork, Populated Place, 54418, U6, , , 51, VA, 1, 185, Tazewell, 37.2187268, -81.4584392, 09/28/1979, 
1499781, Mulberry Hill, Populated Place, 54450, U6, , , 51, VA, 1, 037, Charlotte, 36.9065314, -78.699448, 09/28/1979, 
1499783, Murpheyville, Populated Place, 54580, U6, , , 51, VA, 1, 197, Wythe, 36.8920631, -81.2887126, 09/28/1979, 
1499784, Nace, Populated Place, 54696, U6, , , 51, VA, 1, 023, Botetourt, 37.4395787, -79.8239289, 09/28/1979, 
1499785, Nain, Populated Place, 54744, U6, , , 51, VA, 1, 069, Frederick, 39.2392696, -78.199724, 09/28/1979, 
1499786, Nance, Populated Place, 54776, U6, , , 51, VA, 1, 036, Charles City, 37.4612575, -77.1274717, 09/28/1979, 
1499787, Nash Mill, Populated Place, 54945, U6, , , 51, VA, 1, 105, Lee, 36.6020282, -83.583245, 09/28/1979, 
1499788, Nash Town, Populated Place, 54960, U6, , , 51, VA, 1, 193, Westmoreland, 38.1762422, -77.0035833, 09/28/1979, 
1499789, Nasons, Populated Place, 54968, U6, , , 51, VA, 1, 137, Orange, 38.255133, -78.0266654, 09/28/1979, 
1499790, Naylors Beach, Populated Place, 55265, U6, , , 51, VA, 1, 159, Richmond, 37.9776342, -76.863019, 09/28/1979, 
1499791, Nelson Park, Populated Place, 55464, U6, , , 51, VA, 1, 199, York, 37.2670905, -76.6705114, 09/28/1979, 
1499792, New Baltimore, Populated Place, 55528, U5, 1698, 511698061, 51, VA, 1, 061, Fauquier, 38.7673387, -77.7283259, 09/28/1979, 01/29/2011
1499793, New Bohemia, Populated Place, 55560, U6, , , 51, VA, 1, 149, Prince George, 37.1837608, -77.3202559, 09/28/1979, 
1499794, New Cold Harbor, Populated Place, 55615, U6, , , 51, VA, 1, 085, Hanover, 37.5829228, -77.2910889, 09/28/1979, 
1499795, New River, Populated Place, 56048, U5, 1728, 511728155, 51, VA, 1, 155, Pulaski, 37.1334586, -80.5914486, 09/28/1979, 01/29/2011
1499796, Newman, Populated Place, 55842, U6, , , 51, VA, 1, 085, Hanover, 37.6273665, -77.2983115, 09/28/1979, 
1499797, Newport, Populated Place, 55976, U6, , , 51, VA, 1, 139, Page, 38.5787326, -78.5964028, 09/28/1979, 
1499798, Newtown, Populated Place, 56136, U6, , , 51, VA, 1, 003, Albemarle, 38.0459709, -78.7872439, 09/28/1979, 
1499799, Niagara, Populated Place, 56265, U6, , , 51, VA, 1, 161, Roanoke, 37.2551384, -79.8725365, 09/28/1979, 
1499800, Nicholas, Populated Place, 56288, U6, , , 51, VA, 1, 065, Fluvanna, 37.7659765, -78.4672303, 09/28/1979, 
1499801, Niday, Populated Place, 56320, U6, , , 51, VA, 1, 021, Bland, 37.2548413, -81.0289752, 09/28/1979, 
1499802, Nineveh, Populated Place, 56416, U6, , , 51, VA, 1, 187, Warren, 39.0159413, -78.1649998, 09/28/1979, 
1499804, Nohead Bottom, Populated Place, 56450, U6, , , 51, VA, 1, 119, Middlesex, 37.5931945, -76.4993943, 09/28/1979, 
1499806, North Stanton, Populated Place, 57576, U6, , , 51, VA, 1, 083, Halifax, 36.9662506, -79.0827948, 09/28/1979, 
1499807, North Tazewell, Populated Place, 57592, U4, 1770, 511770185, 51, VA, 1, 185, Tazewell, 37.132893, -81.5270544, 09/28/1979, 
1499808, Norwood, Populated Place, 57800, U6, 1811, 511811125, 51, VA, 1, 125, Nelson, 37.6431981, -78.8089069, 09/28/1979, 
1499809, Nuttall, Populated Place, 57976, U6, , , 51, VA, 1, 073, Gloucester, 37.4326394, -76.4802266, 09/28/1979, 
1499812, Oak Hill, Populated Place, 58200, U6, , , 51, VA, 1, 087, Henrico, 37.5629237, -77.3991482, 09/28/1979, 
1499813, Oak Hill, Populated Place, 58192, U6, , , 51, VA, 1, 015, Augusta, 38.0509696, -78.923913, 09/28/1979, 
1499815, Oaktree, Populated Place, 58520, U6, , , 51, VA, 1, 199, York, 37.3334791, -76.7046795, 09/28/1979, 
1499816, Oakwood, Populated Place, 58655, U6, , , 51, VA, 1, 165, Rockingham, 38.5187338, -78.7177989, 09/28/1979, 
1499817, Oakwood, Populated Place, 58632, U6, 1818, 511818027, 51, VA, 1, 027, Buchanan, 37.2134446, -82.0062398, 09/28/1979, 
1499818, Oceana, Populated Place, 58728, U4, , , 51, VA, 1, 810, Virginia Beach (city), 36.8420929, -76.0129864, 09/28/1979, 
1499819, Old Dominion, Populated Place, 58984, U6, , , 51, VA, 1, 003, Albemarle, 37.827642, -78.666127, 09/28/1979, 
1499820, Old Trap, Populated Place, 59165, U6, , , 51, VA, 1, 177, Spotsylvania, 38.1381887, -77.5455409, 09/28/1979, 
1499821, Old Trower, Populated Place, 59170, U6, , , 51, VA, 1, 001, Accomack, 37.5918001, -75.7054837, 09/28/1979, 
1499824, Opal, Populated Place, 59416, U5, , , 51, VA, 1, 061, Fauquier, 38.6209547, -77.7999933, 09/28/1979, 01/29/2011
1499825, Opequon, Populated Place, 59448, U6, , , 51, VA, 1, 069, Frederick, 39.1573271, -78.2466689, 09/28/1979, 
1499826, Orapax Farms, Populated Place, 59520, U6, , , 51, VA, 1, 127, New Kent, 37.5337566, -77.20553, 09/28/1979, 
1499828, Oriana, Populated Place, 59640, U4, , , 51, VA, 1, 700, Newport News (city), 37.1337572, -76.5249515, 09/28/1979, 
1499830, Ottoman, Populated Place, 59960, U6, , , 51, VA, 1, 103, Lancaster, 37.7018065, -76.5199515, 09/28/1979, 
1499832, Paeonian Springs, Populated Place, 60200, U6, 1846, 511846107, 51, VA, 1, 107, Loudoun, 39.1492716, -77.6191576, 09/28/1979, 
1499833, Paige, Populated Place, 60254, U6, , , 51, VA, 1, 033, Caroline, 38.0726342, -77.4188705, 09/28/1979, 
1499836, Palos, Populated Place, 60424, U6, , , 51, VA, 1, 165, Rockingham, 38.5728982, -78.9653075, 09/28/1979, 
1499837, Pannill Fork, Populated Place, 60500, U6, , , 51, VA, 1, 089, Henry, 36.709026, -80.0130986, 09/28/1979, 
1499838, Panorama, Locale, 60502, U6, , , 51, VA, 1, 157, Rappahannock, 38.659287, -78.3213926, 09/28/1979, 
1499842, Parkins Mills, Populated Place, 60605, U6, , , 51, VA, 1, 069, Frederick, 39.1070503, -78.1569446, 09/28/1979, 
1499843, Parkway Estates, Populated Place, 60755, U6, , , 51, VA, 1, 199, York, 37.2809793, -76.6721782, 09/28/1979, 
1499844, Parr, Populated Place, 60815, U6, , , 51, VA, 1, 023, Botetourt, 37.6598507, -79.909494, 09/28/1979, 
1499846, Patna, Populated Place, 60936, U6, , , 51, VA, 1, 091, Highland, 38.2337362, -79.5239334, 09/28/1979, 
1499847, Patrick Henry Heights, Populated Place, 60968, U6, 1876, 511876085, 51, VA, 1, 085, Hanover, 37.6843105, -77.3858144, 09/28/1979, 
1499849, Payne, Populated Place, 61090, U6, , , 51, VA, 1, 065, Fluvanna, 37.7526433, -78.4422295, 09/28/1979, 
1499851, Peach Bottom, Populated Place, 61128, U6, , , 51, VA, 1, 077, Grayson, 36.5890167, -81.0667506, 09/28/1979, 
1499852, Peacock, Populated Place, 61135, U6, , , 51, VA, 1, 059, Fairfax, 38.9737213, -77.2533146, 09/28/1979, 
1499853, Pecan Gardens, Populated Place, 61265, U6, , , 51, VA, 1, 810, Virginia Beach (city), 36.8182042, -76.095767, 09/28/1979, 
1499856, Peola Mills, Populated Place, 61704, U6, , , 51, VA, 1, 157, Rappahannock, 38.5473462, -78.2461129, 09/28/1979, 
1499857, Perrows, Populated Place, 61775, U6, , , 51, VA, 1, 031, Campbell, 37.1073644, -79.1955767, 09/28/1979, 
1499859, Peyton, Populated Place, 61880, U6, , , 51, VA, 1, 015, Augusta, 38.1345769, -79.0430837, 09/28/1979, 
1499862, Piankatank Shores, Populated Place, 62035, U6, , , 51, VA, 1, 119, Middlesex, 37.5456941, -76.4955049, 09/28/1979, 
1499864, Piedmont Mill, Populated Place, 62125, U6, , , 51, VA, 1, 067, Franklin, 37.0937512, -79.8544781, 09/28/1979, 
1499866, Piggen, Populated Place, 62172, U6, , , 51, VA, 1, 001, Accomack, 37.5948555, -75.7204839, 09/28/1979, 
1499868, Pine Hill, Populated Place, 62456, U6, , , 51, VA, 1, 085, Hanover, 37.6484773, -77.3222012, 09/28/1979, 
1499873, Pine Tree, Populated Place, 62595, U6, , , 51, VA, 1, 119, Middlesex, 37.6523628, -76.6088435, 09/28/1979, 
1499874, Pine View, Populated Place, 62625, U6, , , 51, VA, 1, 061, Fauquier, 38.4479043, -77.6944348, 09/28/1979, 
1499876, Pinewood Gardens, Populated Place, 62664, U4, , , 51, VA, 1, 810, Virginia Beach (city), 36.8415373, -76.0721551, 09/28/1979, 
1499878, Piney Point Estates, Populated Place, 62740, U6, , , 51, VA, 1, 199, York, 37.1482004, -76.4352257, 09/28/1979, 
1499880, Pisgah, Populated Place, 62824, U6, , , 51, VA, 1, 185, Tazewell, 37.1209482, -81.5734442, 09/28/1979, 
1499882, Plain View, Populated Place, 62958, U6, , , 51, VA, 1, 145, Powhatan, 37.5382042, -77.8883318, 09/28/1979, 
1499883, Plantation Heights, Populated Place, 62962, U6, , , 51, VA, 1, 199, York, 37.2920908, -76.7110684, 09/28/1979, 
1499884, Pleasant Point, Populated Place, 63085, U6, , , 51, VA, 1, 181, Surry, 37.1754259, -76.7805149, 09/28/1979, 
1499885, Pleasant Valley, Populated Place, 63135, U6, , , 51, VA, 1, 029, Buckingham, 37.4679263, -78.4702777, 09/28/1979, 
1499886, Pleasant View, Populated Place, 63176, U6, , , 51, VA, 1, 009, Amherst, 37.6062488, -79.2439188, 09/28/1979, 
1499887, Plunkettsville, Populated Place, 63240, U6, , , 51, VA, 1, 790, Staunton (city), 38.1512424, -79.0939188, 09/28/1979, 
1499888, Plymouth, Populated Place, 63250, U6, , , 51, VA, 1, 111, Lunenburg, 37.0004295, -78.1644439, 09/28/1979, 
1499889, Poindexters, Populated Place, 63496, U6, , , 51, VA, 1, 085, Hanover, 37.691255, -77.4394271, 09/28/1979, 
1499890, Point O'Woods, Populated Place, 63550, U6, , , 51, VA, 1, 810, Virginia Beach (city), 36.8462595, -76.0446542, 09/28/1979, 
1499893, Poplar, Populated Place, 63650, U6, , , 51, VA, 1, 033, Caroline, 38.0143025, -77.4119253, 09/28/1979, 
1499896, Poquoson Shores, Populated Place, 63772, U6, , , 51, VA, 1, 735, Poquoson (city), 37.154311, -76.4057799, 09/28/1979, 
1499897, Port Conway, Populated Place, 63795, U6, , , 51, VA, 1, 099, King George, 38.1773528, -77.1860884, 09/28/1979, 
1499898, Port Richmond, Populated Place, 63912, U6, , , 51, VA, 1, 101, King William, 37.5518109, -76.8107953, 09/28/1979, 
1499899, Port Royal, Populated Place, 63928, P1, 1960, 511960033, 51, VA, 1, 033, Caroline, 38.1717974, -77.1910885, 09/28/1979, 03/17/2008
1499900, Porta Bello, Populated Place, 63784, U6, , , 51, VA, 1, 199, York, 37.3012564, -76.6471774, 09/28/1979, 
1499903, Pottomoi, Populated Place, 64215, U6, , , 51, VA, 1, 085, Hanover, 37.6765329, -77.3994259, 09/28/1979, 
1499904, Potts Creek, Populated Place, 64225, U6, , , 51, VA, 1, 005, Alleghany, 37.6204034, -80.1875577, 09/28/1979, 
1499905, Poulson, Populated Place, 64256, U6, , , 51, VA, 1, 001, Accomack, 37.8759593, -75.6438174, 09/28/1979, 
1499906, Pound, Populated Place, 64272, P1, 1980, 511980195, 51, VA, 1, 195, Wise, 37.1237146, -82.6012667, 09/28/1979, 03/17/2008
1499907, Pounding Mill, Populated Place, 64288, U6, 1981, 511981185, 51, VA, 1, 185, Tazewell, 37.0753922, -81.7087247, 09/28/1979, 
1499909, Powells Corner, Populated Place, 64336, U6, , , 51, VA, 1, 810, Virginia Beach (city), 36.8132043, -76.0977115, 09/28/1979, 
1499910, Powhatan Place, Populated Place, 64395, U6, , , 51, VA, 1, 735, Poquoson (city), 37.1323669, -76.4049466, 09/28/1979, 
1499911, Prater, Populated Place, 64400, U6, , , 51, VA, 1, 027, Buchanan, 37.2131657, -82.1968054, 09/28/1979, 
1499912, Pratts, Populated Place, 64416, U6, 1989, 511989113, 51, VA, 1, 113, Madison, 38.3476292, -78.2700042, 09/28/1979, 
1499913, Pribble, Populated Place, 64500, U6, , , 51, VA, 1, 115, Mathews, 37.3962492, -76.3755004, 09/28/1979, 
1499914, Prim, Populated Place, 64550, U6, , , 51, VA, 1, 099, King George, 38.2487403, -77.0699746, 09/28/1979, 
1499915, Prince George, Populated Place, 64560, U5, 1986, 511986149, 51, VA, 1, 149, Prince George, 37.2204272, -77.288033, 09/28/1979, 01/29/2011
1499916, Princess Anne Plaza, Populated Place, 64624, U6, , , 51, VA, 1, 810, Virginia Beach (city), 36.8318151, -76.0896557, 09/28/1979, 
1499919, Prospect, Populated Place, 64688, U6, 1988, 511988147, 51, VA, 1, 147, Prince Edward, 37.3029279, -78.5591661, 09/28/1979, 
1499920, Providence Forge, Populated Place, 64784, U6, 1987, 511987127, 51, VA, 1, 127, New Kent, 37.4418131, -77.0435799, 09/28/1979, 
1499922, Pulaski, Populated Place, 64880, P1, 1990, 511990155, 51, VA, 1, 155, Pulaski, 37.0478982, -80.7797935, 09/28/1979, 03/17/2008
1499924, Putneys Mill, Populated Place, 65092, U6, , , 51, VA, 1, 127, New Kent, 37.6054219, -77.0930267, 09/28/1979, 
1499925, Quantico, Populated Place, 65120, P1, 2010, 512010153, 51, VA, 1, 153, Prince William, 38.5223434, -77.2935926, 09/28/1979, 05/13/2011
1499926, Quicks Mill, Populated Place, 65264, U6, , , 51, VA, 1, 015, Augusta, 38.2123526, -79.0291955, 09/28/1979, 
1499927, Quinby, Populated Place, 65280, U5, 2014, 512014001, 51, VA, 1, 001, Accomack, 37.5537454, -75.7338172, 09/28/1979, 01/29/2011
1499928, Quinque, Populated Place, 65296, U6, 2015, 512015079, 51, VA, 1, 079, Greene, 38.2501309, -78.397787, 09/28/1979, 
1499929, Raccoon Ford, Populated Place, 65360, U6, , , 51, VA, 1, 047, Culpeper, 38.3631851, -77.9413853, 09/28/1979, 
1499930, Radnor Heights, Populated Place, 65456, U6, , , 51, VA, 1, 013, Arlington, 38.8890008, -77.0730333, 09/28/1979, 
1499932, Ramoth, Populated Place, 65568, U6, , , 51, VA, 1, 179, Stafford, 38.4220699, -77.4694284, 09/28/1979, 
1499933, Rapidan, Populated Place, 65696, , 2018, 512018047, 51, VA, 1, 047, Culpeper, 38.312631, -78.0658328, 09/28/1979, 11/15/2013
1499934, Rapps Mill, Populated Place, 65728, U6, , , 51, VA, 1, 163, Rockbridge, 37.6704101, -79.6339302, 09/28/1979, 
1499937, Rawley Springs, Populated Place, 65888, U6, , , 51, VA, 1, 165, Rockingham, 38.5054005, -79.0564216, 09/28/1979, 
1499938, Rectortown, Populated Place, 66032, U6, 2038, 512038061, 51, VA, 1, 061, Fauquier, 38.9212223, -77.8613839, 09/28/1979, 04/14/2014
1499939, Red Apple Orchard, Populated Place, 66048, U6, , , 51, VA, 1, 125, Nelson, 37.7040314, -78.7789071, 09/28/1979, 
1499940, Red Ash, Populated Place, 66080, U6, 2026, 512026185, 51, VA, 1, 185, Tazewell, 37.1134458, -81.8709534, 09/28/1979, 
1499942, Rediviva, Populated Place, 66180, U6, , , 51, VA, 1, 157, Rappahannock, 38.684842, -78.201945, 09/28/1979, 
1499943, Redlawn, Populated Place, 66192, U6, , , 51, VA, 1, 117, Mecklenburg, 36.6320871, -78.2422184, 09/28/1979, 
1499945, Reedville, Populated Place, 66304, U6, 2023, 512023133, 51, VA, 1, 133, Northumberland, 37.8420743, -76.2757772, 09/28/1979, 
1499946, Reekes Mill, Populated Place, 66312, U6, , , 51, VA, 1, 111, Lunenburg, 36.8226441, -78.282775, 09/28/1979, 
1499947, Reliance, Populated Place, 66480, U6, 2025, 512025187, 51, VA, 1, 187, Warren, 39.0031641, -78.2455567, 09/28/1979, 
1499948, Remington, Populated Place, 66512, P1, 2030, 512030061, 51, VA, 1, 061, Fauquier, 38.5337354, -77.8083266, 09/28/1979, 03/17/2008
1499949, Repass, Populated Place, 66565, U6, , , 51, VA, 1, 167, Russell, 36.9890026, -81.8053963, 09/28/1979, 
1499950, Repton Mills, Populated Place, 66570, U6, , , 51, VA, 1, 113, Madison, 38.3226298, -78.2552818, 09/28/1979, 
1499951, Reston, Populated Place, 66672, U5, 2034, 512034059, 51, VA, 1, 059, Fairfax, 38.9687213, -77.3410958, 09/28/1979, 03/17/2008
1499953, Rhoadesville, Populated Place, 66800, U6, 2036, 512036137, 51, VA, 1, 137, Orange, 38.2734655, -77.9283297, 09/28/1979, 
1499954, Rich Neck Heights, Populated Place, 67058, U6, , , 51, VA, 1, 830, Williamsburg (city), 37.2568138, -76.7310689, 09/28/1979, 
1499955, Rich Patch, Populated Place, 67064, U6, , , 51, VA, 1, 005, Alleghany, 37.7267939, -79.9192194, 09/28/1979, 
1499956, Richardson, Populated Place, 66864, U6, , , 51, VA, 1, 035, Carroll, 36.8242921, -80.7809066, 09/28/1979, 
1499957, Richmond, Populated Place, 67000, P1, 2060, 512060760, 51, VA, 1, 760, Richmond (city), 37.5537575, -77.4602617, 09/28/1979, 05/12/2008
1499958, Richmond Beach, Populated Place, 67016, U6, , , 51, VA, 1, 057, Essex, 37.914858, -76.8377403, 09/28/1979, 
1499960, Ridings Mill, Populated Place, 67220, U6, , , 51, VA, 1, 069, Frederick, 39.0295522, -78.2413902, 09/28/1979, 
1499961, Rileyville, Populated Place, 67240, U6, 2072, 512072139, 51, VA, 1, 139, Page, 38.7651162, -78.3880612, 09/28/1979, 
1499962, Ringgold, Populated Place, 67272, U6, 2074, 512074143, 51, VA, 1, 143, Pittsylvania, 36.608194, -79.2952978, 09/28/1979, 
1499964, Rivercrest, Populated Place, 67345, U6, , , 51, VA, 1, 013, Arlington, 38.9220556, -77.1191454, 09/28/1979, 
1499965, Riverdale, Populated Place, 67352, U5, , , 51, VA, 1, 083, Halifax, 36.6873606, -78.9000097, 09/28/1979, 01/29/2011
1499966, Riverdale, Populated Place, 67416, U6, , , 51, VA, 1, 770, Roanoke (city), 37.2551379, -79.9139259, 09/28/1979, 
1499967, Rivermont, Populated Place, 67464, U6, , , 51, VA, 1, 015, Augusta, 38.0087475, -79.0272479, 09/28/1979, 
1499968, Rivers Mill, Populated Place, 67675, U6, , , 51, VA, 1, 175, Southampton, 36.7512607, -77.3110828, 09/28/1979, 
1499969, Riverwood, Populated Place, 67752, U6, , , 51, VA, 1, 013, Arlington, 38.9053893, -77.1024785, 09/28/1979, 
1499970, Rixey, Populated Place, 67760, U6, , , 51, VA, 1, 033, Caroline, 38.0790227, -77.3822032, 09/28/1979, 
1499971, Roanoke, Populated Place, 68000, P1, 2100, 512100770, 51, VA, 1, 770, Roanoke (city), 37.2709704, -79.9414267, 09/28/1979, 05/12/2008
1499973, Robinhood Forest, Populated Place, 68185, U6, , , 51, VA, 1, 810, Virginia Beach (city), 36.8648702, -76.063266, 09/28/1979, 
1499975, Robinwood, Populated Place, 68208, U6, , , 51, VA, 1, 087, Henrico, 37.5126465, -77.3549799, 09/28/1979, 
1499976, Rochambeau Village, Populated Place, 68265, U6, , , 51, VA, 1, 199, York, 37.2137567, -76.577453, 09/28/1979, 
1499977, Rochelle, Populated Place, 68272, U6, 2102, 512102113, 51, VA, 1, 113, Madison, 38.2904084, -78.2725049, 09/28/1979, 
1499980, Rock Mills, Populated Place, 68400, U6, , , 51, VA, 1, 157, Rappahannock, 38.6551203, -78.1294436, 09/28/1979, 
1499981, Rockhouse, Populated Place, 68345, U6, , , 51, VA, 1, 185, Tazewell, 37.0384479, -81.6834476, 09/28/1979, 
1499982, Rocktown, Populated Place, 68448, U6, , , 51, VA, 1, 191, Washington, 36.7123294, -82.140133, 09/28/1979, 
1499983, Rocky Mount, Populated Place, 68496, P1, 2110, 512110067, 51, VA, 1, 067, Franklin, 36.9976403, -79.8919774, 09/28/1979, 03/17/2008
1499984, Rolands Mill, Populated Place, 68630, U6, , , 51, VA, 1, 036, Charles City, 37.3298702, -77.1813628, 09/28/1979, 
1499985, Rose Hill, Populated Place, 68900, U6, , , 51, VA, 1, 157, Rappahannock, 38.7165073, -78.1252767, 09/28/1979, 
1499986, Rose Hill, Populated Place, 68885, U5, 2124, 512124105, 51, VA, 1, 105, Lee, 36.6717532, -83.3674054, 09/28/1979, 03/17/2008
1499988, Rosemont, Populated Place, 69040, U4, , , 51, VA, 1, 810, Virginia Beach (city), 36.839315, -76.1029895, 09/28/1979, 
1499989, Roseville, Populated Place, 69056, U6, , , 51, VA, 1, 179, Stafford, 38.4651248, -77.5038733, 09/28/1979, 
1499990, Rosslyn, Populated Place, 69104, U6, 2128, 512128013, 51, VA, 1, 013, Arlington, 38.8967784, -77.0724777, 09/28/1979, 
1499991, Round Bottom, Populated Place, 69152, U6, , , 51, VA, 1, 021, Bland, 37.2545633, -81.0556433, 09/28/1979, 
1499992, Round Hill, Populated Place, 69168, P1, 2130, 512130107, 51, VA, 1, 107, Loudoun, 39.1326051, -77.7686051, 09/28/1979, 03/17/2008
1499997, Rourkes Gap, Populated Place, 69205, U6, , , 51, VA, 1, 185, Tazewell, 37.1278925, -81.6231668, 09/28/1979, 
1499998, Rowe, Populated Place, 69232, U6, 2133, 512133027, 51, VA, 1, 027, Buchanan, 37.1362218, -82.0326294, 09/28/1979, 
1499999, Rowe Crossroads, Populated Place, 69240, U6, , , 51, VA, 1, 197, Wythe, 36.8492872, -81.1598155, 09/28/1979, 
1500000, Ruby, Populated Place, 69344, U6, 2142, 512142179, 51, VA, 1, 179, Stafford, 38.5042907, -77.5155401, 09/28/1979, 
1500001, Rudee Heights, Populated Place, 69365, U6, , , 51, VA, 1, 810, Virginia Beach (city), 36.8270934, -75.976596, 09/28/1979, 
