OBJECTID,FCODE,SOURCE,MODIFIED_DATE,SHAPElen
199,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.365486
3155,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,204.191004
2138,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.975314
1170,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,53.418147
200,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,3.647622
3156,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,191.158993
2139,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.673995
1171,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,74.064038
201,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.334335
3157,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.886576
2140,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,38.243908
1172,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,74.107414
202,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.362277
3158,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.335082
2141,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.023905
203,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.875634
1173,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.579756
3159,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.675689
1174,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,82.634966
204,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.306453
3160,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.524809
2142,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.397387
1175,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,42.680725
205,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.884972
3161,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.901756
2143,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.244198
1176,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.243425
206,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,118.524123
3162,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.431762
2144,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.173293
1177,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.085565
207,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.594824
2145,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.149759
1178,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.566444
208,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.897705
3163,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,42.023603
2146,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.961535
1179,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.807412
1180,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,35.574704
2147,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.004408
209,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.279865
3164,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,47.611648
1181,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,58.067629
210,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.315295
2148,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.821256
3165,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.936533
1182,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,4.179775
211,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,51.056815
2149,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.217972
3166,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,62.974786
1183,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.089894
2150,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.96703
212,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.878409
2151,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.206608
213,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.484801
1184,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.384838
2152,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.807807
3167,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.881511
214,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.567291
1185,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,81.156231
2153,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.473967
3168,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.744686
215,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.886684
1186,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.302626
2154,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.239616
216,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,59.002972
3169,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.286062
1187,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.9885
3170,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.723119
217,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.524982
1188,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.91
2155,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.542596
1189,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.109385
218,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,60.71443
3171,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,167.932277
1190,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.313527
219,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.48319
3172,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,56.579365
1191,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.277495
220,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.988139
3173,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,75.771926
1192,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,61.370911
2156,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.098151
221,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.797163
1193,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.453682
2157,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,59.063632
1194,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.803034
2158,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.278547
3174,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,58.596747
1195,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.122295
222,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.572211
2159,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.15993
1196,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.312398
3175,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.111495
2160,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.693244
223,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.679851
1197,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.781525
3176,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.839654
2161,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.914294
1198,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.158468
224,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.97317
3177,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,35.902518
1199,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,68.094094
2162,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.626992
225,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.517595
3178,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,77.80617
1200,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,47.273222
226,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.005414
2163,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.443738
3179,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.751
1201,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.150208
227,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,105.952162
2164,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.910663
3180,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,51.427527
1202,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.158328
228,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,91.245493
2165,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.46543
3181,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.919186
1203,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.696101
229,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.95664
2166,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.935066
3182,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.5877
1204,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,69.675902
230,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.064005
2167,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.449875
3183,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.755458
1205,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.898034
231,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.725903
2168,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,51.591618
3184,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,143.037449
1206,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.787952
232,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.251648
3185,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.1971
2169,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.421575
1207,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.446342
233,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.754305
3186,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.47412
234,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,49.586762
2170,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.106533
1208,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.040639
3187,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.289187
235,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,0.152205
2171,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.318219
3188,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.204781
1209,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.649656
236,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,42.431287
2172,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.238493
3189,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.370535
2173,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.686404
3190,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.049977
237,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.741068
2174,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,61.994592
3191,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.227423
238,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.374413
1210,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.712725
2175,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.52337
3192,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.097965
239,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.077652
3193,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.755202
1211,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,1.917522
240,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.726716
2176,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,94.919125
3194,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.623725
1212,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.202601
241,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.63874
2177,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.991163
3195,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.165288
242,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.554189
2178,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,82.260317
3196,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.890612
243,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.798757
2179,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.839611
244,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.152539
2180,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,106.907293
1213,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,54.364451
3197,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.392421
245,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.758143
2181,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,109.120924
1214,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,109.941517
3198,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,48.3813
246,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.270584
2182,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.000887
1215,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,100.551651
3199,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.293762
247,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.192498
2183,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.610435
1216,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.579939
3200,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,51.246168
248,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,37.757229
2184,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.349306
1217,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.908095
3201,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.303573
249,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.428504
2185,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.047775
1218,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,75.896291
3202,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.203505
2186,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.68578
250,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.396166
1219,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.814958
3203,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.486817
2187,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,35.286135
251,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.721972
3204,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.6713
1220,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.350549
2188,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.069634
252,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.88661
3205,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.041647
2189,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.853237
253,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.131153
3206,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.789435
1221,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.049233
2190,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.66207
254,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.906137
3207,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.365781
1222,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.745064
2191,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.158841
3208,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,32.678993
1223,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.17159
3209,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,53.87093
255,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.895256
2192,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.867005
1224,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.351113
2193,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,2.176309
256,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.146856
3210,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,437.78708
1225,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.171168
2194,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.85189
257,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.314699
1226,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,48.780074
3211,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,186.963418
2195,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.169489
258,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.138366
1227,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.808748
2196,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,102.072606
259,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.760556
3212,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.373866
1228,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,45.472455
3213,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.182034
1229,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,139.006107
2197,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,285.658217
260,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.222638
3214,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.442041
3215,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.089054
2198,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,104.679459
261,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.03626
1230,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,47.753116
3216,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.708326
2199,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.788949
1231,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,46.938131
3217,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.923752
262,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,47.891589
1232,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.308734
2200,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.099522
3218,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.439213
2201,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.532449
3219,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.560011
263,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.003202
1233,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.098836
2202,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.521543
3220,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.175112
264,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.511546
1234,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.945952
2203,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.000992
265,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.33952
2204,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.835679
3221,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.676043
1235,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.784194
2205,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.467691
3222,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.308973
1236,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,60.535129
266,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,37.024131
3223,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,5.184724
1237,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,52.21502
2206,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.40752
267,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.493539
3224,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,5.854161
2207,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.870897
1238,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.639271
3225,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,2.607173
268,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.201072
2208,Wall,Permit,2010-05-19T16:38:13.000Z,2.863255
3226,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,2.902004
1239,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.900183
269,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.346756
2209,Wall,Permit,2010-05-19T16:38:13.000Z,3.418941
3227,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.788681
1240,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.689148
2210,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.427739
270,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.174927
3228,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.017644
1241,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.246188
2211,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.145461
271,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,56.556237
3229,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.683505
1242,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.751339
2212,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.611337
3230,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.166774
272,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.625688
1243,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.364252
2213,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.958177
3231,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.500278
273,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,48.023131
1244,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.991937
2214,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.178556
3232,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.863605
274,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.58601
1245,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.215737
2215,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.473942
3233,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.790685
275,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.122146
1246,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.831297
2216,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.528185
276,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.953222
3234,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,104.454543
1247,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,76.900384
2217,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,206.474361
277,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.743627
3235,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,209.452531
1248,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.629229
2218,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.748056
3236,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,181.135496
278,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.533755
1249,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,77.107071
2219,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.656392
3237,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,60.87345
279,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.469163
2220,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.085958
1250,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.50612
3238,Wall,Aerial 2004,2006-04-05T09:52:22.000Z,170.886898
280,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,4.167574
2221,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.422645
1251,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.646865
3239,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.788433
281,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.666034
1252,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,42.31298
3240,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.310199
2222,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.648338
282,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.706025
3241,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.779903
2223,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.244963
1253,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.293746
283,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.029635
3242,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.107721
284,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.491976
1254,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.239193
2224,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,92.47693
3243,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.628102
285,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.447603
1255,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,78.349751
3244,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.09342
2225,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.533485
286,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.608025
1256,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.914398
3245,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.51447
2226,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.473498
1257,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.49014
287,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.937318
2227,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.321436
3246,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.896615
288,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.484384
1258,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,3.892712
2228,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,127.423739
3247,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,79.451665
289,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,0.680941
1259,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,65.17296
3248,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,3.858326
2229,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.435084
290,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.919658
1260,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.102304
3249,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,3.493818
291,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.34913
1261,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.477607
3250,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.194321
292,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.911983
2230,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.357436
1262,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.546361
3251,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.963157
293,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.476335
2231,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.941557
