OBJECTID,ZONECLASS,ZONEDESC,LASTUPDATE,LASTEDITOR,ACCOUNT,NOTES,SHAPE_Length,SHAPE_Area
42704,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 99A  1  G  22,,234.404134,2013.471019
42705,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 56   7      2B,,4514.587499,1167830.966392
42706,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 58A  2     10,,2403.816079,241031.806241
42707,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 58   1      5,,5244.707389,907106.972372
42708,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101A  1      7,,1752.033968,92362.222561
42709,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101A  1      6,,1610.863883,83538.769825
42710,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101A  1      5,,1468.613292,71996.213359
42711,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101A  1      4,,1330.840586,60344.627989
42712,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   2      1A,,5287.619859,828185.529028
42715,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 12J 14      B,,824.47835,32962.040452
42716,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23   A    154B,,616.676164,23050.821577
42717,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21B  1      1,,306.701606,3594.857963
42718,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20C  1     32A,,84.113585,437.347374
42719,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20S  5     46,,520.743448,16273.335101
42720,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23A  2     51,,612.303924,19486.450307
42721,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  8     24,,407.731191,4573.701659
42722,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  8     56,,415.006919,4634.935153
42723,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11D  1     76,,634.47201,22917.888889
42724,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12H  3     46,,517.52739,15717.142938
42725,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  5  5  27,,586.100497,18035.001975
42726,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 12F  6      B,,684.673049,23951.893907
42727,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  7  5   6,,875.016966,45114.02759
42728,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  6     16,,687.810716,26834.406757
42729,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  7     11,,598.992197,19939.043021
42730,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  7     10,,603.378519,20210.189775
42731,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  7      9,,650.715877,24196.396527
42732,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20S  5     24,,794.767251,38374.28524
42733,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  1     46,,656.184127,21904.571076
42734,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4     50,,482.85471,5465.928219
42738,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68E  6  5  16,,560.778148,6558.82738
42739,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68E  6  5  15,,503.739919,6377.408272
42740,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68E  6  5  14,,437.81618,4751.567172
42741,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68E  6  5  13,,386.954964,4152.587434
42762,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  4     25,,1425.478725,71360.411459
42763,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  4     28A,,1093.715694,63339.62799
42764,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  4     29,,1630.174384,103572.702594
42767,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88A  1      6,,1086.081937,67771.286865
42768,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87A  1      1,,1141.918642,32262.47538
42769,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87B  1      1,,619.614041,20380.087664
42770,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   A      4,,2099.674303,251232.242204
42771,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   A      9,,3976.804188,784793.482133
42772,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91   A     62C,,3269.937144,579166.759208
42773,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91   A     60,,5180.800021,1321274.894713
42774,A-1,Agricultural,2005-07-01T00:00:00.000Z,,100   A      1,,17588.48324,20492220.520248
42775,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91A  1     12,,877.357641,33644.028567
42776,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91A  1     14,,920.698074,39517.96174
42777,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91A  1     15,,837.054767,30682.849859
42778,"B-GC,C","Business - General Commercial, Conditional",2005-08-15T00:00:00.000Z,, 91B  2      1,,1384.943965,104204.98387
42779,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 58   A     28,,3232.033073,535919.366166
42780,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   A     45A,,2140.303595,150915.492624
42781,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101   A      4A,,2440.631693,221094.837076
42782,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   A     45,,7718.313358,3074871.237044
42783,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   A     47,,808.815701,36392.217889
42784,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 74A  4     13,,928.304319,47566.040534
42785,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 74A  4     14,,757.492507,21191.036383
42786,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101   A      2,,2477.844511,94922.315444
42787,A-1,Agricultural,2005-07-01T00:00:00.000Z,,100   A     25A,,1086.213562,66951.490886
42793,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87   1      5D1,,2323.24889,159659.020145
42794,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87A  1      2,,1144.693158,30338.670846
42795,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87B  1      7,,612.47227,20457.386545
42796,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87   4     10D,,8672.776907,1348070.470532
42797,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87   2      2A,,750.698036,30690.57297
42798,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   A      2,,857.373788,45564.583604
42799,A-1,Agricultural,2005-07-01T00:00:00.000Z,,,RAILROAD,6692.430942,253738.171011
42800,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91A  1     13,,918.611494,37940.086917
42801,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 90   1      6A,,1101.811556,75464.10296
42802,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 90   5      2,,854.852936,40725.678707
42803,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 90   A     76,,920.726051,52131.66264
42804,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 56B  1  1   4,,645.020772,21785.911347
42805,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 56B  1  1   2,,628.530543,20128.995885
42806,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   A     55,,7457.109155,1710909.178459
42807,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101A  1      9,,2063.101364,116285.755587
42808,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101A  1      8,,1864.170517,93102.479452
42809,A-1,Agricultural,2005-07-01T00:00:00.000Z,,101A  1      2,,1055.222652,44075.002721
42810,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   A     15,,1243.613957,28222.757613
42811,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   A      6,,1153.632117,78834.621749
42812,A-1,Agricultural,2005-07-01T00:00:00.000Z,,102   A      4,,1161.832343,80356.866233
42824,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23A  2     83,,541.909929,14835.749959
42825,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20   A     18B,,723.237408,28569.929678
42826,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 21   A     19,,775.330509,26644.448511
42827,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  1     34,,769.777787,25961.984758
42828,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4     49,,459.510365,5352.728989
42829,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20S  5     57,,530.258175,16468.318126
42830,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  7  A   C,,612.252605,22766.611055
42831,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  1     45B,,571.950549,14831.917933
42832,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4     43,,483.942701,5370.051868
42833,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  1     36,,711.112546,25108.332967
42834,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4     38,,486.63963,5666.889159
42835,"B-GC,C","Business - General Commercial, Conditional",2005-08-15T00:00:00.000Z,, 21F  1     26,,1362.388343,17757.658453
42836,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 21H  1  C   5E,,1210.902784,66303.248339
42837,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 21I  2     19,,249.623659,2082.801595
42838,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4     22,,482.232867,5203.920605
42839,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 21   A     70,,1514.520151,90197.482081
42840,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20A  7      1,,832.544043,36002.711575
42841,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23A  2      8,,564.763843,12517.764322
42842,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20A  1     12,,680.894808,26752.395678
42843,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  8     29,,408.013682,4919.295058
42844,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20   A    112A,,1288.179834,99725.247533
42845,"I-G,C","Industrial - General, Conditional",2005-08-15T00:00:00.000Z,, 12K  7      9,,1195.960332,89146.077371
42846,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 12   A     52,,2913.107712,419389.262245
42847,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20A 17      2,,536.858951,16405.375879
42848,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    205,,505.013929,5891.803399
42849,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20C  2      4A,,915.655174,41438.17201
42850,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    158,,443.015278,4449.670842
42851,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  3      B,,608.555258,18970.406447
42852,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    156,,446.204575,4766.714684
42853,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20A 12      6,,630.358939,22296.037139
42854,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 23A  2     91,,522.533847,10236.437275
42855,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    202,,503.166419,5605.199333
42856,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 20C  3     52,,393.618009,4903.114453
42857,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    129,,506.005407,5723.75279
42858,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    221,,505.289999,5729.126753
42859,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20B  5      5,,726.98967,26317.619629
42860,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  7     18,,391.889258,3931.999902
42861,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20C  7     66,,400.941347,3787.533126
42862,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 12K  3     49A,,622.769991,5662.225823
42863,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 25C  2  1   3,,2009.134817,231376.453374
42864,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 26   3      3,,7376.963126,1450935.651864
42865,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 25C  1     16,,1997.451825,234998.961108
42866,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20S  4     29,,753.274327,31571.910127
42867,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20S  4     13,,533.488383,16651.127392
42868,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    105,,560.96022,6627.768261
42869,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21F  1     40,,1948.160563,24505.383258
42870,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 17   A     34C,,5518.019296,1420344.537481
42871,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 16   4     11A,,1758.60803,114459.749412
42872,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 17D  2      3,,1725.269496,149449.839516
42873,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21F  1     32,,1600.188396,18200.668428
42874,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    214,,507.673184,6082.703763
42875,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21G  6  B   6,,774.03453,34474.563151
42876,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 21A  4    212,,506.416019,5813.909937
42877,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 20B  5      6,,729.918641,26839.680612
42878,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  4     20,,665.189261,22470.928033
42891,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68H  2      1,,994.011416,49617.143041
42900,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 68B  1      7,,1365.000405,80024.884018
42901,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 68B  1      9,,1128.620719,46139.671048
42902,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68   8      1,,2674.717747,347010.412049
42903,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 68E  6  5   4,,358.321724,4233.274296
42904,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 72   8      A,,704.450146,22844.929456
42905,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 73A  2      2,,787.616179,36571.667851
42906,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 74A  3      2,,950.53981,36791.230556
42907,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 74   9     17,,1735.315558,130353.00406
42908,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 74   4      1,,2935.417997,398182.157015
42910,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68H  2      6,,873.181697,40729.694924
42921,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 43   A     66E, ,2063.663723,155270.636933
42922,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32D  7     11, ,892.096588,34038.739585
42923,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 42A  1     10, ,2082.05748,228325.158802
42924,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 42   A     17, ,2509.452843,347046.219225
42925,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32D  7      9, ,895.246566,34428.007268
42936,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95C  1      9,,2252.862708,185527.899523
42937,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  7    277,,985.304573,49260.924494
42938,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 81D  1  A  39,,734.643943,24509.087761
42945,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 49   A     38D,,1403.474418,110102.255261
42946,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34F  1      2,,869.202854,43635.297419
42947,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34A 22     10,,987.896473,54656.423361
42948,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35D  1      7,,747.016209,28631.576716
42949,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34A 22     12,,1422.841918,56254.708447
42950,A-1,Agricultural,2005-08-15T00:00:00.000Z,, 34A 26     13,,405.722034,10286.061457
42951,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  4  B  11,,623.150278,21199.519587
42952,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12   A     63,,765.471521,32813.39133
42953,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A     14A, ,902.209461,44697.710553
42954,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   A     63, ,1219.103935,65863.999106
42955,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 30   A      4, ,2425.629363,143463.790792
42956,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 30   A      5, ,2346.588532,358249.54042
42957,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32A  2  6   7, ,697.987478,24914.319201
42958,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32A  2  2   8, ,718.559807,24812.738208
42959,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32A  1  4   5, ,604.133677,19631.576915
42960,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32A  2  6   6, ,692.400032,24330.470912
42961,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91   A     66B,,792.114929,36079.524955
42962,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91   A     66C,,816.302194,39298.810884
42963,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91   A     66D,,858.045019,45128.002444
42964,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91A  1      9,,782.078564,29031.425492
42965,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 68   A    142,,1164.899565,83601.436137
42966,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 68   A    142,,757.547703,34509.770209
42969,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68H  1     14,,701.748989,29690.387074
42970,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 68H  1     12,,867.567303,37753.537159
42971,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 32   A    131, ,3228.78436,503877.073971
42972,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33A  1     24, ,474.911242,4765.309689
42973,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 31   A     33, ,1953.445067,174142.476182
42974,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 32B  5      3, ,596.579225,19406.37882
42975,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33A  1     16, ,492.785937,5685.962633
42976,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33D  1      3, ,2035.193105,222508.601148
42977,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 46A  3      4,,1028.355368,44954.279246
42978,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 46   A     21A,,1537.258399,61781.879008
42979,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 30G  1      2, ,612.753994,23088.903536
42993,A-1,Agricultural,2005-08-15T00:00:00.000Z,, 34A 26     11,,404.328512,10243.719343
42994,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 36   A      8A3,,2512.509311,232773.407649
42995,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  2     17, ,888.327396,44846.19598
42996,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  4      5, ,731.941529,31579.994899
42997,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  2     25, ,974.001221,50984.58814
42998,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   A     22, ,1227.527503,72836.628779
42999,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  3     13, ,1272.343214,77061.220302
43000,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 33   A     22B, ,1148.211282,55236.6236
43001,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 30B  2     10, ,920.203168,46734.533954
43002,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 32P  8     10, ,908.606197,46171.492395
43005,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 38A  1      5A,,1419.767403,52292.283302
