OBJECTID,PAR_GPIN,PCDESC,LEGAL1,DISTNUM,PROPCLAS,ZONING,OWNER1,MAILADDR,MAILCITY,MAILSTAT,MAILZIP,AREA_DOC,SHAPEarea,SHAPElen
1717,14557124390000,SCHOOLS,,,,,,,,,,,94296.562106,1285.427081
1718,14557174710000,PUBLIC UTILITIES,,,,,,,,,,,1295.551597,148.899161
1719,24241360210000,PUBLIC UTILITIES,,,,,,,,,,,1630.490137,160.047437
1720,24241345360000,PARKS AND RECREATION,,,,,,,,,,,16918.729786,598.606638
1721,24241366530000,PARKS AND RECREATION,,,,,,,,,,,5481.615909,293.844922
1722,24241532990000,PUBLIC UTILITIES,,,,,,,,,,,300.762907,70.539985
1723,24044544680000,PUBLIC UTILITIES,,,,,,,,,,,345.242132,72.807167
1724,24045329280000,PARKS AND RECREATION,,,,,,,,,,,2616.226101,306.252519
1725,24043571870000,PARKS AND RECREATION,,,,,,,,,,,330266.207537,4730.359454
1726,14957714460000,PUBLIC UTILITIES,,,,,,,,,,,304.552168,70.31298
1727,14775245160000, ,,,,,,,,,,,74423.843158,1694.449543
1728,14747864620000,PARKS AND RECREATION,,,,,,,,,,,250994.925106,3855.203573
1729,14963399750000, ,,,,,,,,,,,1125.910376,135.799687
1730,14963398080000, ,,,,,,,,,,,1550.381495,184.998067
1731,24243231840000, ,,,,,,,,,,,112252.239926,3539.632019
1732,14842377320000,PUBLIC UTILITIES,,,,,,,,,,,184.063153,69.851925
1733,14747015780000,PARKS AND RECREATION,,,,,,,,,,,233925.361625,2081.872313
1734,24341035340000, ,,,,,,,,,,,1106.479085,140.865957
1735,24341040970000, ,,,,,,,,,,,1266.50701,157.112106
1736,24331889980000, ,,,,,,,,,,,796.992287,114.874364
1737,24332806140000, ,,,,,,,,,,,906.271063,123.077154
1738,24332735880000, ,,,,,,,,,,,869.520895,119.940317
1739,14947056510000, ,,,,,,,,,,,3891.461634,324.38984
1740,24046175780000, ,,,,,,,,,,,51735.635376,1284.283841
1741,14949972020000, ,,,,,,,,,,,173337.153069,3379.916769
1742,14674979020000, ,,,,,,,,,,,128.596607,64.77344
1743,14840004120000,PUBLIC UTILITIES,,,,,,,,,,,511.561364,92.105476
1744,14739733250000,PARKS AND RECREATION,,,,,,,,,,,439034.961128,5042.840563
1745,24176612040000, ,,,,,,,,,,,74890.910627,1349.184757
1746,14830897590000, ,,,,,,,,,,,2898.930229,932.529211
1747,14649978280000, ,,,,,,,,,,,4418.299986,310.600085
1748,14749246420000,PARKS AND RECREATION,,,,,,,,,,,65526.841443,1338.360104
1749,14564970950000,PARKS AND RECREATION,,,,,,,,,,,22627.270425,1212.360516
1750,14744394640000, ,,,,,,,,,,,5674.83596,368.32168
1751,14955846170000, ,,,,,,,,,,,4445.865912,298.641415
1752,24077574330000,PARKS AND RECREATION,,,,,,,,,,,33289.41916,845.805922
1753,14846896790000,PARKS AND RECREATION,,,,,,,,,,,112814.849496,1423.132358
1754,24171740740000, ,,,,,,,,,,,849.712377,127.172717
1755,24045325450000, ,,,,,,,,,,,1478.776088,156.727518
1756,24179434240000, ,,,,,,,,,,,1024.295373,136.217397
1757,14989841230000, ,,,,,,,,,,,80925.899618,4797.417424
1758,24250052430000,SCHOOLS,,,,,,,,,,,313541.084078,2381.425959
1759,14964592260000, ,,,,,,,,,,,6868.637701,654.027405
1760,14962676830000, ,,,,,,,,,,,10921.967893,522.968973
1761,24171646790000, ,,,,,,,,,,,2352.171858,197.922594
1762,14840119440000, ,,,,,,,,,,,25943.940112,636.18114
1763,14858378840000, ,,,,,,,,,,,51926.498495,1066.360607
1764,14842312070000,PARKS AND RECREATION,,,,,,,,,,,27634.398369,669.426184
1765,14681750630000, ,,,,,,,,,,,7191.972871,1087.259574
1766,24171585650000, ,,,,,,,,,,,1736.752718,220.039737
1767,24171585510000, ,,,,,,,,,,,1736.774903,220.039134
1768,14775418700000, ,,,,,,,,,,,2947.285943,240.366705
1769,24272124900000, ,,,,,,,,,,,1756.208405,176.930163
1770,14857069420000,PARKS AND RECREATION,,,,,,,,,,,87960.20419,1339.849442
1771,24172528640000, ,,,,,,,,,,,3601.278807,263.111908
1772,24171583650000, ,,,,,,,,,,,1733.689538,219.709102
1773,24171583600000, ,,,,,,,,,,,1733.456826,219.70293
1774,24240602630000,PARKS AND RECREATION,,,,,,,,,,,21761.178879,676.761265
1775,14753312650000,SCHOOLS,,,,,,,,,,,316834.024874,3101.718264
1776,14858286190000, ,,,,,,,,,,,288426.292931,2313.630021
1777,24074619210000,PUBLIC UTILITIES,,,,,,,,,,,386.743782,80.239754
1778,14558081940000,PARKS AND RECREATION,,,,,,,,,,,5211.827385,518.86572
1779,24141202230000, ,,,,,,,,,,,226471.742772,2251.935036
1780,24166368740000,SCHOOLS,,,,,,,,,,,436418.112277,3776.68802
1781,24280159510000, ,,,,,,,,,,,5626.975882,310.992037
1782,14847861360000,PUBLIC UTILITIES,,,,,,,,,,,1581.2179,159.309057
1783,14979348750000, ,,,,,,,,,,,852.966294,143.925425
1784,14855041820000,PUBLIC UTILITIES,,,,,,,,,,,1074.282238,138.42998
1785,24041532270000,PARKS AND RECREATION,,,,,,,,,,,40805.715321,1777.337449
1786,14764008370000, ,,,,,,,,,,,5808.784327,470.122873
1787,14785449310000, ,,,,,,,,,,,34130.481108,820.844017
1788,14786694870000, ,,,,,,,,,,,8704.864931,389.410313
1789,14787601390000, ,,,,,,,,,,,11816.925865,578.912512
1790,14787622240000, ,,,,,,,,,,,10580.180064,589.767984
1791,14843602320000,PARKS AND RECREATION,,,,,,,,,,,307331.077417,2491.066489
1792,14843785420000,PARKS AND RECREATION,,,,,,,,,,,161882.962512,1977.114267
1793,14844752050000, ,,,,,,,,,,,114851.640164,1390.703114
1794,14846711780000,PARKS AND RECREATION,,,,,,,,,,,508531.443654,3927.708094
1795,14767226450000,PUBLIC UTILITIES,,,,,,,,,,,1451.995795,152.420885
1796,14557379000000,PARKS AND RECREATION,,,,,,,,,,,41126.026706,1260.270665
1797,14693190480000,PARKS AND RECREATION,,,,,,,,,,,9540.21886,620.784402
1798,24186132520000, ,,,,,,,,,,,22408.941486,680.707985
1799,24186175850000, ,,,,,,,,,,,9196.95875,437.102335
1800,14693183480000,PARKS AND RECREATION,,,,,,,,,,,32900.358868,858.72178
1801,14946430900000,PUBLIC UTILITIES,,,,,,,,,,,584.213667,99.316701
1802,24149465360000,PUBLIC UTILITIES,,,,,,,,,,,233.197138,61.088379
1803,14741759810000, ,,,,,,,,,,,9833.421353,476.733998
1804,14840433260000,PUBLIC UTILITIES,,,,,,,,,,,309.245749,70.868042
1805,14749400050000,PARKS AND RECREATION,,,,,,,,,,,110310.515055,1428.450488
1806,14741842350000, ,,,,,,,,,,,2475.760827,916.027641
1807,14741833200000, ,,,,,,,,,,,5751.600482,495.4021
1808,14643787830000,PUBLIC UTILITIES,,,,,,,,,,,505.855946,100.251424
1809,14654002920000,PARKS AND RECREATION,,,,,,,,,,,22241.006677,894.006636
1810,14939974570000,PARKS AND RECREATION,,,,,,,,,,,1033614.216017,7063.611065
1811,24075885580000,PUBLIC UTILITIES,,,,,,,,,,,670.146965,104.537005
1812,14746662290000,PARKS AND RECREATION,,,,,,,,,,,110343.787269,1721.4779
1813,24151468590000, ,,,,,,,,,,,88685.060228,1276.401914
1814,24032937520000, ,,,,,,,,,,,63335.430447,5083.555378
1815,24189693100000, ,,,,,,,,,,,14843.511813,638.495631
1816,24189687170000, ,,,,,,,,,,,20879.521736,845.596883
1817,24280371160000, ,,,,,,,,,,,317172.372627,7752.169301
1818,14895048100000,PUBLIC UTILITIES,,,,,,,,,,,1977.607424,191.519785
1819,14688515230000,PUBLIC UTILITIES,,,,,,,,,,,438.422243,83.968555
1820,14950216190000, ,,,,,,,,,,,3779.659821,329.003446
1821,24134906320000,PUBLIC UTILITIES,,,,,,,,,,,290.190089,68.664966
1822,14948317420000, ,,,,,,,,,,,60872.853484,1226.174356
1823,24167588580000,PARKS AND RECREATION,,,,,,,,,,,162643.519972,2414.717222
1824,14745684270000, ,,,,,,,,,,,2078.555729,194.954077
1825,14746630160000, ,,,,,,,,,,,8381.681086,1140.773698
1826,14745663710000, ,,,,,,,,,,,8112.473881,365.232704
1827,14689933780000,PUBLIC UTILITIES,,,,,,,,,,,319.274128,71.191923
1828,24056105430000,PUBLIC UTILITIES,,,,,,,,,,,985.218553,175.891017
1829,14779655960000,PARKS AND RECREATION,,,,,,,,,,,19361.910219,557.719916
1830,24030256480000, ,,,,,,,,,,,9241.851784,568.411618
1831,24030360400000,PUBLIC UTILITIES,,,,,,,,,,,1084.334389,199.360817
1832,24031248010000, ,,,,,,,,,,,38829.453616,884.857657
1833,24032168290000, ,,,,,,,,,,,213448.696161,2297.489106
1834,24030157660000, ,,,,,,,,,,,17498.233989,1172.05022
1835,24033279680000,PARKS AND RECREATION,,,,,,,,,,,1822804.663209,12230.268378
1836,24177782170000, ,,,,,,,,,,,154582.127754,1710.126449
1837,14671319240000, ,,,,,,,,,,,544240.004232,42607.057587
1838,14859197170000,PUBLIC UTILITIES,,,,,,,,,,,1494.288976,155.275397
1839,14667749820000,PUBLIC UTILITIES,,,,,,,,,,,39.990949,25.341916
1840,14753306760000,PUBLIC UTILITIES,,,,,,,,,,,568.955088,97.009589
1841,14760525130000,PUBLIC UTILITIES,,,,,,,,,,,14.727872,15.350792
1842,14774006310000, ,,,,,,,,,,,1800.11881,211.972623
1843,14868309930000,PUBLIC UTILITIES,,,,,,,,,,,236.124278,61.484682
1844,14869293240000,PUBLIC UTILITIES,,,,,,,,,,,752.139766,111.438518
1845,14940439110000, ,,,,,,,,,,,102.129573,42.873009
1846,14942496730000,PARKS AND RECREATION,,,,,,,,,,,2580287.465082,9937.005244
1847,14945153930000, ,,,,,,,,,,,277891.022738,2929.036459
1848,14949273840000, ,,,,,,,,,,,4792.182641,438.558365
1849,14975212090000, ,,,,,,,,,,,9994.019982,507.460697
1850,14979244650000, ,,,,,,,,,,,1523.018639,184.355209
1851,24038177880000, ,,,,,,,,,,,109357.30918,1435.981638
1852,24048989830000, ,,,,,,,,,,,1923.273516,233.389528
1853,24155782490000,PARKS AND RECREATION,,,,,,,,,,,2521.275474,214.369632
1854,14677192130000, ,,,,,,,,,,,928.760761,142.43271
1855,14774477180000, ,,,,,,,,,,,9852.948867,439.641742
1856,24272190990000,PUBLIC WORKS,,,,,,,,,,,13742.264903,1249.830868
1857,14757849050000, ,,,,,,,,,,,6432.120429,354.039162
1858,14757828210000, ,,,,,,,,,,,5616.775729,329.921595
1859,14844933280000,PARKS AND RECREATION,,,,,,,,,,,1401384.40419,8131.259806
1860,15705232530000, ,,,,,,,,,,,17616.459954,716.309211
1861,24249523640000, ,,,,,,,,,,,6763.5852,1218.722596
1862,24332734150000, ,,,,,,,,,,,44257.047653,6900.930416
1863,15903033670000, ,,,,,,,,,,,11523.810157,463.681795
1864,24175153800000,PARKS AND RECREATION,,,,,,,,,,,566.416939,316.357805
1865,24149670430000,PARKS AND RECREATION,,,,,,,,,,,8177.53051,382.936563
1866,14864840220000,SCHOOLS,,,,,,,,,,,94444.532017,1335.020744
1867,14864873830000,PUBLIC UTILITIES,,,,,,,,,,,1169.259183,198.449987
1868,24131752740000,PUBLIC UTILITIES,,,,,,,,,,,683.174386,104.32936
1869,24250573540000,PUBLIC UTILITIES,,,,,,,,,,,362.799762,76.189392
1870,24137105800000,PARKS AND RECREATION,,,,,,,,,,,224317.315353,2763.459543
1871,24177864300000, ,,,,,,,,,,,7312.629941,460.617772
1872,14949256030000,PUBLIC UTILITIES,,,,,,,,,,,519.241102,117.888282
1873,24083570340000,SCHOOLS,,,,,,,,,,,146768.664208,1631.924703
1874,24083414770000,PUBLIC UTILITIES,,,,,,,,,,,973.63168,124.9396
1875,24084428800000,PARKS AND RECREATION,,,,,,,,,,,92845.253332,1743.77815
1876,24084338880000, ,,,,,,,,,,,16127.722462,598.30764
1877,24083431650000, ,,,,,,,,,,,29854.120392,712.5949
1878,24083470830000, ,,,,,,,,,,,15298.422137,496.853414
1879,24084309860000,FIRE,,,,,,,,,,,15636.957522,506.12316
1880,24084366630000, ,,,,,,,,,,,253.560654,76.811577
1881,24173396820000,PARKS AND RECREATION,,,,,,,,,,,90873.57815,1558.039472
1882,24140584500000, ,,,,,,,,,,,13494.038973,470.465216
1883,24140530200000, ,,,,,,,,,,,109247.203062,2066.968846
1884,24049503150000,PUBLIC UTILITIES,,,,,,,,,,,495.325392,89.429365
1885,24178972320000,SCHOOLS,,,,,,,,,,,69518.691234,1191.868869
1886,14667975010000, ,,,,,,,,,,,70.568766,59.347771
1887,14667994370000, ,,,,,,,,,,,3317.151349,240.539734
1888,14667963460000, ,,,,,,,,,,,727.869204,140.110579
1889,14667983510000, ,,,,,,,,,,,1265.076458,144.827038
1890,14668911320000, ,,,,,,,,,,,5193.305078,345.969767
1891,14667899670000, ,,,,,,,,,,,295.553456,113.936814
1892,14668901460000, ,,,,,,,,,,,3201.592724,323.312397
1893,14667879690000, ,,,,,,,,,,,466.510043,162.815026
1894,14667889680000, ,,,,,,,,,,,658.901474,160.017833
1895,14747746810000, ,,,,,,,,,,,15222.586639,612.727297
1896,14747722700000, ,,,,,,,,,,,11730.704242,537.217077
1897,24047064100000,PUBLIC UTILITIES,,,,,,,,,,,1257.033815,142.214976
1898,14667885980000, ,,,,,,,,,,,2100.29117,194.202473
1899,14667883430000, ,,,,,,,,,,,573.297537,111.241531
1900,14667971630000, ,,,,,,,,,,,10.281369,16.602867
1901,14667951940000, ,,,,,,,,,,,149.494916,50.115085
1902,14667982140000, ,,,,,,,,,,,365.565011,99.546743
1903,14667970410000, ,,,,,,,,,,,388.556449,156.029409
1904,14667970970000, ,,,,,,,,,,,974.032812,126.466824
1905,14667971830000, ,,,,,,,,,,,219.978343,113.910984
1906,14668805230000, ,,,,,,,,,,,505.561638,104.744862
1907,14668803230000, ,,,,,,,,,,,152.404614,91.728578
1908,14668813490000, ,,,,,,,,,,,30.51716,60.181068
1909,14776380770000, ,,,,,,,,,,,4331.889394,300.314737
1910,14777218320000, ,,,,,,,,,,,6564.827311,471.155204
1911,14745278600000, ,,,,,,,,,,,43803.650142,999.409157
1912,14666857080000, ,,,,,,,,,,,1542.603859,164.365149
1913,24152250190000,PUBLIC UTILITIES,,,,,,,,,,,1449.80212,148.919356
1914,24151253630000, ,,,,,,,,,,,909733.743671,6068.693869
1915,14745284470000, ,,,,,,,,,,,15886.318701,838.378657
1916,14668835800000, ,,,,,,,,,,,181.307168,62.923359
1917,14740867480000, ,,,,,,,,,,,29163.866822,1106.261263
1918,24045682780000, ,,,,,,,,,,,2006.387144,326.247529
1919,24045655210000, ,,,,,,,,,,,19871.880958,886.373649
1920,14847928840000,ECONOMIC DEVELOPMENT,,,,,,,,,,,19777.543158,624.00742
1921,14847924340000,ECONOMIC DEVELOPMENT,,,,,,,,,,,45493.570818,1016.272718
1922,14677586750000,SCHOOLS,,,,,,,,,,,67693.639843,1158.10862
1923,14677479960000,SCHOOLS,,,,,,,,,,,102340.268658,1267.653108
1924,14743584370000, ,,,,,,,,,,,2737.62943,299.040744
1925,14688264680000,SCHOOLS,,,,,,,,,,,95256.6138,1498.256061
1926,14666884580000, ,,,,,,,,,,,3085.578525,320.914588
1927,14666863030000, ,,,,,,,,,,,590.322848,101.307224
1928,14665991560000, ,,,,,,,,,,,3133.416554,241.512244
1929,14857386630000, ,,,,,,,,,,,72836.598937,1074.221553
1930,14680067770000,PUBLIC UTILITIES,,,,,,,,,,,837.143794,178.80051
1931,14554434010000, ,,,,,,,,,,,2117940.375519,7610.440126
1932,14979350530000, ,,,,,,,,,,,17489.398603,615.442315
1933,14878987640000,SCHOOLS,,,,,,,,,,,72468.742577,1095.843185
1934,14879981190000,PARKS AND RECREATION,,,,,,,,,,,98336.531843,1382.14395
1935,14566382790000,PARKS AND RECREATION,,,,,,,,,,,110554.252994,1372.942655
1936,14778433470000,PUBLIC UTILITIES,,,,,,,,,,,481.117291,89.32059
1937,24143663710000, ,,,,,,,,,,,773.884,112.15705
1938,14667812680000, ,,,,,,,,,,,35803.8445,836.981047
1939,14651942420000, ,,,,,,,,,,,392.518264,81.031964
1940,14651911970000, ,,,,,,,,,,,263.844599,95.691785
1941,14666837270000, ,,,,,,,,,,,396.310198,93.509617
1942,24036876990000, ,,,,,,,,,,,5132.671149,608.090018
1943,14666837320000, ,,,,,,,,,,,1210.337512,146.226594
1944,14666847270000, ,,,,,,,,,,,114.631993,72.422148
1945,24178186960000, ,,,,,,,,,,,11114.494059,690.515306
1946,14743478340000,PUBLIC UTILITIES,,,,,,,,,,,8779.300428,379.742165
1947,14645409220000, ,,,,,,,,,,,117382.901963,2161.451567
1948,14857985990000,PUBLIC UTILITIES,,,,,,,,,,,1307.383121,153.681395
1949,14857997690000,SCHOOLS,,,,,,,,,,,93656.379499,1302.946861
1950,14796745800000, ,,,,,,,,,,,7914.758693,345.473819
1951,24170610200000, ,,,,,,,,,,,1084.550352,155.194995
1952,24172526420000,PARKS AND RECREATION,,,,,,,,,,,5411.914674,600.570627
1953,14891932680000,PARKS AND RECREATION,,,,,,,,,,,4070.20248,315.565409
1954,14891956020000,PARKS AND RECREATION,,,,,,,,,,,2589.616545,192.200975
1955,14892966000000, ,,,,,,,,,,,1263.97246,129.988315
1956,14892949770000, ,,,,,,,,,,,48.038586,39.766792
1957,14892989840000, ,,,,,,,,,,,32.493475,33.365993
1958,14892997870000, ,,,,,,,,,,,60.518675,43.48335
1959,14894980590000, ,,,,,,,,,,,854.645754,183.156137
1960,14895719810000, ,,,,,,,,,,,16581.139242,485.738586
1961,14895801460000,PARKS AND RECREATION,,,,,,,,,,,12602.351322,492.19838
1962,14895821910000, ,,,,,,,,,,,64.854776,37.416324
1963,14895747440000, ,,,,,,,,,,,213.676651,73.502487
1964,14891849780000, ,,,,,,,,,,,149.951863,60.190115
1965,24328118560000, ,,,,,,,,,,,769662.14265,4734.871405
1966,24328118560000, ,,,,,,,,,,,2726.24385,209.688906
1967,14979355870000, ,,,,,,,,,,,1058.958815,149.764629
1968,24078433580000, ,,,,,,,,,,,941.397209,135.851358
1969,24078433940000, ,,,,,,,,,,,911.815158,134.709037
1970,24078568840000, ,,,,,,,,,,,908.142384,125.429256
1971,24078567290000, ,,,,,,,,,,,856.504405,120.816063
1972,14587798330000, ,,,,,,,,,,,325407.379692,3539.038224
1973,24172525000000, ,,,,,,,,,,,726.051438,125.769506
1974,24078454050000, ,,,,,,,,,,,110.371504,49.125159
1975,24270745170000, ,,,,,,,,,,,484.605764,94.950125
1976,24172565360000, ,,,,,,,,,,,941.010021,136.730045
1977,24172565410000, ,,,,,,,,,,,928.553183,135.992056
1978,14940214760000, ,,,,,,,,,,,775706.141908,4695.509589
1979,14847126330000, ,,,,,,,,,,,426616.355124,3160.432979
1980,14847190430000, ,,,,,,,,,,,358467.138999,4424.274073
1981,14848172960000, ,,,,,,,,,,,1253550.456341,6219.289805
1982,14940352370000, ,,,,,,,,,,,290329.076125,2648.498344
1983,14941372020000, ,,,,,,,,,,,154489.188367,1706.288336
1984,24173621120000, ,,,,,,,,,,,10698.704736,417.529941
1985,24173600090000, ,,,,,,,,,,,5248.109028,326.620472
1986,14932181070000, ,,,,,,,,,,,5001879.073663,10458.2309
1987,14589806760000, ,,,,,,,,,,,3583.777236,248.154558
1988,14588895690000, ,,,,,,,,,,,3190.778242,235.52266
1989,24074784020000, ,,,,,,,,,,,1589.863602,192.415127
1990,24170542140000, ,,,,,,,,,,,925.291444,124.847743
1991,24270747570000, ,,,,,,,,,,,802.619248,137.846132
1992,24270748020000, ,,,,,,,,,,,804.323402,137.855319
1993,24270737670000, ,,,,,,,,,,,1585.454066,165.229493
1994,24173504420000, ,,,,,,,,,,,920.575417,133.393516
1995,24170500830000, ,,,,,,,,,,,1561.891467,158.103229
1996,24170680630000, ,,,,,,,,,,,1086.515286,152.285786
1997,24075475270000, ,,,,,,,,,,,1129.57048,140.567644
1998,24079446490000, ,,,,,,,,,,,1382.528261,153.947637
1999,24170474360000, ,,,,,,,,,,,1565.55508,168.307822
2000,24170681170000, ,,,,,,,,,,,1100.150071,151.877822
