X,Y,FID,FEATURE,LOCATION,WARRANTYDA
-77.061208,38.804438,1970,Traffic Signal Pole, ,
-77.043458,38.824315,932,Traffic Signal Hanging, ,
-77.043427,38.824315,933,Traffic Signal Hanging, ,
-77.082185,38.814462,1971,Traffic Signal Hanging, ,
-77.043399,38.824315,934,Traffic Signal Hanging, ,
-77.047437,38.821499,935,Traffic Signal Hanging, ,
-77.061641,38.804497,1972,Traffic Signal Pole, ,
-77.082234,38.814567,1973,Traffic Signal Hanging, ,
-77.047412,38.8215,936,Traffic Signal Hanging, ,
-77.049026,38.820662,937,Traffic Signal Hanging, ,
-77.061609,38.804692,1974,Traffic Signal Pole, ,
-77.049019,38.820691,938,Traffic Signal Hanging, ,
-77.082257,38.814576,1975,Traffic Signal Hanging, ,
-77.049025,38.820548,939,Traffic Signal Hanging, ,
-77.060143,38.804487,1976,Traffic Signal Pole, ,
-77.048846,38.820737,940,Traffic Signal Hanging, ,
-77.082193,38.814547,1977,Traffic Signal Pole, ,
-77.044398,38.818458,941,Traffic Signal Pole, ,
-77.060027,38.804255,1978,Traffic Signal Pole, ,
-77.044404,38.818637,942,Traffic Signal Pole, ,
-77.082182,38.814413,1979,Traffic Signal Pole, ,
-77.044142,38.818612,943,Traffic Signal Pole, ,
-77.059546,38.804416,1980,Traffic Signal Pole, ,
-77.082381,38.814474,1981,Traffic Signal Pole, ,
-77.044023,38.818586,944,Traffic Signal Pole, ,
-77.044142,38.818445,945,Traffic Signal Pole, ,
-77.059376,38.804181,1982,Traffic Signal Pole, ,
-77.043873,38.818422,946,Traffic Signal Pole, ,
-77.082348,38.8146,1983,Traffic Signal Pole, ,
-77.043833,38.818576,947,Traffic Signal Pole, ,
-77.058223,38.804033,1984,Traffic Signal Pole, ,
-77.044551,38.818498,948,Traffic Signal Pole, ,
-77.064586,38.812841,1985,Traffic Signal Pole, ,
-77.044687,38.818505,949,Traffic Signal Pole, ,
-77.058254,38.80426,1986,Traffic Signal Pole, ,
-77.044756,38.818663,950,Traffic Signal Pole, ,
-77.064469,38.81259,1987,Traffic Signal Pole, ,
-77.052127,38.820908,951,Traffic Signal Pole, ,
-77.05718,38.806314,1988,Traffic Signal Pole, ,
-77.051573,38.821103,952,Traffic Signal Pole, ,
-77.069014,38.812073,1989,Traffic Signal Pole, ,
-77.052572,38.805847,1990,Traffic Signal Pole, ,
-77.043345,38.824289,953,Traffic Signal Pole, ,
-77.071527,38.814138,1991,Traffic Signal Pole, ,
-77.043437,38.821863,954,Traffic Signal Pole, ,
-77.043612,38.821783,955,Traffic Signal Pole, ,
-77.05255,38.805692,1992,Traffic Signal Pole, ,
-77.043731,38.821633,956,Traffic Signal Pole, ,
-77.054991,38.803868,1993,Traffic Signal Pole, ,
-77.043738,38.821787,957,Traffic Signal Pole, ,
-77.071571,38.813953,1994,Traffic Signal Pole, ,
-77.055165,38.803891,1995,Traffic Signal Pole, ,
-77.044005,38.821589,958,Traffic Signal Pole, ,
-77.053305,38.812865,1996,Traffic Signal Pole, ,
-77.053049,38.813003,1997,Traffic Signal Pole, ,
-77.044108,38.821612,959,Traffic Signal Pole, ,
-77.044003,38.821768,960,Traffic Signal Pole, ,
-77.053499,38.811802,1998,Traffic Signal Pole, ,
-77.053499,38.811648,1999,Traffic Signal Pole, ,
-77.044323,38.821746,961,Traffic Signal Pole, ,
-77.044229,38.821568,962,Traffic Signal Pole, ,
-77.053109,38.812616,2000,Traffic Signal Pole, ,
-77.044105,38.820923,963,Traffic Signal Pole, ,
-77.043865,38.82059,964,Traffic Signal Pole, ,
-77.043448,38.821694,965,Traffic Signal Pole, ,
-77.044306,38.821086,966,Traffic Signal Pole, ,
-77.047487,38.821493,967,Traffic Signal Pole, ,
-77.047311,38.821352,968,Traffic Signal Pole, ,
-77.04754,38.818511,969,Traffic Signal Pole, ,
-77.047605,38.818534,970,Traffic Signal Pole, ,
-77.047497,38.818754,971,Traffic Signal Pole, ,
-77.049067,38.820579,972,Traffic Signal Pole, ,
-77.049076,38.819567,973,Traffic Signal Pole, ,
-77.04935,38.819805,974,Traffic Signal Pole, ,
-77.049641,38.819459,975,Traffic Signal Pole, ,
-77.049219,38.819581,976,Traffic Signal Pole, ,
-77.0505,38.824483,977,Traffic Signal Pole, ,
-77.049315,38.81959,978,Traffic Signal Pole, ,
-77.043448,38.82169,979,Traffic Signal Pole, ,
-77.048863,38.820745,980,Traffic Signal Pole, ,
-77.044538,38.81183,981,Traffic Signal Pole, ,
-77.045582,38.810856,982,Traffic Signal Pole, ,
-77.045593,38.810667,983,Traffic Signal Pole, ,
-77.045897,38.810638,984,Traffic Signal Pole, ,
-77.045905,38.810833,985,Traffic Signal Pole, ,
-77.045867,38.809699,986,Traffic Signal Pole, ,
-77.046178,38.809707,987,Traffic Signal Pole, ,
-77.046131,38.809552,988,Traffic Signal Pole, ,
-77.04581,38.809548,989,Traffic Signal Pole, ,
-77.046097,38.808397,990,Traffic Signal Pole, ,
-77.046108,38.808561,991,Traffic Signal Pole, ,
-77.0464,38.80856,992,Traffic Signal Pole, ,
-77.046376,38.808392,993,Traffic Signal Pole, ,
-77.044511,38.810684,994,Traffic Signal Pole, ,
-77.044496,38.81053,995,Traffic Signal Pole, ,
-77.044715,38.810483,996,Traffic Signal Pole, ,
-77.044744,38.810686,997,Traffic Signal Pole, ,
-77.044257,38.811868,998,Traffic Signal Pole, ,
-77.044223,38.811663,999,Traffic Signal Pole, ,
-77.044502,38.811618,1000,Traffic Signal Pole, ,
