OBJECTID,BLOCKID10,HOUSING10,POP10,LandSqMi,PopSqMi
4236,518100410043029,3,3,0.00763,393.184797
4237,518100410022017,0,0,0.00667,0
4238,518100410043008,19,61,0.00825,7393.939394
4239,518100410022038,0,0,0.00291,0
4240,518100410022025,29,65,0.0046,14130.434783
4241,518100410043021,0,0,0.00737,0
4242,518100440032010,22,43,0.01154,3726.169844
4243,518100440032028,5,11,0.00435,2528.735632
4244,518100452001030,0,0,0,0
4245,518100454273011,14,41,0.00216,18981.481481
4246,518100452003010,0,0,0.02233,0
4247,518100454121056,0,0,0.00541,0
4248,518100454121053,0,0,0.01439,0
4249,518100454121040,0,0,0.00087,0
4250,518100454121049,0,0,0.00064,0
4251,518100430031018,0,0,0.00056,0
4252,518100430041055,0,0,0.00013,0
4254,518100430041057,0,0,0.00067,0
4255,518100412001040,15,34,0.00675,5037.037037
4256,518100412001036,0,0,0.00222,0
4257,518100412002000,0,0,0.00012,0
4258,518100414001022,0,0,0.00188,0
4259,518100414002017,0,0,0.00133,0
4260,518100414002022,0,0,0.00087,0
4261,518100412002010,0,0,0.01521,0
4262,518100418013004,0,0,0,0
4263,518100430022033,0,0,0.00251,0
4264,518100440011003,0,0,0.00041,0
4265,518100458071009,0,0,0.00088,0
4266,518100454072002,0,0,0.00101,0
4267,518100462201012,0,0,0.00236,0
4268,518100454121027,11,3,0.00602,498.33887
4269,518100454174008,0,0,0.00016,0
4270,518100440012018,0,0,0.00034,0
4271,518100430042020,17,35,0.00548,6386.861314
4272,518100408014014,20,54,0.00802,6733.167082
4273,518100410041009,20,57,0.00921,6188.925081
4274,518100410031020,22,59,0.00837,7048.984468
4275,518100410021029,13,27,0.00538,5018.587361
4276,518100410021023,12,43,0.00491,8757.637475
4277,518100410021031,90,187,0.0083,22530.120482
4278,518100458013010,96,209,0.13212,1581.895247
4279,518100454121030,7,6,0.00629,953.895072
4280,518100454121046,11,14,0.00761,1839.684625
4281,518100400002053,0,0,0.10492,0
4282,518100464001085,0,0,0.06116,0
4283,518100412003006,27,51,0.02696,1891.691395
4287,518100418024010,0,0,0.00834,0
4288,518100402001045,0,0,0.00122,0
4289,518100414002010,3,6,0.00154,3896.103896
4290,518100414003002,0,0,0.0001,0
4291,518100446002007,0,0,0.00161,0
4292,518100436001040,19,30,0.00497,6036.217304
4293,518100404043010,6,23,0.0032,7187.5
4294,518100446002014,0,0,0.0034,0
4295,518100444012040,1,5,0.00628,796.178344
4296,518100438003017,15,38,0.00391,9718.670077
4297,518100404021007,0,0,0.00149,0
4298,518100444011010,0,0,0.00013,0
4299,518100444022001,0,0,0.00177,0
4300,518100462163002,27,102,0.07309,1395.539746
4301,518100462191009,0,0,0.00512,0
4302,518100454233012,0,0,0.00011,0
4303,518100454233072,0,0,0.00069,0
4304,518100454233048,0,0,0.00012,0
4305,518100454231022,0,0,0.00014,0
4306,518100454231028,26,97,0.01074,9031.657356
4307,518100460061006,32,92,0.01634,5630.354957
4308,518100458032020,14,44,0.00903,4872.646733
4309,518100460111006,14,40,0.00471,8492.569002
4310,518100460111002,26,64,0.01095,5844.748858
4311,518100462062004,27,51,0.01464,3483.606557
4312,518100462071025,0,0,0.00171,0
4313,518100462231005,94,194,0.02756,7039.187228
4314,518100462071018,0,0,0.0018,0
4315,518100462063002,30,78,0.00741,10526.31579
4316,518100462113003,11,30,0.00964,3112.033195
4317,518100462134002,55,169,0.01802,9378.468368
4321,518100458061006,0,0,0.00026,0
4322,518100454212010,63,220,0.03108,7078.507079
4323,518100454261010,19,55,0.00539,10204.081633
4324,518100454261005,25,91,0.00837,10872.162485
4325,518100454261017,41,123,0.02425,5072.164948
4326,518100432001044,0,0,0.00498,0
4327,518100416002002,0,0,0.01643,0
4328,518100422012026,0,0,0.00083,0
4329,518100438003039,0,0,0.00373,0
4330,518100422012005,0,0,0.00047,0
4331,518100422013020,0,0,0.00035,0
4332,518100422012013,0,0,0.00062,0
4333,518100446004060,8,11,0.00142,7746.478873
4334,518100446003019,0,0,0.00051,0
4335,518100444024007,0,0,0.0027,0
4336,518100422012036,0,0,0.00067,0
4337,518100406001008,56,167,0.04139,4034.791012
4338,518100462131012,0,0,0.00179,0
4339,518100454261003,0,0,0.00641,0
4340,518100454174006,0,0,0.00339,0
4341,518100454174009,212,570,0.17776,3206.570657
4342,518100454174031,0,0,0.00125,0
4343,518100454232042,0,0,0.00024,0
4344,518100464001044,0,0,0.01769,0
4345,518100464002030,1,1,0.01514,66.050198
4346,518100464004034,1,5,0.00767,651.890482
4347,518100462232010,18,54,0.01554,3474.903475
4348,518100462223012,35,93,0.01622,5733.662146
4349,518100462223006,7,23,0.00312,7371.794872
4350,518100462134011,13,35,0.00448,7812.5
4351,518100462134012,10,38,0.00268,14179.104478
4352,518100462121009,33,103,0.01497,6880.427522
4353,518100410033004,17,43,0.00702,6125.356125
4354,518100462042002,17,46,0.04042,1138.05047
4355,518100462041001,0,0,0.01489,0
4356,518100418024040,38,84,0.03494,2404.121351
4357,518100418024035,24,45,0.01624,2770.935961
4358,518100420001006,28,58,0.06897,840.945339
4359,518100430041052,4,8,0.00923,866.738895
4360,518100448072028,8,24,0.0015,16000
4361,518100448072041,8,22,0.00139,15827.338129
4362,518100448072042,0,0,0.00044,0
4363,518100402002021,21,69,0.00477,14465.408805
4364,518100410034003,13,31,0.01098,2823.315118
4365,518100448072000,132,291,0.03323,8757.147156
4366,518100440011014,0,0,0.00045,0
4367,518100448052017,0,0,0.00121,0
4368,518100442004009,0,0,0.01317,0
4369,518100448073008,0,0,0.00046,0
4370,518100410034017,0,0,0.0035,0
4371,518100440031037,5,10,0.00236,4237.288136
4372,518100400002049,0,0,0.07599,0
4373,518100402001056,0,0,0.03463,0
4374,518100462201003,0,0,0.00265,0
4375,518100462042009,6,18,0.00704,2556.818182
4376,518100462042050,0,0,0.00468,0
4377,518100462042034,10,31,0.00532,5827.067669
4378,518100460102007,49,131,0.02134,6138.706654
4379,518100460102019,18,45,0.01116,4032.258065
4380,518100456011006,7,21,0.01113,1886.792453
4381,518100456011003,39,72,0.04581,1571.709234
4382,518100410033011,0,0,0.00994,0
4383,518100456032006,24,32,0.003,10666.666667
4384,518100456031006,0,0,0.00177,0
4385,518100456012016,17,41,0.00683,6002.928258
4386,518100456012017,14,36,0.00441,8163.265306
4387,518100424004012,45,106,0.03148,3367.217281
4388,518100458093000,0,0,0.00113,0
4389,518100460124003,26,92,0.00525,17523.809524
4390,518100458082002,16,42,0.00289,14532.871972
4391,518100458012009,46,116,0.02247,5162.438807
4392,518100458063002,74,205,0.01031,19883.608147
4393,518100458071006,16,40,0.00258,15503.875969
4394,518100458062007,22,57,0.00849,6713.780919
4395,518100422012040,0,0,0.00066,0
4397,518100446002003,29,67,0.08095,827.671402
4398,518100438003006,3,10,0.00359,2785.51532
4399,518100462222004,139,365,0.06199,5888.046459
4400,518100456011024,84,199,0.08815,2257.515598
4401,518100444011005,18,51,0.04991,1021.839311
4402,518100404044002,0,0,0.00423,0
4403,518100404023001,0,0,0.00174,0
4404,518100408011004,0,0,0.00121,0
4405,518100400002013,0,0,0.01705,0
4406,518100402001058,42,97,0.05064,1915.481833
4407,518100402001021,0,0,0.00055,0
4408,518100460024006,21,65,0.03234,2009.894867
4409,518100460102008,12,44,0.00534,8239.700375
4410,518100462064002,27,61,0.01523,4005.252791
4411,518100462201041,28,73,0.01224,5964.052288
4412,518100462203011,0,0,0.0008,0
4413,518100462251007,0,0,0.02398,0
4414,518100462213004,26,66,0.00333,19819.81982
4415,518100462073022,126,363,0.10184,3564.414768
4416,518100416003011,0,0,0.00241,0
4417,518100462112009,44,112,0.02322,4823.428079
4418,518100462072010,10,32,0.00558,5734.767025
4419,518100424004010,8,15,0.00367,4087.19346
4420,518100424004016,21,52,0.02725,1908.256881
4421,518100424001003,11,26,0.00467,5567.45182
4422,518100424001016,10,29,0.00436,6651.376147
4423,518100426002039,0,0,0.00419,0
4424,518100424001022,6,10,0.00318,3144.654088
4425,518100456041006,0,0,0.00046,0
4426,518100422012025,14,39,0.0097,4020.618557
4427,518100422021020,13,30,0.0067,4477.61194
4428,518100424002003,26,70,0.00936,7478.632479
4429,518100424002000,0,0,0.00146,0
4430,518100426002022,0,0,0.00949,0
4431,518100426002000,0,0,0.00358,0
4432,518100458011027,22,64,0.00866,7390.300231
4433,518100458051004,34,88,0.01665,5285.285285
4434,518100458051003,10,16,0.00431,3712.296984
4435,518100458051016,1,3,0.0014,2142.857143
4436,518100428015012,35,107,0.01344,7961.309524
4437,518100458051015,20,60,0.00812,7389.162562
4438,518100422021022,32,85,0.03735,2275.769746
4439,518100448081011,149,248,0.02345,10575.692964
4440,518100440031023,16,27,0.01139,2370.500439
4441,518100400002010,0,0,0.06372,0
4442,518100400001005,0,0,0.01788,0
4443,518100448052002,0,0,0.00112,0
4444,518100448051017,0,0,0.00028,0
4445,518100448071037,0,0,0.00056,0
4446,518100448052014,0,0,0.00211,0
4447,518100448052034,0,0,0.00252,0
4448,518100448052035,0,0,0.0426,0
4449,518100448063031,0,0,0.00049,0
4450,518100456012023,1,2,0.00148,1351.351351
4451,518100410021013,0,0,0.02313,0
4452,518100442002015,0,0,0.00028,0
4453,518100462221036,19,57,0.00753,7569.721116
4454,518100462221026,0,0,0,0
4455,518100462221039,12,35,0.00529,6616.257089
4456,518100462203003,112,288,0.02946,9775.967413
4457,518100400001022,0,0,0.02295,0
4458,518100418011010,0,0,0.00513,0
4459,518100404042041,71,179,0.04934,3627.888123
4460,518100402001005,0,0,0.00059,0
4461,518100404032018,24,57,0.01019,5593.719333
4462,518100448063017,0,0,0.00071,0
4463,518100442001045,12,25,0.02285,1094.091904
4464,518100408012000,0,0,0.00107,0
4465,518100460052018,6,10,0.00056,17857.142857
4466,518100446004032,0,0,0.00285,0
4467,518100458062006,1,0,0.00139,0
4468,518100404033024,0,0,0.00055,0
4470,518100446002015,18,50,0.05763,867.603679
4471,518100456041021,8,9,0.00047,19148.93617
4472,518100458063007,1,3,0.00017,17647.058823
4473,518100464004016,1,6,0.00026,23076.923077
4474,518100404041024,2,2,0.00032,6250
4475,518100408024007,0,0,0.00407,0
4476,518100448063004,0,0,0.00293,0
4477,518100442003010,0,0,0.0048,0
4478,518100454261001,0,0,0.00529,0
4479,518100454231033,0,0,0.00057,0
4480,518100454084015,0,0,0.00108,0
4481,518100458013022,0,0,0.00093,0
4482,518100458013015,12,26,0.003,8666.666667
4483,518100454064000,0,0,0.00113,0
4484,518100460151010,0,0,0.00054,0
4485,518100454233074,24,41,0.01037,3953.712633
4486,518100454231035,0,0,0.00146,0
4487,518100464002028,0,0,0.00492,0
4488,518100460151005,0,0,0.00274,0
4489,518100454263002,16,44,0.01446,3042.876902
4490,518100454174027,26,78,0.01775,4394.366197
4491,518100460132000,0,0,0,0
4492,518100460051016,32,73,0.00685,10656.934307
4493,518100404041012,0,0,0,0
4494,518100412002004,159,339,0.01718,19732.246799
4496,518100460091024,12,22,0.01238,1777.059774
4497,518100448083007,28,51,0.00383,13315.926893
4498,518100448083008,84,145,0.01402,10342.368046
4499,518100454073009,18,58,0.03976,1458.752515
4500,518100454074048,17,51,0.00425,12000
4501,518100454144008,20,55,0.02249,2445.531347
4504,518100404031012,181,300,0.01289,23273.855702
4505,518100460131014,79,208,0.03751,5545.18795
4506,518100408011011,350,734,0.03551,20670.233737
4507,518100430033008,24,38,0.00359,10584.958217
4509,518100420001013,2,5,0.00712,702.247191
4511,518100422022016,14,38,0.01528,2486.910995
4512,518100430022017,37,92,0.05921,1553.791589
4513,518100430022030,56,140,0.06737,2078.076295
4514,518100454074030,0,0,0.0312,0
4516,518100430021026,62,166,0.07109,2335.068223
4518,518100410032007,72,154,0.00338,45562.130178
4519,518100462251010,4,11,0.00766,1436.031332
4520,518100430021008,7,20,0.02623,762.485703
4523,518100462191003,62,207,0.02329,8887.934736
4524,518100462192003,83,272,0.02687,10122.813547
4525,518100426001022,27,64,0.0096,6666.666667
4526,518100462071013,39,98,0.00958,10229.645094
4527,518100418012021,18,39,0.03155,1236.133122
4528,518100456041007,0,0,0.03321,0
4532,518100454211003,39,132,0.05598,2357.984995
4533,518100454211006,15,44,0.00719,6119.61057
4534,518100458091016,13,47,0.00602,7807.30897
4536,518100418024044,0,0,0,0
4538,518100448052021,210,494,0.05682,8694.121788
5001,518100462192019,40,137,0.01183,11580.726965
4540,518100456011016,0,0,0.00873,0
5002,518100440041019,43,63,0.00362,17403.314917
4541,518100456032012,0,0,0.0077,0
5003,518100448051031,0,0,0.00883,0
4542,518100456032005,114,237,0.01482,15991.902834
5004,518100442001043,14,32,0.01009,3171.456888
4545,518100424004003,80,213,0.05399,3945.175032
5005,518100444011001,8,18,0.0154,1168.831169
5006,518100448074016,0,0,0.00031,0
5007,518100462251002,32,88,0.03067,2869.253342
4547,518100446002004,3,8,0.01995,401.002506
5008,518100462232000,0,0,0.00108,0
4548,518100462251017,61,98,0.09449,1037.146788
5009,518100454084002,0,0,0.00342,0
5010,518100454064036,0,0,0.00329,0
4549,518100422021016,1,3,0.00414,724.637681
4550,518100460022008,21,61,0.01965,3104.3257
5011,518100454064022,0,0,0.00056,0
5012,518100462253013,0,0,0.00156,0
4551,518100460022007,79,210,0.07814,2687.484003
5013,518100454171019,0,0,0.00743,0
4552,518100462071021,8,24,0.00485,4948.453608
5014,518100462221012,0,0,0.0004,0
5015,518100462243004,0,0,0.00202,0
4553,518100400001011,0,0,0,0
5016,518100462224012,0,0,0.00039,0
4554,518100460132005,0,0,0,0
5017,518100454222003,0,0,0.00215,0
4555,518100460132006,24,64,0.00461,13882.863341
5018,518100454171006,199,505,0.58196,867.757234
4556,518100460054007,10,0,0.00213,0
4557,518100460054006,0,0,0.00793,0
4558,518100440012009,8,1,0.00103,970.873786
5019,518100454172001,0,0,0.0008,0
4559,518100454233034,29,46,0.00788,5837.563452
5020,518100454084021,0,0,0.00155,0
4560,518100454233066,1,1,0.00025,4000
5021,518100462191000,0,0,0.00265,0
4561,518100404042022,0,0,0.00147,0
5022,518100454222014,0,0,0.00081,0
5024,518100438004001,18,52,0.03973,1308.834634
4562,518100460161013,13,28,0.00997,2808.425276
5025,518100438002006,6,15,0.00531,2824.858757
5026,518100438004027,9,21,0.00874,2402.745995
4563,518100454233014,18,34,0.00675,5037.037037
5027,518100438004036,3,6,0.00323,1857.585139
4564,518100460051044,0,0,0.00054,0
5028,518100408024018,27,84,0.01003,8374.875374
4565,518100460051040,0,0,0.0007,0
5029,518100410043010,28,79,0.03041,2597.829661
5030,518100460091019,20,47,0.01359,3458.425313
4566,518100462172005,9,29,0.00903,3211.517165
5031,518100406003004,33,98,0.00429,22843.822844
4567,518100462162002,0,0,0.00016,0
5032,518100410022001,0,0,0.01137,0
4568,518100404042013,10,28,0.01351,2072.53886
5033,518100460094031,17,48,0.00827,5804.111245
5034,518100462062008,25,65,0.01352,4807.692308
4569,518100434001003,23,34,0.00513,6627.680312
5035,518100464002006,67,163,2.38739,68.275397
4570,518100454071020,0,0,0.00021,0
4571,518100460161005,37,112,0.01414,7920.792079
4572,518100418013010,89,345,0.02664,12950.450451
5036,518100464004036,10,16,0.07741,206.691642
4573,518100454263015,6,18,0.01194,1507.537688
5037,518100464004022,38,115,1.02154,112.575132
4574,518100460022014,75,175,0.04329,4042.504043
4575,518100462172001,35,134,0.01543,8684.381076
5038,518100464003020,2,6,0.04316,139.017609
4576,518100430031000,231,252,0.02438,10336.341263
5039,518100440042000,4,8,0.0297,269.360269
4577,518100454202001,85,265,0.07704,3439.771547
5040,518100440042001,1,1,0.00211,473.933649
5041,518100440041005,14,11,0.00486,2263.374486
4578,518100462253011,14,40,0.00408,9803.921569
5042,518100440041030,0,0,0.00076,0
4579,518100462253010,33,106,0.01249,8486.789432
5043,518100440041054,32,54,0.0053,10188.679245
5044,518100440041002,0,0,0.00496,0
4580,518100460122001,75,249,0.02737,9097.552064
5045,518100440031026,1,1,0.00471,212.314225
5046,518100462212003,169,397,0.04588,8653.007847
4581,518100408023002,213,504,0.18867,2671.330895
5047,518100462251004,29,82,0.0086,9534.883721
4582,518100454281004,1,2,0.00475,421.052632
4583,518100444021007,111,182,0.00617,29497.568882
5048,518100442003006,103,208,0.01561,13324.7918
5049,518100454232022,6,19,0.00175,10857.142857
4584,518100426002025,0,0,0.00205,0
5050,518100462192015,170,425,0.05469,7771.073322
4585,518100448062015,0,0,0.00454,0
4586,518100456032013,0,0,0.00422,0
4587,518100456031016,0,0,0.02181,0
5051,518100462192011,36,114,0.01075,10604.651163
4588,518100460102006,9,25,0.00639,3912.363067
5052,518100462224013,55,176,0.04536,3880.070547
4589,518100410021033,33,77,0.00792,9722.222222
5053,518100462042047,0,0,0.00403,0
4590,518100440033033,13,31,0.00507,6114.398422
5054,518100426001027,13,26,0.00539,4823.747681
4591,518100454071011,54,155,0.02374,6529.064869
5055,518100454233011,8,39,0.00375,10400
4592,518100458011013,0,0,0.00069,0
5056,518100430042003,0,0,0.00054,0
4593,518100460051019,0,0,0.00418,0
5057,518100434001004,21,18,0.00464,3879.310345
5058,518100404031004,27,68,0.00281,24199.288256
4594,518100460093009,5,9,0.00571,1576.182137
4595,518100440033023,54,117,0.01568,7461.734694
5059,518100446004045,0,0,0.00231,0
5060,518100410022004,0,0,0.00176,0
4596,518100458011020,0,0,0.00057,0
5061,518100448083017,0,0,0.0015,0
4597,518100404032002,0,0,0.00061,0
5062,518100426002032,0,0,0.00218,0
4598,518100404042010,8,14,0.08488,164.938737
5063,518100460052015,0,0,0.00076,0
5064,518100460094002,0,0,0.0005,0
5065,518100458031006,0,0,0.00152,0
5066,518100458093014,0,0,0.00029,0
4599,518100412001021,22,43,0.021,2047.619048
5067,518100454074057,0,0,0.00263,0
4600,518100402001064,22,52,0.0123,4227.642276
5068,518100458093012,0,0,0.02507,0
4601,518100404044005,35,101,0.00884,11425.339367
4602,518100404043002,39,104,0.01711,6078.316774
5069,518100454052006,0,0,0.0007,0
5070,518100454052005,0,0,0.00063,0
4603,518100404042039,33,99,0.01931,5126.877266
5071,518100462071012,151,466,0.08315,5604.329525
4604,518100400002050,15,35,0.01883,1858.736059
4605,518100404024003,54,142,0.00704,20170.454546
5072,518100460141033,0,0,0.00703,0
4606,518100408023004,51,109,0.0061,17868.852459
5073,518100460064024,22,44,0.01401,3140.613847
4607,518100408023005,19,49,0.0031,15806.451613
5074,518100460021013,16,39,0.00934,4175.588865
4608,518100454065005,0,0,0.00113,0
5075,518100408022010,22,77,0.00795,9685.534591
4609,518100412001003,18,44,0.00963,4569.055036
5076,518100410044003,0,0,0.00109,0
4610,518100400002069,0,0,0.01313,0
5077,518100410044019,12,38,0.00463,8207.343413
4611,518100400002039,124,487,0.06826,7134.48579
5078,518100410044008,12,32,0.00527,6072.106262
4612,518100404022009,16,20,0.00531,3766.478343
5079,518100410043009,30,85,0.0119,7142.857143
4613,518100458061019,23,61,0.01029,5928.08552
5080,518100410044023,14,43,0.00574,7491.289199
4614,518100440013004,0,0,0.00074,0
5081,518100410031017,29,93,0.01102,8439.201452
4615,518100454141013,20,58,0.00505,11485.148515
5082,518100410043002,14,48,0.00667,7196.401799
4616,518100454141009,14,43,0.00424,10141.509434
5083,518100410022019,0,0,0.00616,0
4617,518100428014001,108,270,0.25935,1041.064199
5084,518100462063008,6,23,0.00409,5623.471883
5085,518100460051002,0,0,0.0069,0
5086,518100410021039,16,47,0.01957,2401.635156
4618,518100454144001,74,173,0.02155,8027.842227
5087,518100410043006,17,36,0.00744,4838.709677
4619,518100428021020,56,190,0.01094,17367.458867
5088,518100410043022,1,3,0.006,500
4620,518100428011022,8,19,0.0037,5135.135135
5089,518100410022031,15,37,0.00287,12891.986063
4621,518100428012004,28,83,0.01078,7699.443414
