OBJECTID,FLD_ZONE,STATIC_BFE,DEPTH,ShapeSTArea
2269,X,-9999,-9999,9365.772456
2270,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3604.822922
2271,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,29654.707911
2272,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3645.073606
2273,AE,7.6,-9999,681589.622927
2274,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5129.06484
2275,X,-9999,-9999,3041.785736
2276,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16699.548424
2277,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,737037.053589
2278,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3183.875586
2279,X,-9999,-9999,2684.748785
2280,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1229.046469
2281,X,-9999,-9999,20659.347338
2282,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,116351.494266
2283,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6898.338318
2284,X,-9999,-9999,171570.282854
2285,X,-9999,-9999,141247.038115
2286,X,-9999,-9999,2130.32342
2287,AE,7.6,-9999,28247.935932
2288,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,22677.64619
2289,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5717.102748
2290,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1157.331665
2291,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,33486.088511
2292,X,-9999,-9999,12090.694188
2293,X,-9999,-9999,144895.791344
2294,X,-9999,-9999,9451.093815
2295,AE,7.6,-9999,19347.806429
2296,X,-9999,-9999,1341.443303
2297,AE,7.6,-9999,162311.965301
2298,AE,7.6,-9999,129896.27946
2299,AE,7.6,-9999,23924.256869
2300,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,708937.169957
2301,X,-9999,-9999,19341.366012
2302,X,-9999,-9999,562960.888571
2303,AE,7.6,-9999,60188.501418
2304,X,-9999,-9999,43764.979647
2305,X,-9999,-9999,95153.135533
2306,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,29567.3568
2307,AE,7.6,-9999,33925.361868
2308,X,-9999,-9999,1984.762067
2309,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1316.686296
2310,X,-9999,-9999,76968.674341
2311,X,-9999,-9999,2146.346174
2312,X,-9999,-9999,11710.574367
2313,X,-9999,-9999,24239.583365
2314,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,17182.332726
2315,AE,7.6,-9999,167701.29399
2316,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1930.698208
2317,AE,7.6,-9999,14646.764334
2318,X,-9999,-9999,2666.62292
2319,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2485.600256
2320,AE,7.6,-9999,13694.30879
2321,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2224.360856
2322,X,-9999,-9999,3774.075096
2323,X,-9999,-9999,1201.658218
2324,AE,7.6,-9999,33642.965507
2325,X,-9999,-9999,10195.590839
2326,AE,7.6,-9999,1665.815819
2327,X,-9999,-9999,24432.031313
2328,AE,7.6,-9999,10166.777224
2329,AE,7.6,-9999,1157.337447
2330,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2478.671016
2331,X,-9999,-9999,259017.102692
2332,AE,7.6,-9999,5592.265192
2333,AE,7.6,-9999,969017.29726
2334,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1737.26162
2335,AE,7.6,-9999,2305.357846
2336,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3545.607818
2337,AE,7.6,-9999,145596.084521
2338,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10769.79616
2339,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8103.728197
2340,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1345.166516
2341,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15101.76642
2342,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,26352.411136
2343,AE,7.6,-9999,12994.08657
2344,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,34802.189903
2345,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6079.122637
2346,AE,7.6,-9999,3599.770389
2347,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1333.965897
2348,X,-9999,-9999,1788.097218
2349,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6591.391177
2350,AE,7.6,-9999,1318.990335
2351,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6438.662433
2352,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3089.635333
2353,X,-9999,-9999,1129.683151
2354,X,-9999,-9999,6834.123134
2355,X,-9999,-9999,1319.607233
2356,X,-9999,-9999,1908.754439
2357,AE,7.6,-9999,4270.32766
2358,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1948.944981
2359,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6502.781348
2360,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,516.627304
2361,AE,7.6,-9999,48647.168607
2362,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11876.321484
2363,X,-9999,-9999,6332.434846
2364,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,17570.092635
2365,AE,7.6,-9999,164527.33366
2366,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,220871.381796
2367,AE,7.6,-9999,1988703.754833
2368,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2491.684816
2369,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1469424.803656
2370,AE,7.6,-9999,74902.521121
2371,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7799.820238
2372,AE,7.6,-9999,26724.548123
2373,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,154.600675
2374,X,-9999,-9999,1445.040821
2375,X,-9999,-9999,2482.703531
2376,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9724.807703
2377,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,43245.144473
2378,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2007.707889
2379,AE,7.6,-9999,12344.936688
2380,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2454.218047
2381,X,-9999,-9999,5096.076151
2382,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1749.52426
2383,AE,7.6,-9999,36821.688214
2384,AE,7.6,-9999,8394.586723
2385,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,50.217737
2386,AE,7.6,-9999,1167.897556
2387,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,174.899121
2388,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10411.728753
2389,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1901.196295
2390,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1715.419293
2391,AE,7.6,-9999,2248.541254
2392,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2382.372961
2393,AE,7.6,-9999,10555.684432
2394,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2046.942443
2395,AE,7.6,-9999,941412.188996
2396,AE,7.6,-9999,5853.021014
2397,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6787.510017
2398,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5207.654453
2399,X,-9999,-9999,7072.138558
2400,AE,7.6,-9999,200.183431
2401,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,42902.170143
2402,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,149837.551782
2403,AE,7.6,-9999,477932.136047
2404,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,25700.280952
2405,AE,7.6,-9999,740381.04324
2406,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,87158.9198
2407,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1313.991436
2408,X,-9999,-9999,38904.539437
2409,AE,7.6,-9999,23476.101879
2410,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,38177.520145
2411,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1236.986885
2412,AE,7.6,-9999,13760.352836
2413,AE,7.6,-9999,846976.075708
2414,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7338.201022
2415,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,27007.091294
2416,X,-9999,-9999,1963.584505
2417,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2115.369097
2418,AE,7.6,-9999,12307.983596
2419,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,162072.661222
2420,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2614.667887
2421,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10747.280879
2422,AE,7.6,-9999,41138.03381
2423,AE,7.6,-9999,5062.47279
2424,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,51415.781421
2425,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,471373.010243
2426,AE,7.6,-9999,112239.754942
2427,AE,8.1,-9999,3989.657583
2428,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,269991.4441
2429,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1669.802286
2430,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,379476.294806
2431,AE,7.6,-9999,8724.453666
2432,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9003.717251
2433,AE,7.6,-9999,1536.145081
2434,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2172.127947
2435,AE,7.6,-9999,346.334201
2436,X,-9999,-9999,3586.844166
2437,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2084.812036
2438,AE,7.6,-9999,6720.909425
2439,AE,7.6,-9999,20500.813195
2440,AE,7.6,-9999,100853.038995
2441,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1558.873427
2442,X,-9999,-9999,34280.416342
2443,AE,7.6,-9999,8431.059547
2444,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5355.028854
2445,AE,8.1,-9999,5324341.385931
2446,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1223.373165
2447,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16199.912655
2448,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,12428.27871
2449,X,-9999,-9999,4697.984027
2450,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,17066.650209
2451,X,-9999,-9999,479507.937139
2452,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,691.869593
2453,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4026.648374
2454,AE,7.6,-9999,10299.898005
2455,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3917.337102
2456,AE,7.6,-9999,813.117802
2457,AE,7.6,-9999,6518.712478
2458,AE,8.1,-9999,26125.951006
2459,AE,7.6,-9999,6365.525606
2460,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,64.264712
2461,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,248297.718145
2462,X,-9999,-9999,1674.028281
2463,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9795.503677
2464,X,-9999,-9999,9120.501163
2465,AE,7.6,-9999,34475.145908
2466,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8580.728788
2467,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4133.970229
2468,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5438.151493
2469,AE,8.1,-9999,38557.952961
2470,AE,8.1,-9999,9706893.931149
2471,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,50707.473708
2472,AE,8.1,-9999,48518.180124
2473,X,-9999,-9999,1470.11037
2474,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4757.200367
2475,AE,7.6,-9999,65660.410302
2476,X,-9999,-9999,224405.979166
2477,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5842.258543
2478,AE,9.1,-9999,2289.825415
2479,X,-9999,-9999,32504.844145
2480,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4611.557234
2481,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1226.969473
2482,AE,7.6,-9999,20210.039685
2483,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,211.689126
2484,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,50368.27912
2485,X,-9999,-9999,9512.598572
2486,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,663.229432
2487,X,-9999,-9999,6737.162099
2488,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14651.417639
2489,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1643.325658
2490,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2522.891112
2491,AE,7.6,-9999,4673.758506
2492,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5459.002458
2493,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,25773.054843
2494,X,-9999,-9999,32364.814636
2495,X,-9999,-9999,2113.684132
2496,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1318.228029
2497,AE,7.6,-9999,419225.190486
2498,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2559.238297
2499,AE,8.1,-9999,5951551.428623
2500,AE,8.1,-9999,10346070.474712
2501,X,-9999,-9999,150487.221416
2502,X,-9999,-9999,2077.858332
2503,X,-9999,-9999,87674.830494
2504,X,-9999,-9999,34574.144817
2505,X,-9999,-9999,1609.042917
2506,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15808.517935
2507,X,-9999,-9999,3923.625479
2508,X,-9999,-9999,2308.096495
2509,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2582.793144
2510,AE,7.6,-9999,54417.222298
2511,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,11305.161964
2512,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,26954.33723
2513,X,-9999,-9999,32016.210431
2514,X,-9999,-9999,1097.285226
2515,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,19779.994457
2516,X,-9999,-9999,32866.061137
2517,X,-9999,-9999,65629.358525
2518,X,-9999,-9999,1222.164317
2519,X,-9999,-9999,1994.518071
2520,X,-9999,-9999,145063.091654
2521,X,-9999,-9999,209129.175057
2522,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2861.817501
2523,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3318.484328
2524,X,-9999,-9999,2224.007975
2525,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2109.654666
2526,AE,7.6,-9999,17765.921688
2527,X,-9999,-9999,1569.963205
2528,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15764.350586
2529,X,-9999,-9999,95822.841529
2530,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15414.67724
2531,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3819.366281
2532,X,-9999,-9999,6362.707465
2533,AE,7.6,-9999,7850.372396
2534,X,-9999,-9999,1303.810904
2535,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,8639.567096
2536,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2181.136952
2537,X,-9999,-9999,34664.886905
2538,AE,7.6,-9999,20200.623102
2539,X,-9999,-9999,136913.692747
2540,X,-9999,-9999,18226.404786
2541,X,-9999,-9999,115067.162954
2542,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,35148.697969
2543,AE,9.1,-9999,654529.834629
2544,AE,7.6,-9999,63407.449365
2545,X,-9999,-9999,75696.191145
2546,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,968.98231
2547,AE,8.1,-9999,33897.517259
2548,X,-9999,-9999,2350.909829
2549,AE,7.6,-9999,112666.460396
2550,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,594.445401
2551,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2757.506598
2552,AE,7.6,-9999,155977.327228
2553,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1816749.915425
2554,AE,7.6,-9999,2148.224783
2555,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2945.990251
2556,AE,7.6,-9999,5682.563641
2557,X,-9999,-9999,3584.858134
2558,X,-9999,-9999,6499.449091
2559,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4605.709963
2560,AE,7.6,-9999,3058152.950222
2561,AE,7.6,-9999,79958.000728
2562,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10935.417816
2563,AE,7.6,-9999,5202.074332
2564,X,-9999,-9999,138310.775304
2565,X,-9999,-9999,2121.109635
2566,X,-9999,-9999,1116.461547
2567,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1415.720855
2568,X,-9999,-9999,2238.773508
2569,X,-9999,-9999,58228.21432
2570,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4511.401955
2571,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2359.988201
2572,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1487.15125
2573,X,-9999,-9999,1452.545228
2574,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,481825.614228
2575,AE,7.6,-9999,1110994.596572
2576,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,563.675326
2577,X,-9999,-9999,22139.653267
2578,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10929.399218
2579,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,486869.324974
2580,AE,7.6,-9999,7713.971319
2581,AE,8.1,-9999,4045069.765839
2582,AE,7.6,-9999,2382282.36987
2583,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1978.746432
2584,X,-9999,-9999,3703.268762
2585,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2522.415977
2586,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,322413.152053
2587,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2561.966096
2588,AE,7.6,-9999,19859.499905
2589,X,-9999,-9999,11204.493444
2590,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9100.852927
2591,AE,7.6,-9999,25149.302352
2592,AE,9.1,-9999,14334.680598
2593,X,-9999,-9999,1938.914015
2594,X,-9999,-9999,8826.789413
2595,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9303.047741
2596,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,12723.813277
2597,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,229149.083038
2598,X,-9999,-9999,2205.275388
2599,AE,7.6,-9999,554676.48619
2600,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1845.481889
2601,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,17558.307816
2602,X,-9999,-9999,112368.960416
2603,AE,7.6,-9999,16511.879873
2604,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,22227.022212
2605,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3840.560133
2606,X,-9999,-9999,1711.414109
2607,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3548.829008
2608,X,-9999,-9999,1223.145546
2609,AE,7.6,-9999,3003260.374124
2610,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9759.514295
2611,X,-9999,-9999,2620.02438
2612,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6737.657433
2613,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1237.958823
2614,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,134880.911857
2615,X,-9999,-9999,2191.73205
2616,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6661.978738
2617,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21168.305357
2618,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,87495.385474
2619,X,-9999,-9999,3570.653944
2620,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,46375.369527
2621,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1088.565233
2622,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21250.134026
2623,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7047.412828
2624,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,73113.983551
2625,X,-9999,-9999,24040.223706
2626,X,-9999,-9999,9499.243974
2627,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3205.490428
2628,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1677.938227
2629,X,-9999,-9999,117203.800295
2630,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1080.385328
2631,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2638.403756
2632,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1046535.661553
2633,X,-9999,-9999,14424.908674
2634,AE,7.6,-9999,162117.641419
2635,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,53270.664086
2636,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5537.738498
2637,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6993.019747
2638,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,36917.66959
2639,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,169263.452439
2640,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3652.151252
2641,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2090.063478
2642,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,627842.152844
2643,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2210.5083
2644,X,-9999,-9999,2019.830518
2645,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4063.985989
2646,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5597.993715
2647,X,-9999,-9999,2186.061795
2648,AE,7.6,-9999,3429.817648
2649,X,-9999,-9999,71137.046141
2650,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,195341.876183
2651,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2901.047173
2652,AE,7.6,-9999,95818.239875
2653,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,186180.583948
2654,AE,7.6,-9999,849777.974422
2655,X,-9999,-9999,1577.716862
2656,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,53155.472599
2657,X,-9999,-9999,88986.80079
2658,X,-9999,-9999,25426.9593
2659,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2107.932885
2660,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,147339.439184
2661,X,-9999,-9999,229444.795409
2662,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,22671.076343
2663,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,52183.339473
2664,X,-9999,-9999,37850.528198
2665,X,-9999,-9999,690639.234617
2666,X,-9999,-9999,7915.799572
2667,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10206.086768
2668,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,12745.124156
2669,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,58940.831007
2670,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21040.736451
2671,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1684.303027
2672,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15676.932105
2673,AE,7.6,-9999,472684.18231
2674,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,35210.017624
2675,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,12103.670152
2676,X,-9999,-9999,2907.67611
2677,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7933.49282
2678,AE,7.6,-9999,7549.083081
2679,AE,7.6,-9999,6596.093026
2680,X,-9999,-9999,7113.896216
2681,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,55878.453904
2682,X,-9999,-9999,15389.151805
2683,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2658.718497
2684,AE,7.6,-9999,3402.643361
2685,X,-9999,-9999,37115.457168
2686,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,28593.412644
2687,AE,7.6,-9999,84871.767856
2688,AE,7.6,-9999,100709.976758
2689,AE,7.6,-9999,6174.6997
2690,AE,7.6,-9999,784043.307332
2691,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,36215.832167
2692,X,-9999,-9999,1092.810419
2693,X,-9999,-9999,4535.842676
2694,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,12987.390007
2695,AE,7.6,-9999,5887.925368
2696,X,-9999,-9999,2273.926249
2697,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7888.669233
2698,X,-9999,-9999,41403.752345
2699,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,338518.155749
2700,X,-9999,-9999,2883.940893
2701,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,43846.325826
2702,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10668.231906
