X,Y,OBJECTID,GIS_ID,GeoID,WmataID,TageoID,ArtID,MetroBus,ArtBus,LunchLoopBus,GeorgeBus,Shelter,Label,TransferPt,STOP_ID,Platform_Tag,TimePt,Snow_Priority,Regional_ID
-77.073816,38.852996,516,1530,2893,10888,10888,A87220,0,1,0,0,0,A,0,A87220,977,0,3,6000120
-77.05632,38.865249,517,1531,3641,10873,10873,A42203,1,1,0,0,0,MA,0,A42203,566,0,3,6000272
-77.072738,38.854408,518,1532,2991,10886,10886,A87221,0,1,0,0,0,A,0,A87221,978,0,3,6000150
-77.053531,38.853934,521,1535,2967,11692,11692, ,1,0,0,0,0,M,0, ,0,0,3,6000147
-77.053342,38.855838,522,1536,3076,11690,11690, ,1,0,0,0,0,M,0, ,0,0,3,6000168
-77.058974,38.865335,523,1537,3649,10876,10876,A42025,1,1,0,0,0,MA,0,A42025,565,1,3,6000273
-77.086882,38.829606,524,1538,1791,13782,13782, ,1,0,0,0,0,M,0, ,0,0,3,6000002
-77.089146,38.831385,526,1540,1855,14010,14010, ,1,0,0,0,0,M,0, ,0,0,3,6000007
-77.063346,38.861525,528,1542,3430,10275,10275, ,1,0,0,0,0,M,0, ,0,0,3,6000235
-77.092022,38.832295,529,1543,1916,14103,14103, ,1,0,0,0,0,M,0, ,0,0,3,6000010
-77.074837,38.851508,530,1544,2824,10890,10890,A87219,0,1,0,0,1,AS,0,A87219,976,0,3,6000107
-77.065037,38.864427,531,1545,3592,12878,12878, ,1,0,0,0,0,M,0, ,0,0,3,6000260
-77.064853,38.864497,533,1547,3596,12879,12879, ,1,0,0,0,0,M,0, ,0,0,3,6000262
-77.112676,38.876924,538,1552,4297,11286,11286, ,1,0,0,0,0,M,0, ,0,0,3,6000444
-77.069391,38.845883,539,1553,2569,12912,12912, ,1,0,0,0,1,MS,0, ,0,0,3,6000072
-77.069828,38.845367,541,1555,2537,12911,12911, ,1,0,0,0,0,M,0, ,0,0,3,6000063
-77.086954,38.833193,542,1556,1970,13777,13777, ,1,0,0,0,0,M,0, ,0,0,3,6000011
-77.114491,38.876102,545,1559,4232,11288,11288, ,1,0,0,0,0,M,0, ,0,0,3,6000432
-77.086924,38.833352,546,1560,1972,13778,13778, ,1,0,0,0,0,M,0, ,0,0,3,6000012
-77.126945,38.858588,552,1566,3246,11309,11309, ,1,0,0,0,0,M,0, ,0,0,3,6000193
-77.095968,38.837102,556,1570,2169,10340,10340, ,1,0,0,0,1,MS,0, ,0,0,3,6000021
-77.12374,38.855529,558,1572,3051,11313,11313, ,1,0,0,0,0,M,0, ,0,0,3,6000160
-77.123898,38.855853,559,1573,3075,11314,11314, ,1,0,0,0,0,M,0, ,0,0,3,6000167
-77.089232,38.831649,561,1575,1878,14011,14011, ,1,0,0,0,1,MS,0, ,0,0,3,6000008
-77.093786,38.837745,563,1577,2199,10338,10338, ,1,0,0,0,1,MS,0, ,0,0,3,6000025
-77.128625,38.865462,564,1578,3664,11302,11302, ,1,0,0,0,0,M,0, ,0,0,3,6000277
-77.12896,38.863807,565,1579,3554,11304,11304,A75013,1,1,0,0,0,MA,0,A75013,307,0,3,6000255
-77.089458,38.829985,568,1582,1801,10342,10342, ,1,0,0,0,0,M,0, ,0,0,3,6000003
-77.11733,38.85977,569,1583,3325,10253,10253,A41232,1,1,0,0,0,MA,0,A41232,294,0,3,6000215
-77.08657,38.831207,573,1587,1848,13779,13779, ,1,0,0,0,0,M,0, ,0,0,3,6000006
-77.111809,38.871663,575,1589,3975,12313,12313, ,1,0,0,0,0,M,0, ,0,0,3,6000359
-77.11144,38.872779,576,1590,4026,12312,12312, ,1,0,0,0,0,M,0, ,0,0,3,6000371
-77.091346,38.833956,588,1602,1996,14101,14101, ,1,0,0,0,1,MS,0, ,0,0,3,6000015
-77.072071,38.893301,592,1606,5320,11862,11862, ,1,0,0,0,0,M,0, ,0,0,3,6000683
-77.088183,38.887379,593,1607,4890,10962,10962, ,1,0,0,0,0,M,0, ,0,0,3,6000613
-77.087632,38.88312,594,1608,4617,10959,10959,A45028,1,1,0,0,0,MA,0,A45028,1147,0,3,6000541
-77.08739,38.880906,595,1609,4510,10957,10957,A45027,1,1,0,0,0,MA,0,A45027,1146,0,3,6000515
-77.088505,38.888266,596,1610,4973,10963,10963, ,1,0,0,0,0,M,0, ,0,0,3,6000628
-77.087484,38.882854,597,1611,4598,10958,10958,A45025,1,1,0,0,0,MA,0,A45025,1144,0,3,6000535
-77.086443,38.830984,598,1613,1835,13780,13780, ,1,0,0,0,1,MS,0, ,0,0,3,6000005
-77.089752,38.830184,602,1617,1812,10343,10343, ,1,0,0,0,1,MS,0, ,0,0,3,6000004
-77.090903,38.837755,607,1622,2197,10339,10339, ,1,0,0,0,0,M,0, ,0,0,3,6000024
-77.120142,38.85281,609,1624,2888,12482,12482, ,1,0,0,0,0,M,0, ,0,0,3,6000119
-77.09551,38.837453,617,1632,2180,10341,10341, ,1,0,0,0,0,M,0, ,0,0,3,6000022
-77.072817,38.847572,619,1634,2651,10326,10326,A87214,1,1,0,0,1,MAS,0,A87214,970,0,3,6000079
-77.074182,38.848758,620,1635,2713,10324,10324,A87215,1,1,0,0,1,MAS,0,A87215,971,0,3,6000093
-77.07054,38.846462,624,1639,2597,10329,10329,A87013,1,1,0,0,0,MA,0,A87013,955,0,3,6000073
-77.051145,38.859694,625,1640,3310,11397,11397, ,1,0,0,0,0,M,0, ,0,0,3,6000209
-77.052992,38.857789,627,1642,3207,11687,11687, ,1,0,0,0,0,M,0, ,0,0,3,6000187
-77.053286,38.857895,628,1643,3214,11688,11688, ,1,0,0,0,0,M,0, ,0,0,3,6000190
-77.091021,38.837578,642,1657,2192,10335,10335, ,1,0,0,0,1,MS,0, ,0,0,3,6000023
-77.091373,38.880441,648,1663,4489,13329,13329, ,1,0,0,0,0,M,0, ,0,0,3,6000508
-77.09162,38.880161,650,1665,4480,13330,13330, ,1,0,0,0,0,M,0, ,0,0,3,6000505
-77.089049,38.838408,655,1670,2231,10336,10336, ,1,0,0,0,0,M,0, ,0,0,3,
-77.092596,38.837746,663,1678,2201,10337,10337, ,1,0,0,0,0,M,0, ,0,0,3,6000026
-77.051832,38.852388,665,1680,14287,14287,14287, ,1,0,0,0,0,M,0, ,0,0,3,6000893
-77.088429,38.889467,670,1686,5045,10964,10964, ,1,0,0,0,0,M,0, ,0,0,3,6000640
-77.088672,38.889744,673,1689,5070,10965,10965, ,1,0,0,0,0,M,0, ,0,0,3,6000641
-77.104038,38.840013,674,1690,2293,11540,11540, ,1,0,0,0,0,M,0, ,0,0,3,
-77.103746,38.840035,677,1693,2292,11541,11541, ,1,0,0,0,0,M,0, ,0,0,3,6000036
-77.100793,38.839395,679,1695,2274,10332,10332, ,1,0,0,0,1,MS,0, ,0,0,3,6000035
-77.100157,38.839198,681,1697,2259,11204,11204, ,1,0,0,0,0,M,0, ,0,0,3,6000033
-77.098905,38.837857,683,1699,2211,11205,11205, ,1,0,0,0,0,M,0, ,0,0,3,6000029
-77.098937,38.838059,688,1704,2215,11206,11206, ,1,0,0,0,0,M,0, ,0,0,3,6000030
-77.097318,38.83677,689,1705,2147,11207,11207, ,1,0,0,0,0,M,0, ,0,0,3,6000019
-77.097321,38.836923,692,1708,2158,11208,11208, ,1,0,0,0,0,M,0, ,0,0,3,6000020
-77.050547,38.856135,717,1733,14301, , , ,1,0,0,0,0,M,0, ,0,0,3,6000900
-77.166798,38.893922,718,1734,5374, ,14290, ,1,0,0,0,0,M,0, ,0,0,3,6000691
-77.167007,38.894104,719,1735,5389, ,14291, ,1,0,0,0,0,M,0, ,0,0,3,6000694
-77.075577,38.84772,726,1742,14064, , ,A87217,1,1,0,0,1,MAS,0,A87217,973,0,3,6000807
-77.071211,38.846836,729,1745,2611, , ,A87213,1,1,0,0,1,MAS,0,A87213,969,0,3,6000074
-77.091014,38.834354,730,1746,14344, , , ,1,0,0,0,0,M,0, ,0,0,3,6000914
-77.091515,38.833964,731,1747,14351, , , ,1,0,0,0,0,M,0, ,0,0,3,6000919
-77.077654,38.846894,732,1748,14337, , ,A87018,0,1,0,0,0,A,0,A87018,950,0,3,6000908
-77.077021,38.845959,733,1749,14066,10651, , ,1,0,0,0,1,MS,0, ,0,0,3,6000808
-77.077247,38.846522,735,1751,14339, , ,A87218,0,1,0,0,0,A,0,A87218,974,0,3,6000910
-77.083967,38.879049,736,1752,4407, ,10766, ,1,0,0,0,0,M,0, ,0,0,3,6000481
-77.082629,38.887011,740,1756,4865, ,10761, ,1,0,0,0,0,M,0, ,0,0,3,6000607
-77.084201,38.886106,743,1759,4818, ,10762, ,1,0,0,0,0,M,0, ,0,0,3,6000597
-77.09092,38.873218,747,1763,4069, ,10771, ,1,0,0,0,0,M,0, ,0,0,3,6000382
-77.092013,38.872683,752,1768,4034,10773,10773, ,1,0,0,0,1,MS,0, ,0,0,3,6000374
-77.092996,38.872716,753,1769,4030, ,10774, ,1,0,0,0,0,M,0, ,0,0,3,6000372
-77.115423,38.867101,761,1777,3751, ,10788, ,1,0,0,0,0,M,0, ,0,0,3,6000301
-77.109843,38.868497,762,1778,3807, , , ,1,0,0,0,0,M,0, ,0,0,3,6000316
-77.084057,38.881668,763,1779,4547,10764, , ,1,0,0,0,1,MS,0, ,0,0,3,6000522
-77.084301,38.8806,764,1780,4497, ,10764, ,1,0,0,0,0,M,0, ,0,0,3,6000509
-77.084627,38.882132,765,1781,4567, ,10763, ,1,0,0,0,0,M,0, ,0,0,3,6000529
-77.078983,38.8891,769,1785,5010, ,10760, ,1,0,0,0,0,M,0, ,0,0,3,6000635
-77.071937,38.891206,775,1791,5172, ,10754, ,1,0,0,0,0,M,0, ,0,0,3,6000655
-77.07813,38.889875,778,1794,5088, ,10759, ,1,0,0,0,0,M,0, ,0,0,3,6000644
-77.104673,38.869945,780,1796,3884, ,10781, ,1,0,0,0,0,M,0, ,0,0,3,6000339
-77.077375,38.848127,785,1801,14340, , ,A87226,0,1,0,0,1,AS,0,A87226,975,0,3,6000911
-77.067668,38.86383,786,1802,3553, ,10881,A87224,0,1,0,0,1,AS,0,A87224,981,0,3,6000254
-77.067852,38.863886,787,1803,3556, ,10882,A87002,0,1,0,0,0,A,0,A87002,942,0,3,6000256
-77.061811,38.865699,788,1804,14057, , ,A42024,1,1,0,0,0,MA,0,A42024,823,0,3,6000803
-77.125573,38.856953,800,1816,3137, ,11312, ,1,0,0,0,0,M,0, ,0,0,3,6000182
-77.052256,38.853763,829,1845,2955, ,10003, ,1,0,0,0,0,M,0, ,0,0,3,6000144
-77.064155,38.869188,830,1846,3853, ,12521,A42023,1,1,0,0,0,MA,0,A42023,821,0,3,6000328
-77.063995,38.869396,831,1847,3858, ,12522,A42206,1,1,0,0,0,MA,0,A42206,820,0,3,6000331
-77.063402,38.864448,832,1848,14055, , , ,1,0,0,0,0,M,0, ,0,0,3,6000801
-77.063357,38.863592,833,1849,14056, , , ,1,0,0,0,0,M,0, ,0,0,3,6000802
-77.064224,38.884301,836,1852,12086, , , ,1,0,0,0,0,M,0, ,0,0,3,6000783
-77.062644,38.884642,837,1853,4703, ,12914, ,1,0,0,0,0,M,0, ,0,0,3,6000557
-77.122072,38.924046,838,1854,14192, , ,A53227,1,1,0,0,0,MA,0,A53227,805,0,3,6000861
-77.120719,38.920952,839,1855,14203, , ,A53230,1,1,0,0,0,MA,0,A53230,807,0,3,6000872
-77.109215,38.902061,841,1857,14206, , ,A53239,1,1,0,0,0,MA,1,A53239,405,0,3,6000875
-77.110815,38.90773,842,1858,14200, , ,A53236,1,1,0,0,0,MA,0,A53236,399,1,3,6000869
-77.108297,38.903537,843,1859,14205, , ,A53238,1,1,0,0,0,MA,0,A53238,402,0,3,6000874
-77.110311,38.906584,844,1860,14201, , ,A53237,1,1,0,0,0,MA,0,A53237,400,0,3,6000870
-77.115619,38.913071,845,1861,14198, , ,A53233,1,1,0,0,0,MA,0,A53233,393,0,3,6000867
-77.119125,38.916194,846,1862,14197, , ,A53232,1,1,0,0,0,MA,0,A53232,390,0,3,6000866
-77.119995,38.919557,847,1863,14195, , ,A53231,1,1,0,0,0,MA,0,A53231,389,0,3,6000864
-77.1192,38.917626,848,1864,14196, , ,A53249,1,1,0,0,0,MA,0,A53249,809,0,3,6000865
-77.121085,38.922154,849,1865,14194, , ,A53229,1,1,0,0,0,MA,0,A53229,806,0,3,6000863
-77.073077,38.895598,884,1901,5499, ,13015, ,1,0,0,0,0,M,0, ,0,0,3,6000712
-77.119399,38.897796,888,1905,14584, , , ,1,0,0,0,0,M,0, ,0,0,3,6000936
-77.042842,38.852228,889,1906,14546, , , ,1,0,0,0,0,M,0, ,0,0,3,6000932
-77.14234,38.911771,890,1907,6622, ,13132, ,1,0,0,0,0,M,0, ,0,0,3,6000775
-77.141586,38.911334,891,1908,6597, ,13131, ,1,0,0,0,0,M,0, ,0,0,3,6000774
-77.074274,38.848582,621,1636,2709,10325,10325,A87011,1,1,0,0,0,MA,0,A87011,953,0,3,6000092
-77.072249,38.847118,623,1638,2628,10327,10327,A87012,1,1,0,0,0,MA,0,A87012,954,0,3,6000077
-77.069235,38.859605,496,1510,3312,15005,15005,A87003,0,1,0,0,0,A,0,A87003,943,0,3,6000210
-77.069467,38.858913,504,1518,3258,10883,10883,A87223,0,1,0,0,0,A,0,A87223,980,0,3,6000195
-77.06985,38.858724,783,1799,3260, ,155,A87019,0,1,0,0,0,A,0,A87019,944,0,3,6000196
-77.11382,38.858569,809,1825, , , ,A41233,0,1,0,0,0,A,0,A41233,292,0,3,6001097
-77.127261,38.868525,555,1569,3803,11300,11300, ,1,0,0,0,0,M,0, ,0,0,3,6000315
-77.125139,38.870669,560,1574,3928,11297,11297, ,1,0,0,0,0,M,0, ,0,0,3,6000348
-77.125371,38.870708,798,1814,3930, , , ,1,0,0,0,0,M,0, ,0,0,3,6000349
-77.124221,38.871587,554,1568,3971,11296,11296, ,1,0,0,0,0,M,0, ,0,0,3,6000358
-77.123654,38.871595,553,1567,3969,11295,11295, ,1,0,0,0,0,M,0, ,0,0,3,6000357
-77.113443,38.876476,799,1815,14466, , , ,1,0,0,0,0,M,0, ,0,0,3,6000927
-77.114789,38.875882,547,1561,4219,11289,11289, ,1,0,0,0,0,M,0, ,0,0,3,6000430
-77.118555,38.87353,551,1565,4090,11290,11290, ,1,0,0,0,0,M,0, ,0,0,3,6000388
-77.118754,38.873287,550,1564,4076,11291,11291, ,1,0,0,0,0,M,0, ,0,0,3,6000383
-77.119871,38.873096,548,1562,4061,11292,11292, ,1,0,0,0,0,M,0, ,0,0,3,6000380
-77.121585,38.872312,537,1551,4010,11293,11293, ,1,0,0,0,0,M,0, ,0,0,3,6000368
-77.12206,38.872336,549,1563,4012,11294,11294, ,1,0,0,0,0,M,0, ,0,0,3,6000369
-77.137335,38.866022,759,1775,3698,10798,10799, ,1,0,0,0,1,MS,0, ,0,0,3,6001194
-77.137726,38.866255,758,1774,3706, ,10798, ,1,0,0,0,0,M,0, ,0,0,3,6001193
-77.134474,38.866102,756,1772,3703,10797,10797, ,1,0,0,0,1,MS,0, ,0,0,3,6000285
-77.133898,38.866407,757,1773,3714, ,10796, ,1,0,0,0,0,M,0, ,0,0,3,6000287
-77.128693,38.866133,781,1797,3707,10794,10794, ,1,0,0,0,1,MS,0, ,0,0,3,6000286
-77.128005,38.866678,771,1787,3729, ,10795, ,1,0,0,0,0,M,0, ,0,0,3,6000293
-77.122696,38.866678,749,1765,3726, ,10793, ,1,0,0,0,0,M,0, ,0,0,3,6000290
-77.120709,38.866527,741,1757,3730,10792,10792, ,1,0,0,0,1,MS,0, ,0,0,3,6000294
-77.120235,38.866779,742,1758,3732, ,10791, ,1,0,0,0,0,M,0, ,0,0,3,6000296
-77.119104,38.866558,739,1755,3728,10790,10790, ,1,0,0,0,1,MS,0, ,0,0,3,6000292
-77.115381,38.866822,760,1776,3746,10789,10789, ,1,0,0,0,1,MS,0, ,0,0,3,6000299
-77.115988,38.867073,581,1595,3753,13242,13242, ,1,0,0,0,1,MS,0, ,0,0,3,6000302
-77.11297,38.867405,750,1766,3770,10787,10787, ,1,0,0,0,1,MS,0, ,0,0,3,6000307
-77.112719,38.867762,751,1767,3781, ,10786, ,1,0,0,0,0,M,0, ,0,0,3,6000311
-77.110362,38.868079,766,1782,3797,10785,10785, ,1,0,0,0,1,MS,0, ,0,0,3,6000313
-77.104079,38.869586,770,1786,3870, ,10782, ,1,0,0,0,1,MS,0, ,0,0,3,6000333
-77.099286,38.87088,748,1764,3936, ,10780, ,1,0,0,0,0,M,0, ,0,0,3,6000351
-77.099284,38.871124,767,1783,3942, ,10779, ,1,0,0,0,0,M,0, ,0,0,3,6000353
-77.096797,38.87173,738,1754,3979, ,10777, ,1,0,0,0,0,M,0, ,0,0,3,6000360
-77.095493,38.872063,755,1771,3993, ,10776, ,1,0,0,0,0,M,0, ,0,0,3,6000365
-77.091075,38.872951,746,1762,4049, ,10772, ,1,0,0,0,0,M,0, ,0,0,3,6000376
-77.089323,38.873653,745,1761,4098,10769,10769, ,1,0,0,0,1,MS,0, ,0,0,3,6000392
-77.088729,38.873487,744,1760,4087,10770,10770, ,1,0,0,0,1,MS,0, ,0,0,3,6000387
-77.08571,38.87427,768,1784,4137,10768,10768, ,1,0,0,0,1,MS,0, ,0,0,3,6000406
-77.090281,38.880902,634,1649,4506,13327,13327, ,1,0,0,0,0,M,0, ,0,0,3,6000514
-77.090733,38.880592,640,1655,4501,13328,13328, ,1,0,0,0,0,M,0, ,0,0,3,6000512
-77.093047,38.879666,604,1619,4448,13331,13331, ,1,0,0,0,0,M,0, ,0,0,3,6000492
-77.095754,38.878385,572,1586,4357,14973,14973, ,1,0,0,0,0,M,0, ,0,0,3,6000464
-77.095973,38.878108,599,1614,4344,13333,13333, ,1,0,0,0,0,M,0, ,0,0,3,6000462
-77.097718,38.877435,605,1620,4317,13334,13334, ,1,0,0,0,0,M,0, ,0,0,3,6000451
-77.098534,38.876912,600,1615,4299,13335,13335, ,1,0,0,0,0,M,0, ,0,0,3,6000446
-77.100862,38.875933,601,1616,4222,13336,13336, ,1,0,0,0,0,M,0, ,0,0,3,6000431
-77.101322,38.875574,606,1621,4198,13337,13337, ,1,0,0,0,0,M,0, ,0,0,3,6000423
-77.102568,38.87512,571,1585,4170,13338,13338, ,1,0,0,0,0,M,0, ,0,0,3,6000417
-77.102924,38.874803,603,1618,4163,13339,13339, ,1,0,0,0,0,M,0, ,0,0,3,6000414
-77.104677,38.874212,570,1584,4132,13340,13340, ,1,0,0,0,0,M,0, ,0,0,3,6000403
-77.10678,38.872827,574,1588,4042,13344,13344, ,1,0,0,0,0,M,0, ,0,0,3,6000375
-77.10805,38.869094,774,1790,3845, ,10783, ,1,0,0,0,0,M,0, ,0,0,3,6000326
-77.115906,38.867638,587,1601,3775,13243,13243, ,1,0,0,0,1,MS,0, ,0,0,3,6000310
-77.116573,38.867585,580,1594,3772,13244,13244, ,1,0,0,0,0,M,0, ,0,0,3,6000308
-77.114999,38.869787,586,1600,3880,13245,13245, ,1,0,0,0,0,M,0, ,0,0,3,6000337
-77.114524,38.86999,582,1596,3888,10095,10095, ,1,0,0,0,0,M,0, ,0,0,3,6000341
-77.112856,38.869948,585,1599,3886,10096,10096, ,1,0,0,0,0,M,0, ,0,0,3,6000340
-77.112504,38.869797,583,1597,3882,10097,10097, ,1,0,0,0,0,M,0, ,0,0,3,6000338
-77.111813,38.871076,584,1598,3941,12314,12314, ,1,0,0,0,1,MS,0, ,0,0,3,6000352
-77.110539,38.874095,827,2142, , , , ,1,0,0,0,0,M,0, ,0,0,3,
-77.109839,38.87487,828,1844,4164, ,12310, ,1,0,0,0,0,M,0, ,0,0,3,6000415
-77.109088,38.879057,885,1902,4397, , ,A41021,1,1,0,0,0,MA,1,A41021,335,1,3,6000475
-77.109311,38.879069,886,1903,4365, , ,A41209,1,1,0,0,0,MA,1,A41209,334,1,3,6000466
-77.140927,38.873711,834,1850,4105, , , ,1,0,0,0,0,M,0, ,0,0,3,6000396
-77.168074,38.896564,720,1736,5587, ,14294, ,1,0,0,0,0,M,0, ,0,0,3,
-77.167546,38.895344,722,1738,5490, ,14293, ,1,0,0,0,0,M,0, ,0,0,3,6000709
-77.167078,38.894641,721,1737,5430, ,14292, ,1,0,0,0,0,M,0, ,0,0,3,6000699
-77.165927,38.889793,850,1866,5089, , , ,1,0,0,0,0,M,0, ,0,0,3,6000645
-77.077545,38.848284,784,1800,2695, , ,A87008,0,1,0,0,1,AS,0,A87008,949,0,3,6000087
-77.07497,38.851565,532,1546,2813,10891,10891,A87007,0,1,0,0,0,A,0,A87007,948,0,3,6000106
-77.07395,38.853022,519,1533,2906,10889,10889,A87006,0,1,0,0,0,A,0,A87006,947,0,3,6000124
-77.087262,38.881121,591,1605,4521,10956,10956,A45026,1,1,0,0,1,MAS,0,A45026,1145,0,3,6000518
-77.077517,38.845322,725,1741,14073, , , ,1,0,0,0,1,MS,0, ,0,0,3,6000814
-77.077583,38.845426,724,1740,14067, , , ,1,0,0,0,1,MS,0, ,0,0,3,6000809
-77.076842,38.846035,734,1750,14074, , , ,1,0,0,0,1,MS,0, ,0,0,3,6000815
-77.075121,38.848517,728,1744,2702,10319,15000,A87216,1,1,0,0,1,MAS,0,A87216,972,1,3,6000816
-77.097189,38.871376,737,1753,3958,10778,10778, ,1,0,0,0,1,MS,0, ,0,0,3,6000355
-77.093725,38.872239,754,1770,4005,10775,10775, ,1,0,0,0,1,MS,0, ,0,0,3,6000367
-77.107162,38.868731,773,1789,3830, ,10784, ,1,0,0,0,1,MS,0, ,0,0,3,6000324
-77.107817,38.871853,579,1593,3987,13345,13345, ,1,0,0,0,1,MS,0, ,0,0,3,6000363
-77.10683,38.872619,590,1604,4025,14974,14974, ,1,0,0,0,1,MS,0, ,0,0,3,6000370
-77.105692,38.873621,577,1591,4091,13342,13342, ,1,0,0,0,1,MS,0, ,0,0,3,6000389
-77.12875,38.861026,797,1813,3388, , ,A75116,1,1,0,0,1,MAS,0,A75116,305,0,3,6000228
-77.128051,38.860143,557,1571,3343,11306,11306,A75014,1,1,0,0,1,MAS,1,A75014,303,1,3,6000220
-77.113527,38.911211,840,1856,14199,12930, ,A53234,1,1,0,0,1,MAS,0,A53234,394,0,3,6000868
-77.136702,38.909718,892,1909,6494, ,13126, ,1,0,0,0,0,M,0, ,0,0,3,6000769
-77.137191,38.909731,893,1910,6497, ,13127, ,1,0,0,0,0,M,0, ,0,0,3,6000770
-77.144109,38.913174,894,1911,6704, ,13134, ,1,0,0,0,0,M,0, ,0,0,3,6000777
-77.140088,38.910553,895,1912,6537, ,13130, ,1,0,0,0,0,M,0, ,0,0,3,6000773
-77.143861,38.913102,896,1913,6695, ,13133, ,1,0,0,0,0,M,0, ,0,0,3,6000776
-77.132531,38.907618,897,1914,6356, ,13124, ,1,0,0,0,0,M,0, ,0,0,3,6000767
-77.132958,38.907924,898,1915,6381,13125,13125, ,1,0,0,0,0,M,0, ,0,0,3,6000768
-77.138872,38.910235,899,1916,6517, ,13128, ,1,0,0,0,0,M,0, ,0,0,3,6000771
-77.139438,38.910183,900,1917,6518, ,13129, ,1,0,0,0,0,M,0, ,0,0,3,6000772
-77.053679,38.867386,901,1918,15683, , , ,1,0,0,0,0,M,0, ,0,0,3,6000947
-77.053801,38.867579,902,1919,15682, , , ,1,0,0,0,0,M,0, ,0,0,3,6000946
-77.084924,38.836481,923,1940,2131, ,13440, ,1,0,0,0,0,M,0, ,0,0,3,
-77.086545,38.828477,924,1941,12140, ,13441, ,1,0,0,0,0,M,0, ,0,0,3,
-77.052675,38.853687,925,1942,15693, , , ,1,0,0,0,1,MS,0, ,0,0,3,6000949
-77.053167,38.848385,928,1945,11624, ,10005, ,1,0,0,0,0,M,0, ,0,0,3,6000780
-77.052859,38.847077,929,1946,11733, ,10006, ,1,0,0,0,0,M,0, ,0,0,3,6000781
-77.050354,38.853159,943,1960,2914, , , ,1,0,0,0,0,M,0, ,0,0,3,6000127
-77.088594,38.87069,944,1961,3933, ,10102, ,1,0,0,0,0,M,0, ,0,0,3,6000350
-77.089786,38.870519,945,1962,3911, ,10103, ,1,0,0,0,0,M,0, ,0,0,3,6000347
-77.091422,38.870011,946,1963,3893, ,10104, ,1,0,0,0,0,M,0, ,0,0,3,6000343
-77.091133,38.870204,947,1964,3894, ,10105, ,1,0,0,0,0,M,0, ,0,0,3,6000344
-77.092784,38.869649,948,1965,3875, ,10106, ,1,0,0,0,0,M,0, ,0,0,3,6000335
-77.092446,38.86987,949,1966,3879, ,10107, ,1,0,0,0,0,M,0, ,0,0,3,6000336
-77.094767,38.86915,950,1967,3855, ,10108, ,1,0,0,0,0,M,0, ,0,0,3,6000330
-77.094954,38.869286,951,1968,3854, ,10109, ,1,0,0,0,0,M,0, ,0,0,3,6000329
-77.096605,38.868863,952,1969,3826, ,10111, ,1,0,0,0,0,M,0, ,0,0,3,6000321
-77.096229,38.868788,953,1970,3834, ,10110, ,1,0,0,0,0,M,0, ,0,0,3,6000325
-77.091941,38.837859,954,1971,2205, ,14969, ,1,0,0,0,0,M,0, ,0,0,3,
-77.093222,38.837864,955,1972,2202, , , ,1,0,0,0,0,M,0, ,0,0,3,6000027
-77.088944,38.838322,958,1975,2227, , , ,1,0,0,0,0,M,0, ,0,0,3,6000031
-77.093986,38.834584,959,1976,14352, , , ,1,0,0,0,0,M,0, ,0,0,3,6000920
-77.095213,38.8367,960,1977,14349, , , ,1,0,0,0,0,M,0, ,0,0,3,6000917
-77.051848,38.855723,963,1980,3030, , , ,1,0,0,0,0,M,0, ,0,0,3,6000156
-77.052174,38.853761,966,1983,15692, , , ,1,0,0,0,1,MS,0, ,0,0,3,6000948
-77.052293,38.848923,967,1984,14281, , , ,1,0,0,0,0,M,0, ,0,0,3,6000890
-77.054183,38.862166,974,1991,14216, , , ,1,0,0,0,0,M,0, ,0,0,3,6000880
-77.053857,38.860705,975,1992,14215, , , ,1,0,0,0,0,M,0, ,0,0,3,6000879
-77.054469,38.864503,976,1993,14214, , , ,1,0,0,0,0,M,0, ,0,0,3,6000878
-77.054253,38.864569,977,1994,14248, , , ,1,0,0,0,0,M,0, ,0,0,3,6000881
-77.088244,38.870461,978,1995,3908, ,11828, ,1,0,0,0,0,M,0, ,0,0,3,6000346
-77.088329,38.868555,979,1996,3814, ,11830, ,1,0,0,0,0,M,0, ,0,0,3,6000317
-77.088119,38.868791,980,1997,14070, , , ,1,0,0,0,0,M,0, ,0,0,3,6000812
-77.052506,38.8508,926,1943,11734, , , ,1,0,0,0,0,M,0, ,0,0,3,6000782
-77.052877,38.85067,927,1944,11623, ,10004, ,1,0,0,0,0,M,0, ,0,0,3,6000779
-77.120541,38.932609,930,1947,7717, ,10379, ,1,0,0,0,0,M,0, ,0,0,3,6000778
-77.092789,38.879613,922,1939,4450,11693, , ,1,0,0,0,1,MS,0, ,0,0,3,6000493
-77.05453,38.868535,903,1920,14313, , ,A42026,1,1,0,0,1,MAS,1,A42026,530,1,1,6000904
-77.053679,38.869168,904,1921,13966, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000793
-77.053096,38.869267,905,1922,14567, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000933
-77.054275,38.868368,906,1923,14336, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000907
-77.054111,38.868491,907,1924,14335, , , ,1,0,0,0,0,M,0, ,0,0,1,6000906
-77.053917,38.868639,908,1925,13964, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000792
-77.053758,38.868759,909,1926,13963, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000791
-77.053276,38.869118,910,1927,14571, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000934
