X,Y,OBJECTID,UNITID,COMPKEY,COMPTYPE,ADDRKEY,STKEY,SEGKEY,MAPNO,SUBAREA,MISC_AREA,XCOORD,YCOORD,HYD_ID,MAJOR,PIPEOF,SHAPE_1,TWIDTH,BWIDTH,HEIGHT,MATERIAL,MISC_TYPE,ORIG_TABLE,STRUC_ID,TOP_ELEV,EAST_PIPE,WEST_PIPE,NORTH_PIPE,SOUTH_PIPE,YEAR_BUILT,P_CONF,STRUCT_NAME,SURVEY_ID,BMP_ID,WATERSHED,STRUC_TYPE
-76.222101560427774,36.815356277087382,596,CLVT 134,83490,72,0,,0, , , ,12149693.654,3464382.00098, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-75.983970378627532,36.858801465094686,1601,LRGATE-6-3,1927142,72,111928,,1958824,L05,BEA,000,12218937.3942,3481956.33072, , , , ,0,0,0, ,, , ,0,0,0,0,0,2013,PLANS, , , ,0, 
-76.219027457253532,36.814337974414599,597,CLVT 171,83491,72,0,,0, , , ,12150602.2207,3464032.92133, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.100415848397688,36.836907724073043,1602,04600-316,1947178,72,120890,,0,G07,ROS,000,12185083.4347,3473100.86208, , , , ,0,0,0,RIP RAP,, , ,0,0,0,0,0, ,AS BUILT, , ,SU1487523853,4,SPILLWAY
-76.055556955634074,36.773700535156429,598,MINPOF 10380060,83493,72,0,,0, , , ,12198824.758,3450439.805, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,ST. REGIS DITCH, , ,0, 
-76.023302332706692,36.762624031781961,1603,10140-574A,1957078,72,93584,,0,K11,PRI,000,12208352.753,3446647.394, , , , ,0,0,0,CONCRETE,, , ,0,0,0,0,0, ,GPS, , , ,10,SPILLWAY
-76.054702076588867,36.774085339869487,599,HOD SLALMON,83494,72,0,,0, , , ,12199071.323,3450586.459, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.049781693858947,36.761767306186023,1604,10220-105,1956272,72,0,,0,I11,PRI,000,12200606.6801,3446133.18758, , , , ,0,0,0,BRICK,, , ,0,0,0,0,0, ,GPS, , , ,10,SPILLWAY
-76.05545537504004,36.77354644564921,600,MINPOF 10380040,83495,72,0,,0, , , ,12198856.029,3450384.746, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,ST. REGIS DITCH, , ,0, 
-75.99660294180201,36.75551546695889,1605,09780-650,1956858,72,228145,,1956782,L12,PRI,806,12216239.9199,3444266.45859, , , , ,0,0,0, ,, , ,0,0,0,0,0, ,GPS, , , ,9,SPILLWAY
-76.04322896086677,36.780078713439735,601,RD CULV 2510,83496,72,0,,0, , , ,12202373.911,3452854.977, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,HARPERS ROAD DITCH, , ,0, 
-75.983940941733962,36.858954873473863,1606,LRGATE-6-4A,1960084,72,156006,,1958824,L05,BEA,000,12218944.515,3482012.39397, , , , ,0,0,0, ,, , ,0,0,0,0,0,2013,PLANS, , , ,0,WQS
-76.043167665221659,36.780202033564386,602,RD CULV 2520,83497,72,0,,0, , , ,12202390.674,3452900.482, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,HARPERS ROAD DITCH, , ,0, 
-76.060569599835176,36.747375632514562,1607,10020-1516,1963390,72,139413,,89661,I12,PRI,000,12197582.9009,3440813.31403, , , , ,0,0,0, ,, , ,12.37,0,0,0,0,2014,GPS, , , ,10, 
-76.04007892938975,36.783534748861122,603,RD CULV 2526,83498,72,0,,0, , , ,12203263.361,3454137.046, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,HARPERS ROAD DITCH, , ,0, 
-76.056326267453514,36.827884932188546,1608,06120040,83616,72,220734,,1815689,I07, , 789,12198205.433,34699193.21, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,6, 
-76.219750659447769,36.812418958219773,604,NODE 172,83499,72,0,,0, , , ,12150407.4651,3463329.3954, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,QUEEN CITY DITCH, , ,0, 
-76.071239630676502,36.763914637764131,1609,10280-072A,1974462,72,1,,93066,H11,PRI,000,12194302.7529,3446752.32279, , , , ,0,0,0, ,, , ,0,0,0,0,0,2013,PLANS, , , ,10, 
-76.002156372702572,36.785984841635795,605,09271060,83500,72,0,,0, , , ,12214342.003,3455320.2841, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.075648445309952,36.76682673667019,1610,10280-122,1974463,72,1,,93067,H11,PRI,000,12192984.46749,3447779.03114, , , , ,0,0,0, ,, , ,0,0,0,0,0,2013,PLANS, , , ,10, 
-76.002304906439861,36.786042742931748,606,09271050,83501,72,0,,0, , , ,12214297.8319,3455340.1165, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.081367918112633,36.768103618069937,1611,15140-000,1974464,72,227844,,1957411,H11,PRI,000,12191297.75141,3448200.80249, , , , ,0,0,0, ,, , ,0,0,0,0,0,2013,PLANS, , , ,15, 
-76.002714217510814,36.785305264881444,607,09271070,83502,72,0,,0, , , ,12214185.1832,3455068.681, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.084947082885677,36.770562030332599,1612,15140-042,1974465,72,227844,,1957475,H11,PRI,000,12190226.8022,3449068.74271, , , , ,0,0,0, ,, , ,0,0,0,0,0,2013,PLANS, , , ,15, 
-76.03910629199062,36.673541723489613,1613,SP16040-529,2002728,72,120249,,22920,J17,PRI,529,12204570.1334,3414103.81204, , , , ,36,52,5,CONCRETE,, , ,0,0,0,0,0,2004,AERIAL,Pungo Ridge Ct Spillway, , ,0, 
-76.00307473658718,36.784662542577031,608,09271080,83503,72,0,,0, , , ,12214085.8107,3454831.9933, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.00344089798179,36.784038666151709,609,09271090,83504,72,0,,0, , , ,12213984.6814,3454602.0302, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.003023851517895,36.784501430205211,610,09271100,83506,72,0,,0, , , ,12214105.9641,34554772.6477, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.002072644328166,36.786433941908449,611,09271030,83507,72,0,,0, , , ,12214362.0043,3455484.3636, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.002084266731316,36.786488929868391,612,09271010,83508,72,0,,0, , , ,12214358.1547,3455504.2578, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.001890307885034,36.786423578423268,613,09271040,83509,72,0,,0, , , ,12214415.4687,3455482.0722, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.001853065530042,36.78649409110281,614,09271020,83510,72,0,,0, , , ,12214425.8305,3455508.0358, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.001825354300109,36.786955187793595,615,09261090,83511,72,0,,0, , , ,12214429.5411,3455675.8482, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.001480198211752,36.787320934498752,616,09261080,83512,72,0,,0, , , ,12214527.0512,3455811.8932, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.001087543702752,36.787905347612025,617,09261070,83513,72,0,,0, , , ,12214636.3395,3456027.4812, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.000523180718801,36.789081038043008,618,RC 169,83514,72,0,,0, , , ,12214790.2481,3456459.7231, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASSELL STREET DITCH, , ,0, 
-76.001051875196097,36.790920320198289,619,RC 90,83515,72,0,,0, , , ,12214617.5275,3457125.1363, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.001067656799037,36.790903369103908,620,09261050,83516,72,0,,0, , , ,12214613.1779,3457118.9244, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.001021164491505,36.790928309073792,621,09261040,83517,72,0,,0, , , ,12214626.4545,3457128.3855, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.001233559462278,36.791059597723496,622,RC 91,83518,72,0,,0, , , ,12214563.2296,3457174.5206, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.040128546037849,36.783689203921732,623,RD CULV 2527,83519,72,0,,0, , , ,12203247.477,3454192.703, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.000158634495023,36.790524598249618,624,09261030,83520,72,0,,0, , , ,12214882.8191,3456988.0184, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.00450788184196,36.792522256866377,625,09260010,83521,72,0,,0, , , ,12213590.5966,3457681.4079, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.008348306344047,36.765802297996487,626,HOD LIA3A,83522,72,0,,0, , , ,12212723.2936,3447926.6894, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,RED MILL B DITCH, , ,0, 
-76.004130591219308,36.764313172750008,627,BOD LIA3A,83523,72,0,,0, , , ,12213972.6861,3447417.4105, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,RED MILL B DITCH, , ,0, 
-76.002427079115066,36.763548732588404,628,NODE 270,83524,72,0,,0, , , ,12214478.7922,3447152.3207, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,UPTON DRIVE DITCH, , ,0, 
-75.978594827628001,36.785470110925175,629,09220010,83528,72,0,,0, , , ,12221244.418,3455316.2388, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DAM NECK ROAD, , ,0, 
-75.978563580629171,36.7854672784675,630,09220030,83529,72,0,,0, , , ,12221253.6026,3455315.5798, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DAM NECK ROAD, , ,0, 
-75.978532261765096,36.785466605785864,631,09220040,83530,72,0,,0, , , ,12221262.6893,3455315.5601, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DAM NECK ROAD, , ,0, 
-75.978508852567074,36.785470423884036,632,09220020,83531,72,0,,0, , , ,12221269.6624,3455317.0531, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DAM NECK ROAD, , ,0, 
-76.033225304794783,36.774275328847963,633,2560,83532,72,0,,0, , , ,12205357.794,3450819.273, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CASTLETON DITCH, , ,0, 
-76.026623102478183,36.780159825810223,634,NODE 2540,83533,72,0,,0, , , ,12207234.878,3453011.558, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,CORPORATE LANDING, , ,0, 
-75.997559283761959,36.789671866345827,635,CLVT 100,83535,72,0,,0, , , ,12215652.0584,3456697.7364, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-75.997616634006292,36.78964355842529,636,09261020,83536,72,0,,0, , , ,12215635.5669,3456687.024, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-75.997091707063305,36.789566820016752,637,CLVT 101,83537,72,0,,0, , , ,12215789.9017,3456663.2587, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-75.997040814807505,36.789480743615819,638,09250020,83538,72,0,,0, , , ,12215805.5741,3456632.3791, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-75.987966716526969,36.785823816938283,639,CLVT 136,83539,72,0,,0, , , ,12218497.3496,3455371.9675, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,UPTON DRIVE DITCH, , ,0, 
-75.988048188333309,36.78552665141995,640,CLVT 135,83540,72,0,,0, , , ,12218476.5109,3455263.137, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,UPTON DRIVE DITCH, , ,0, 
-75.988113473396595,36.785502119775785,641,09300040,83541,72,0,,0, , , ,12218457.6122,3455253.6285, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,UPTON DRIVE DITCH, , ,0, 
-75.987665365885107,36.783700510991764,642,09300050,83542,72,0,,0, , , ,12218606.1604,3454601.5413, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,UPTON DRIVE DITCH, , ,0, 
-75.963948838966161,36.78355764435549,643,CLVT 156,83545,72,0,,0, , , ,12225550.6879,3454735.2802, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DAM NECK ROAD, , ,0, 
-75.971660340284402,36.785200611140162,644,09210030,83546,72,0,,0, , , ,12223277.1812,3455272.464, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DAM NECK ROAD, , ,0, 
-76.030475541048887,36.767978635612529,645,10160060A,83547,72,0,,0, , , ,12206222.895,3448548.494, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.10067384275068,36.733672506155365,646,NODE 510,83548,72,0,,0, , , ,12185985.018,3435532.175, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WINSTON AVE DITCH, , ,0, 
-76.100591258830008,36.736230549992058,647,14130020,83549,72,0,,0, , , ,12185985.512,3436463.61, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WINSTON AVE DITCH, , ,0, 
-76.091241923932884,36.730101921227408,648,NODE 410,83550,72,0,,0, , , ,12188781.232,3434303.013, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WINSTON AVE DITCH, , ,0, 
-76.083931299403446,36.728898516664017,649,14100010,83551,72,0,,0, , , ,12190934.267,3433919.71, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,WINSTON AVE DITCH, , ,0, 
-76.08074057334575,36.727801336716787,650,RD CULV 310 N.,83553,72,0,,0, , , ,12191879.293,3433544.331, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.08074614379882,36.727710701133098,651,RD CULV 310 S.,83554,72,0,,0, , , ,12191878.5,3433511.135, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-75.995496945007417,36.800853868792331,652,09240040,83555,72,0,,0, , , ,12216147.865,3460783.672, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BERKNOR DRIVE DITCH, , ,0, 
-75.994050523550968,36.800852524418318,653,09240020,83556,72,0,,0, , , ,12216571.238,3460794.43, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,HOLIDAY TRAVEL PARK DITCH, , ,0, 
-75.996135647174427,36.800633412005126,654,09240050,83557,72,0,,0, , , ,12215963.05,3460698.444, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BERKNOR DRIVE DITCH, , ,0, 
-75.992793406769351,36.800895540777233,655,RD CULV 71,83559,72,0,,0, , , ,12216938.703,3460819.858, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,HOLIDAY TRAVEL PARK DITCH, , ,0, 
-75.994681767904495,36.803842844341226,656,09240030,83560,72,0,,0, , , ,12216357.366,3461877.782, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,HOLIDAY TRAVEL PARK DITCH, , ,0, 
-75.998373911994165,36.799870848187453,657,NODE 60,83561,72,0,,0, , , ,12215315.092,3460403.405, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BERKNOR DRIVE DITCH, , ,0, 
-75.98694620161811,36.799041849925629,658,RD CULV 75,83562,72,0,,0, , , ,12218667.907,3460190.74, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PROSPERITY RD. DITCH, , ,0, 
-76.002425961610911,36.792025641722951,659,09261060,83563,72,0,,0, , , ,12214204.7342,3457516.7899, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.006244128555124,36.792855912243063,660,0986030,83564,72,0,,0, , , ,12213079.0347,3457789.34993, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.006485645110885,36.774544124477437,661,09260020,83565,72,0,,0, , , ,12213184.437,3451122.9027, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.009049456694683,36.793141655178005,662,09260050,83566,72,0,,0, , , ,12212255.2853,3457871.7574, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.006612259955205,36.794244472921733,663,09260060,83567,72,0,,0, , , ,12212958.0642,3458291.9751, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.006378132042713,36.795564775153423,664,HOD LIA6,83568,72,0,,0, , , ,12213013.7433,3458774.22609, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.007099180975217,36.792861835587438,665,09260040,83571,72,0,,0, , , ,12212828.8252,3457784.9041, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,EAGLEWOOD DRIVE DITCH, , ,0, 
-76.088158759452398,36.781954387078279,666,10360050,83572,72,0,,0, , , ,12189202.069,3453198.407, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PRINCESS ANNE ROAD, , ,0, 
-76.011911482901667,36.75710878088929,667,NODE 310,83576,72,0,,0, , , ,12211763.2203,3444735.1621, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SANDBRIDGE ROAD, , ,0, 
-76.002397944953785,36.74712402058708,668,NODE 290,83577,72,0,,0, , , ,12214645.5268,3441174.6841, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SANDBRIDGE, , ,0, 
-75.988534832672187,36.741448328417825,669,NODE 314,83578,72,0,,0, , , ,12218760.9419,3439216.72, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SANDBRIDGE ROAD, , ,0, 
-75.988528596567505,36.741447474665364,670,09030070,83579,72,0,,0, , , ,12218762.8613,3439216.3928, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SANDBRIDGE ROAD, , ,0, 
-75.973202926392005,36.730757235043249,671,09020020,83580,72,0,,0, , , ,12223356.0403,3435445.6929, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,SANDBRIDGE ROAD, , ,0, 
-76.024088490632707,36.700172410000071,672,11130010,83581,72,0,,0, , , ,12208740.676,3423918.777, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PRINCESS ANNE ROAD/PUNGO, , ,0, 
-76.020993620205701,36.707112198438054,673,11110040,83582,72,0,,0, , , ,12209581.388,3426468.585, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PRINCESS ANNE ROAD/PUNGO, , ,0, 
-76.042972681397671,36.682585853525737,674,11180010,83583,72,0,,0, , , ,12203372.994,3417373.297, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PRINCESS ANNE ROAD/PUNGO, , ,0, 
-76.060476443641903,36.833814063872623,675,06120010,83584,72,0,,0, , , ,12196818.637,3472281.68, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.06372202083088,36.668316691784455,676,06105010,83585,72,0,,0, , , ,12197424.355,3412022.234, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.05556594238017,36.83243349277425,677,06105030,83586,72,0,,0, , , ,12198268.294,3471816.53, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.054899852376792,36.83194425897522,678,06105040,83587,72,0,,0, , , ,12198467.857,3471643.455, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.054059156831613,36.831285005316865,679,06130030,83588,72,0,,0, , , ,12198720.116,3471409.883, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.052319171330225,36.830728723447436,680,RD CULV. 1025,83595,72,0,,0, , , ,12199234.277,3471220.549, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.052461583048867,36.830730252085068,681,RD CULV. 1024,83596,72,0,,0, , , ,12199192.672,3471220.084, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.051049390998003,36.830983863860773,682,06105050,83597,72,0,,0, , , ,12199603.388,3471323.034, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.049671873018895,36.83096808788239,683,06105060,83598,72,0,,0, , , ,12200006.655,3471327.746, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.049369373431759,36.831012912187703,684,06105070,83599,72,0,,0, , , ,12200094.789,3471346.339, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.045098637942317,36.830500907206492,685,NODE 1026,83600,72,0,,0, , , ,12201349.039,3471192.535, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PET CEMETARY DITCH, , ,0, 
-76.05507669113031,36.831397956065672,686,06130010,83601,72,0,,0, , , ,12198416.363,347143.01, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.058286195570702,36.832099719370248,687,06120020,83602,72,0,,0, , , ,12197475.729,3471674.294, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-76.05574908461206,36.826248199191035,688,06120045,83603,72,0,,0, , , ,12198273.127,3469563.869, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOWLAND PKWY, , ,0, 
-76.055745435655396,36.826235670961758,689,06120050,83604,72,0,,0, , , ,1219827.029,3469558.863, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOWLAND PKWY, , ,0, 
-75.986982989425584,36.74482985163808,690,09030020,83609,72,0,,0, , , ,12219182.7521,3440459.6909, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LOS COLONIS DRIVE DITCH, , ,0, 
-75.985279153927934,36.746526283113788,691,NODE 309,83613,72,0,,0, , , ,12219665.2898,3441090.1978, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LOS COLONIS DRIVE DITCH, , ,0, 
-76.056680571984671,36.832711662169054,692,06105020,83617,72,0,,0, , , ,12197939.705,3471909.238, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,LONDON BRIDGE CREEK, , ,0, 
-75.988627544199431,36.75093329378727,693,09060020,83625,72,0,,0, , , ,12218641.9917,3442668.0602, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,ENTRADA DRIVE CANAL, , ,0, 
-76.092514022816857,36.743071515733497,694,14120040,83628,72,0,,0, , , ,12188288.002,3439013.938, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PET CEMETARY DITCH, , ,0, 
-76.095189337785285,36.74410665383563,695,NODE 620A,83631,72,0,,0, , , ,12187494.853,3439370.622, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PET CEMETARY DITCH, , ,0, 
-76.097954547164235,36.746178557404136,696,MAJ CH OUT,83633,72,0,,0, , , ,12186665.646,3440104.154, , , , ,0,0,0, ,, , ,0,0,0,0,0, , , , , ,0, 
-76.098371337608299,36.746385158972984,697,14180030A,83636,72,0,,0, , , ,12186541.796,3440176.269, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PET CEMETARY DITCH, , ,0, 
-76.100997059284822,36.746587988178334,698,14180010A,83638,72,0,,0, , , ,12185770.653,3440230.495, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PET CEMETARY DITCH, , ,0, 
-76.106419187931877,36.746917725486021,699,RD CULV 611,83640,72,0,,0, , , ,12184179.571,3440310.281, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PET CEMETARY DITCH, , ,0, 
-76.106600525448371,36.746928628408853,700,RD CULV 610,83641,72,0,,0, , , ,12184126.359,3440312.877, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,PET CEMETARY DITCH, , ,0, 
-76.187694382738471,36.780930269254114,701,NODE 540,83642,72,0,,0, , , ,12153495.937,3452596.486, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,STONE HAVEN DRIVE DITCH, , ,0, 
-76.101743910527262,36.819449124699268,702,06280160,83643,72,0,,0, , , ,12184877.9388,3466743.9306, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.183827380680441,36.783391342316861,703,12240140,83644,72,0,,0, , , ,12161180.162,3453019.921, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,STONEHAVEN CANAL, , ,0, 
-76.102606153961119,36.81475636313219,704,06280140,83645,72,0,,0, , , ,12184668.9567,3465029.6999, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.186714616309217,36.787166096827313,705,NODE 555A,83646,72,0,,0, , , ,12160301.013,3454373.297, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,DYLAN DRIVE, , ,0, 
-76.101918189082255,36.816287227615746,706,06280130,83647,72,0,,0, , , ,12184856.2047,3465591.9707, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.101515936074449,36.817252054481976,707,03280110,83648,72,0,,0, , , ,12184964.9992,3465946.0819, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.101626830401315,36.817172933150573,708,06280120,83649,72,0,,0, , , ,12184933.2944,3465916.5248, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.10123200825754,36.8177324152362,709,943,83650,72,0,,0, , , ,12185043.7428,3466122.8923, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.099830880756031,36.817054838904312,710,06280100,83651,72,0,,0, , , ,12185459.8871,3465886.8164, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.096322405311071,36.81624984658486,711,06280070,83652,72,0,,0, , , ,12186494.0856,3465619.9668, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.096366236808706,36.816195284874482,712,06280080,83653,72,0,,0, , , ,12186481.9162,3465599.7653, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.094971472074391,36.815930398720944,713,06280060,83654,72,0,,0, , , ,121886890.487,3465526.6123, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.094547567871572,36.815947001956523,714,06280050,83655,72,0,,0, , , ,12187016.2629,3465522.8385, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.092613168078088,36.815789227564132,715,06280040,83656,72,0,,0, , , ,12187583.948,3465480, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
-76.092020562061606,36.816510280068869,716,06280030,83657,72,0,,0, , , ,12187750.513,3465746.9366, , , , ,0,0,0, ,, , ,0,0,0,0,0, , ,BOW CREEK DITCH, , ,0, 
