OBJECTID,TAX_ACCT,GPIN,LRSN,SHAPEarea
76254,00911578,1437999678,81484,2459.370188
76255,00911577,1437999750,81483,3999.043356
76256,00911576,1447092744,81482,3613.400998
76257,00911575,1447092766,81481,2219.088385
76258,00911573,1447092787,81480,2219.072901
76259,00911572,1447093709,81479,2219.045365
76260,00911571,1447093810,81478,1970.815982
76261,00911570,1447093842,81477,3595.886832
76262,00911569,1447093887,81476,2637.840894
76263,00911568,1447094808,81475,2637.846823
76264,00911567,1447094920,81474,2637.894184
76265,00911566,1447094942,81473,4888.706463
76266,00911565,1447093865,81472,4699.41654
76267,00911564,1448000185,81471,3931.99032
76268,00911563,1448001125,81470,2231.171952
76269,00911562,1448001156,81469,4792.839633
76270,00911591,1429307683,81513,6487.414131
76271,00911590,1429307770,81512,7345.716025
76272,00911592,1530881744,81431,8893.273726
76273,00911593,1530882745,81432,4693.944532
76276,00911594,1530883704,81433,5448.369962
76278,00911609,1438026251,82060,32342.712723
76282,00911624,1439719317,81997,46876.76884
76283,00911625,1439719672,82004,191611.624007
76293,34717610,1530971075,76763,64781.742936
76640,00911520,1449434435,81320,7003.633886
76641,00911519,1449434440,81319,6998.132903
76642,00911522,1448325239,81310,16009.494541
76644,00911521,1448530389,82100,5004.165202
76645,82009100,1427589717,72624,98096.951923
76648,85282076,1428385545,73958,74402.957145
76650,09488405,1428483600,13336,83453.057767
76656,37716550,1427776238,51488,7428.213463
76662,02679010,1438248784,81260,6473.34557
76666,00911611,1458114383,81510,108993.29402
76669,09512000,1429545087,13366,8636.378442
76674,00911608,1448534137,81507,33172.372664
76675,00911607,1540889812,81506,13426.415975
76678,00911606,1429606209,80905,13492.646589
76679,00911599,1457662590,81347,9506.303501
76680,00911598,1457663542,81346,8138.775459
76682,00911604,1427495963,81521,92442.720262
76683,70130594,1428404475,70041,42856.021228
76686,00911649,1429243426,81977,7580.417777
76687,00911646,1429244407,81976,8531.448656
76688,00911647,1520048974,82058,16004.568347
76689,00809357,1520059091,82057,16648.511911
76704,27179206,1438348569,76769,5952.124191
76710,02703301,1427981336,81175,8356.456188
76719,00911644,1448064728,81504,27912.600046
76720,00911645,1448073031,81505,57531.32279
76721,00911619,1437649325,81401,195141.578396
76722,23240900,1437645655,32055,2601.183725
76723,00809371,1457359532,81888,5377.572058
76724,00809372,1457359537,81889,5422.28638
76725,00809373,1457359632,81890,5462.593449
76726,00809390,1457359637,81891,5530.354887
76727,00809374,1448323313,82571,6493.13733
76728,00809375,1448322388,82569,6882.453556
76729,00809376,1449247472,81897,6466.291726
76730,00809377,1449247437,81898,5651.988593
76731,00809378,1438961830,81899,5221.595594
76732,00809379,1438960882,81900,5777.941032
76733,13214452,1449288805,78152,24848.806469
76734,43379111,1428572986,81516,2458.854848
76736,00809394,1438530079,71705,2658.11488
76738,00809396,1438439155,82150,4946.847012
76739,20837400,1457542612,28835,5075.913678
76747,00809401,1447079807,81953,1680.747313
76748,00809402,1447079827,81954,1680.742446
76749,00809403,1447079857,81955,1680.735055
76753,00809412,1429231602,81942,17786.641067
76754,00809408,1429233655,81943,8744.957491
76755,00809413,1429233733,81944,9567.986743
76757,00809411,1429231700,81941,15472.29765
76759,00809415,1540498735,81947,8914.196949
76760,00809416,1540498769,81946,9033.772337
76761,00809417,1429302773,,502.137169
76767,00809422,1429305785,,1278.90408
76771,23824000,1429309628,32864,7163.795857
76772,12831700,1429400720,17765,5744.957965
76774,12189300,1429400771,16941,6577.065201
76780,00809440,1429309716,,1428.842951
76783,00809443,1429400726,,738.258931
76789,00809449,1531737228,81939,8754.960963
76790,00809450,1531737365,81938,6061.263781
76791,00809451,1531738309,81940,5987.131166
76793,09892800,1467096993,81927,5010.762069
76799,14667704,1428326715,76642,3084.667269
76802,09529200,1438149713,13395,2639.735415
76803,35899000,1438149483,49179,2628.965186
76804,00021200,1438240070,37,2560.646019
76807,48272300,1438233925,65995,4786.83954
76808,00809454,1438231880,39841,2265.96166
76809,00809455,1438231873,39842,1738.280375
76810,00809456,1438231697,71770,15102.062325
76812,25252701,1438234618,34801,911.449219
76813,25252703,1438234710,34802,929.57301
76814,25252705,1438234702,34803,979.90321
76815,25252707,1438233795,34804,963.755281
76816,25252709,1438233797,34805,1001.533416
76822,25252711,1438233880,34806,1042.401031
76826,48606105,1438234551,66041,2981.606246
76830,32079900,1438235327,44102,11689.382264
76831,99999999,1438234453,,480.202657
76832,32080130,1438235186,44106,26364.03378
76833,32269400,1438224917,44319,3408.856955
76835,00939988,1438320948,,283724.327256
76837,84470900,1437026167,73600,5786.528597
76840,33227900,1449064469,45596,7772.295347
76841,36119200,1449062585,49530,8060.828123
76842,02048275,1449064501,3053,8626.044883
76844,00001142,1437800161,80227,21095.965394
76848,26090500,1530907879,35917,18904.273057
76851,99999999,1427673573,,497.33791
76852,99999999,1427672445,,6436.811444
76853,99999999,1427673618,,3251.382524
76854,99999999,1427672668,,36851.979378
77044,00002316,1449801117,78583,8329.005826
76855,00809478,1428560148,81992,16017.746071
77045,00002315,1449800259,78582,13283.593218
76856,00809479,1428563024,81991,77772.095314
77046,47342422,1428571896,64773,1607.682878
76857,00809482,1428674711,82021,53819.209993
77047,43379112,1428572966,81517,1762.770298
76858,00809483,1428674454,82020,181081.587221
77048,00911518,1428581039,81434,104008.802261
76859,00809511,1540038209,82119,26538.293113
76860,00809512,1540037184,82120,13945.014947
76861,00809557,1438530039,82151,5091.010706
77049,39628010,1428584168,54170,44033.102303
76862,00809559,1438530015,82152,4809.90715
77050,41859700,1428583212,57137,5003.739973
76866,84245900,1429409838,73519,402663.625885
77051,78481210,1428583152,71742,2501.891528
77052,22992702,1428583132,31734,2501.848443
76867,40189900,1457564762,54900,5022.140047
77053,22992700,1428583102,31733,2501.899575
76872,00000641,1457484549,79679,118432.891837
77055,00911601,1448660773,81455,5164.198848
76873,45551400,1438607904,62475,4812.65445
77056,00911600,1448661716,81454,5062.166564
76874,00911614,1437443903,20646,69692.088968
77059,00911656,1540133058,81584,11794.660051
76875,00809500,1550955374,82043,3875.150871
77060,00911655,1540133202,81523,12705.075919
76876,00809501,1550955394,82044,2355.850226
77061,00911654,1531761472,81522,34150.907486
76877,00809502,1550956314,82045,2355.841072
77062,00653600,1467180796,953,84971.717215
76878,00809503,1550956333,82046,2368.038871
77063,00911652,1437175572,81519,13863.240885
76879,00809504,1550956353,82047,3603.445233
77064,00911651,1437174583,81515,18061.86359
76880,00809505,1550956382,82036,3145.28362
76885,00809506,1427913826,82039,238445.809769
77068,01142810,1550469703,81446,3892.969111
76887,08879000,1438332877,12506,9252.858146
77069,00911664,1438209719,81712,4606.803697
76889,25252713,1438233872,34807,1169.480397
77070,00911665,1438209802,81713,2597.601296
76891,10984000,1427988879,15278,1842.837494
77071,00911666,1438209804,81714,2597.677188
76892,07003606,1437950515,9895,14401.045839
77072,00911667,1438208897,81715,4285.703504
76893,70072202,1437953431,69564,13226.738288
77073,00911668,1438208990,81716,4285.882185
76894,99999999,1437858525,,98902.687906
77074,00911669,1438208983,81717,2597.879995
76895,99999999,1437950701,,711.201428
77075,00911670,1438208985,81718,2597.937761
76896,99999999,1437857564,,30783.625925
77076,00911671,1438208978,81719,4577.176225
76899,00809513,1449184695,82117,94317.472332
77077,00911672,1438209987,81720,3780.849581
76900,00809514,1449187773,82118,47285.244919
77078,00911690,1438300917,81738,2370.382326
76902,00809533,1427594640,82133,6968.472947
77079,00911673,1438300938,81721,2366.641229
76903,46827550,1550744976,82647,10194.671181
77080,00911674,1438300958,81722,2362.873554
76904,00809531,1438217662,82116,17634.390294
77081,00911675,1438300989,81723,3590.512146
77082,00911676,1438301929,81724,3530.232153
76905,00809534,1428759416,82115,20492.281292
77083,00911677,1438311040,81725,2347.726669
76909,00809547,1437056109,82132,601.88585
77084,00911678,1438311070,81726,2343.913636
77085,00911679,1438311090,81727,3344.515642
77086,00911680,1438300814,81728,3914.66957
77087,00911681,1438300834,81729,2358.940516
77088,00911682,1438300865,81730,2354.909589
77089,00911683,1438300885,81731,2350.81431
77090,00911684,1438301815,81732,3571.599324
77091,00911685,1438301846,81733,3562.172063
77092,00911686,1438301876,81734,2334.406514
77093,00911687,1438301897,81735,2330.311296
77094,00911688,1438302817,81736,2326.252283
77095,00911689,1438302848,81737,3985.981811
77096,00911659,1428756592,81868,24994.989078
77097,35663800,1428702248,48832,13233.746507
77098,00809352,1540052161,81870,14025.322552
77099,00911661,1540052377,81871,78243.735866
77103,29541500,1437940159,81453,5347.723226
77104,00809365,1448896082,81866,46093.206852
77105,00809366,1428575625,81869,20015.966075
77106,04147525,1428772822,6025,6688.965457
77120,00809367,1437716254,81901,7461.410983
77121,00809368,1437717207,81902,6591.782574
77122,00809369,1437716316,81903,9811.62965
77123,00809370,1437716389,81904,9549.405379
77466,00809393,1436583477,81936,405003.736047
77869,00809427,1429307854,,733.285139
77872,00809430,1429304831,,578.23711
77875,00809433,1429305883,,720.877559
77877,27860800,1429309879,38252,6146.688397
77879,14190200,1429411080,19538,8084.611377
77880,61434500,1429401980,69138,8684.450928
77883,25410000,1429403921,34994,5637.736931
77887,00809436,1429401814,,1166.8475
77890,18319700,1437208315,25297,5265.726648
77892,00809468,1560040844,81981,3817.55521
77893,00809469,1560040840,81982,3817.525445
77900,00809472,1457488557,81988,51029.459099
77901,00809464,1550958330,81985,5477.058867
77902,00809466,1550958279,81986,5487.528401
77903,00809467,1550959218,81987,5448.051387
77904,00809462,1550959258,81984,5468.19524
77905,00809461,1550959297,81983,5435.895515
77907,00809473,1550266415,81989,6935.588342
77908,00809474,1550266530,81990,9150.196405
77909,31086405,1447090576,42785,5742.757144
77910,61313500,1447091610,68968,4594.642763
77911,75824410,1447091642,71299,2297.501637
77912,04533700,1447091696,6564,8807.016096
77913,99999999,1447092730,,2320.535053
77915,01429960,1438185210,2184,22151.98776
77916,00809552,1550951484,82123,3457.54854
77917,00809554,1550952413,82125,2136.438281
77918,00809553,1550952433,82124,2140.914287
77919,00809555,1550952453,82126,2145.548277
77920,00809556,1550952473,82127,3481.513797
77929,00809566,1447077896,82153,2934.657195
77930,00809567,1447078836,82154,1680.653714
77931,00809568,1447078856,82155,1680.653714
77932,00809569,1447078877,82156,1680.66344
77933,00809570,1447078779,82379,34629.330644
77938,07748375,1437404812,10891,2002.894289
77939,07748325,1437405986,10889,23835.467094
77941,24683710,1428977954,33930,5500.025688
77942,24683700,1428977924,82141,1375.048463
77946,00809574,1449082995,82146,361864.050534
77947,00809575,1449083439,82147,339706.868757
77949,23853225,1520260156,32907,9527.462279
77950,00809584,1428836577,82168,24064.24658
77951,00809585,1428836762,82169,15937.218135
77952,00809586,1428561381,82181,2661.101228
77956,00809590,1428562300,82184,2215.274208
77957,00809591,1428562229,82185,2655.57494
77958,00809592,1428562249,82186,2210.688028
77959,00809593,1428562268,82187,2650.009918
77960,00809594,1428563207,82188,5180.909183
77961,00809595,1428563245,82189,5169.367986
77962,00809596,1428563274,82190,2196.254679
77963,00809597,1428563294,82191,2632.715004
77964,00809598,1428564213,82192,2191.620772
77965,00809599,1428564242,82193,2627.196353
77966,00809600,1428564262,82194,2187.045661
77967,00809601,1428565200,82195,7747.012987
77968,00809602,1428565168,82196,5731.80403
77969,00809607,1540079001,82173,9206.480608
77970,00809608,1540078051,82174,10794.566651
77973,00809603,1448595861,82171,5104.106542
77974,00809604,1448595787,82172,5458.198343
77975,00809614,1457371532,82199,87401.101792
77977,00809615,1457371837,82200,72030.168872
77978,00809613,1457375898,82198,676229.647286
77979,00809632,1428315350,82236,325971.353169
77980,00809633,1428410425,82237,19604.238594
77981,09579600,1550842711,13479,2125.971046
77982,09578600,1550841700,13477,14497.567469
77987,00809646,1427975247,82226,3398.724642
77988,00940261,1429508425,,4467.257088
77989,00809650,1429506402,,11473.526145
77992,00809652,1438857648,82247,28546.812918
77993,00809651,1438855517,82246,9822.079475
77994,00809653,1429301097,82277,26622.132302
77995,00809654,1436585198,82253,3073.443055
77996,00809655,1436586212,82254,3312.036321
78007,00809656,1429234774,82268,8782.636202
78008,00809657,1429234677,82269,8822.246062
78009,19272004,1459095328,77322,64732.189408
78010,19272002,1459098257,77321,46797.258101
78011,00809712,1437475278,,9914.95996
78012,00809751,1448222808,82336,11027.303091
78013,00809752,1541225126,82329,3782.82394
78014,00809753,1541225144,82330,3781.438641
78017,13516705,1448669645,76812,5205.818638
78023,18966701,1428766184,26299,2385.134745
78024,18966702,1428767104,26300,2360.857035
78025,18966703,1428767134,26301,2336.193389
78026,18966800,1428767195,26303,9409.178272
78030,00809783,1427910546,82434,24043.913185
78031,00809785,1427903993,,11521.289396
78033,00809786,1427913333,82435,1761.72888
78036,00809813,1428389317,82501,3498.885113
78037,00809814,1428388377,82502,1961.581414
78038,00809815,1428388347,82503,2222.572538
78039,00809816,1428388306,82504,2313.456388
78040,00809817,1428387366,82505,2580.665897
78041,00809818,1428387336,82506,2416.694499
78042,00809819,1428386396,82507,1958.922171
78043,00809820,1428386365,82508,2480.620105
78044,00809821,1428386325,82509,2806.158141
78045,00809822,1428385385,82510,1957.289533
78046,00809823,1428385355,82511,1956.822074
78047,00809824,1428385325,82512,2608.373756
78048,00809825,1428384384,82513,2346.780542
78049,00809826,1428384344,82514,2215.82148
78050,00809870,1428384314,82532,1954.64166
78051,00809827,1428383373,82515,3370.421439
78052,00809828,1428287219,82516,3642.573646
78053,00809829,1428287360,82517,1911.52879
78054,00809830,1428287390,82518,2207.325597
78055,00809831,1428288320,82519,2261.180382
78056,00809832,1428288360,82520,2558.393997
78057,00809833,1428289301,82521,1921.27761
78058,00809834,1428289331,82522,1923.392738
78059,00809835,1428289361,82523,2760.631408
78060,00809836,1428380301,82524,2507.363646
78061,00809837,1428380341,82525,1931.409586
78062,00809838,1428380372,82526,2385.007508
78063,00809839,1428381312,82527,2582.037076
78064,00809840,1428381352,82528,2327.331179
78065,00809841,1428381382,82529,2201.112959
78066,00809842,1428382313,82530,1944.219014
78067,00809843,1428382363,82531,3158.697822
78069,00809857,1437657161,82466,46622.68317
78074,00809858,1437741571,82449,49922.213707
78077,26114800,1510757510,35960,239458.797748
78078,88888888,1520054738,35960,27619.427027
78315,00809558,1438439131,82148,4761.20048
78318,00809560,1457845351,82121,10937.861668
78319,00809561,1457845253,82122,10991.977029
78321,00809562,1540000844,82143,31049.412743
78729,99999999,1428325785,,3053.917705
78730,46460100,1449968272,63624,12577.604116
78732,28509600,1449969245,39135,13055.678022
78733,28566102,1540688561,82160,5021.894677
78735,82967600,1429707963,79727,30523.957917
78736,00809616,1521997555,82201,11548.463895
78737,00809617,1521997504,82202,11062.095812
78738,00809609,1428814504,82239,55400.545129
78739,00809610,1428813606,82241,7110.439769
78740,00809611,1428814778,82240,80118.196588
78741,00809612,1428824053,82242,15945.933238
78742,00809631,1550639896,79063,27964.410123
