OBJECTID,STATE10,COUNTY10,TRACT10,BLOCK10,GEOID10,ALAND10,AWATER10,Shape_Length,Shape_Area
427,51,510,200201,1003,515102002011003,16962,0,6134.56062405525,182558.383661174
428,51,510,200106,3001,515102001063001,4173,0,835.388105298472,44913.8838621796
429,51,510,200404,1007,515102004041007,4909,0,935.096200588451,52834.7435036127
430,51,510,200201,2020,515102002012020,23285,0,2793.93641402005,250617.045074557
431,51,510,201801,3003,515102018013003,8115,0,2491.72726975352,87344.8751370376
432,51,510,201600,4008,515102016004008,4016,0,900.927214262351,43227.4402937275
433,51,510,200703,3001,515102007033001,34999,0,3136.63466975699,376680.199971887
434,51,510,200703,1000,515102007031000,13804,0,2102.20371043478,148565.945897584
435,51,510,200703,2004,515102007032004,11713,0,1431.04211761311,126065.864491068
436,51,510,200703,3005,515102007033005,12641,0,1497.83305475415,136052.862472494
437,51,510,200703,3000,515102007033000,12295,0,1469.48716687676,132329.40059526
438,51,510,200703,2001,515102007032001,12580,0,1492.02337913877,135399.82328502
439,51,510,201801,4020,515102018014020,12505,0,1480.5693370424,134587.38667194
440,51,510,201802,1002,515102018021002,6301,0,1078.94237965283,67819.4053638935
441,51,510,201801,4019,515102018014019,12240,0,1467.2476660362,131739.296673936
442,51,510,201801,3006,515102018013006,23696,0,6575.22284630541,255037.938050585
443,51,510,200405,5001,515102004055001,61664,0,5339.09676268965,663684.197601491
444,51,510,200302,1006,515102003021006,26533,0,2596.59175579929,285568.956650785
445,51,510,200801,1009,515102008011009,11519,0,1526.92729454724,123977.578553869
446,51,510,201300,1012,515102013001012,22896,0,2533.43407159272,246431.598510366
447,51,510,201801,2025,515102018012025,6457,0,1099.28246108833,69496.6837335657
448,51,510,201203,3005,515102012033005,9382,0,1988.27791447227,100980.98360297
449,51,510,200600,2014,515102006002014,11138,0,1503.33441448495,119872.288372759
450,51,510,200701,1016,515102007011016,26866,0,3314.35854101254,289153.650478134
451,51,510,202001,1014,515102020011014,16693,0,1799.15367192114,179659.725015797
452,51,510,200702,1023,515102007021023,0,2178,3632.14770631601,23438.0650695124
453,51,510,201500,3009,515102015003009,13908,0,1912.58735866123,149695.127816038
454,51,510,201500,2004,515102015002004,17454,0,2061.31729716337,187857.041021229
455,51,510,201500,2007,515102015002007,19154,0,2018.99516727455,206150.270966802
456,51,510,201400,4000,515102014004000,8334,0,1202.75469376199,89693.1052800333
457,51,510,201300,3017,515102013003017,15070,0,1818.88096206768,162201.812555867
458,51,510,201400,4019,515102014004019,12828,0,1696.97960852533,138071.110034161
459,51,510,201500,3001,515102015003001,15586,0,1780.64073761191,167745.249558712
460,51,510,201500,3004,515102015003004,11232,0,1464.92510769731,120888.067626115
461,51,510,201600,2001,515102016002001,87306,0,4868.70535574187,939665.908179754
462,51,510,201500,3003,515102015003003,11986,0,1540.43209635321,129006.080502933
463,51,510,201000,1009,515102010001009,26843,0,2250.77938903619,288908.600117044
464,51,510,200404,1042,515102004041042,4854,0,918.917488244897,52237.9358092863
465,51,510,201802,2010,515102018022010,12250,0,1468.33064012445,131840.61015327
466,51,510,201900,1013,515102019001013,12216,0,1465.28601414417,131477.952867402
467,51,510,201802,2005,515102018022005,12498,0,1479.35971536016,134513.912934169
468,51,510,200701,1000,515102007011000,167813,0,9508.78199892093,1806146.15841021
469,51,510,202002,1011,515102020021011,12219,0,1465.62828070671,131508.784439673
470,51,510,202001,1013,515102020011013,13672,0,1539.24079108081,147146.217493657
471,51,510,202002,1013,515102020021013,12376,0,1473.18339898713,133205.730195679
472,51,510,202002,2007,515102020022007,0,398756,9602.50703755143,4291757.14569271
473,51,510,201900,1002,515102019001002,9394,0,1277.37652495157,101110.692398026
474,51,510,201801,1006,515102018011006,2516,0,693.668349870449,27084.7498716034
475,51,510,201801,1005,515102018011005,473,0,340.343090970531,5093.02176200814
476,51,510,200107,1009,515102001071009,713,0,398.736040834521,7672.04066823009
477,51,510,201801,2000,515102018012000,0,5409,1028.4234450574,58225.5804122696
478,51,510,200103,1008,515102001031008,158809,0,8156.38337942646,1709246.08396516
479,51,510,200102,1000,515102001021000,23904,0,2160.48526330653,257279.591138095
480,51,510,200600,4004,515102006004004,38220,0,2664.47896476537,411358.807268288
481,51,510,200102,1003,515102001021003,15330,0,1599.91697739932,164995.974483382
482,51,510,200403,1000,515102004031000,0,47447,15207.3966475519,510651.668993602
483,51,510,200201,2024,515102002012024,19396,0,1923.80972558001,208756.013765095
484,51,510,200900,2004,515102009002004,15418,0,1663.91572904811,165937.66651859
485,51,510,201500,1004,515102015001004,66342,0,3394.46047976173,714037.104811812
486,51,510,200302,3002,515102003023002,10139,0,1696.97485136392,109123.253006192
487,51,510,200303,4005,515102003034005,15451,0,1797.64338410273,166295.803677397
488,51,510,200900,4008,515102009004008,67111,0,5541.60216050829,722312.122972646
489,51,510,201600,2000,515102016002000,844,0,539.562320596729,9087.88351091134
490,51,510,201801,2042,515102018012042,20919,0,1954.71705508678,225151.434416079
491,51,510,201801,2016,515102018012016,8434,0,1241.29016211512,90779.5205291643
492,51,510,200302,1005,515102003021005,20720,0,2152.25867775127,223009.163752165
493,51,510,200701,1021,515102007011021,0,984,435.204462908917,10591.4098244907
494,51,510,200500,2001,515102005002001,34856,0,2559.72407431783,375151.986898692
495,51,510,200600,4000,515102006004000,38877,0,3296.78481676944,418425.856759433
496,51,510,200405,1003,515102004051003,22869,0,2742.07862928549,246135.977811008
497,51,510,200403,1012,515102004031012,5771,0,999.089379637388,62110.9032435678
498,51,510,202002,2004,515102020022004,17024,0,2522.41483371311,183221.683698055
499,51,510,200702,1036,515102007021036,25561,0,2116.74169502043,275106.606702007
500,51,510,200702,1007,515102007021007,7583,0,1349.8112648382,81609.5703991329
501,51,510,200600,2006,515102006002006,10583,0,1453.11496292097,113904.436077494
502,51,510,200405,5003,515102004055003,2356,0,702.08238893197,25360.5918900268
503,51,510,200404,1013,515102004041013,18328,0,2672.48979988787,197262.640948003
504,51,510,201801,2010,515102018012010,4405,0,879.328343227897,47412.4956330481
505,51,510,201600,4013,515102016004013,8125,0,1184.42955918418,87443.8609086685
506,51,510,200301,1006,515102003011006,281438,0,12967.2929017239,3029081.01924822
507,51,510,201801,2038,515102018012038,7419,0,1247.17972793725,79844.7521910604
508,51,510,201801,2015,515102018012015,4256,0,864.869245109198,45803.92652728
509,51,510,200103,1002,515102001031002,39089,0,2812.80132125897,420702.251898341
510,51,510,200104,1009,515102001041009,4444,0,921.062977326772,47832.3181067549
511,51,510,200600,2001,515102006002001,21531,0,2341.60742192868,231738.711001277
512,51,510,201100,1003,515102011001003,166966,0,6801.11942795228,1797039.24888585
513,51,510,202001,1006,515102020011006,8279,0,1201.27797829699,89103.3875224009
514,51,510,200702,1004,515102007021004,14952,0,1818.55329075452,160920.475519967
515,51,510,200107,1002,515102001071002,56502,0,3367.18482519663,608130.63522308
516,51,510,200701,1001,515102007011001,70787,0,4423.71495948567,761874.392970023
517,51,510,200703,1007,515102007031007,9285,0,1285.13432242572,99936.3359255469
518,51,510,200106,3005,515102001063005,5222,0,963.386279115359,56207.5126158996
519,51,510,201801,4027,515102018014027,3500,0,781.369293532428,37667.3881384716
520,51,510,201801,3014,515102018013014,10508,0,1463.77297507168,113097.83332057
521,51,510,201801,2013,515102018012013,995,0,559.090840799731,10712.7339982033
522,51,510,202001,1016,515102020011016,0,812,504.571172011633,8736.36199636605
523,51,510,200500,1003,515102005001003,4832,0,1471.39744020907,52005.8700144586
524,51,510,201500,1003,515102015001003,39043,0,2896.90824677573,420211.699021143
525,51,510,201204,2007,515102012042007,13413,0,2355.99254359308,144360.881474197
526,51,510,200900,1020,515102009001020,10329,0,1351.80813029009,111174.922102221
527,51,510,201900,2008,515102019002008,34613,0,3522.47187659626,372535.216642676
528,51,510,201900,2025,515102019002025,4623,0,1010.98855499599,49761.5861383566
529,51,510,201900,2011,515102019002011,8532,0,1321.3208750133,91831.3998455526
530,51,510,201900,2013,515102019002013,8692,0,1308.51748810382,93554.8648990768
531,51,510,201900,1009,515102019001009,12209,0,1465.85073372242,131403.672333429
532,51,510,200703,3003,515102007033003,12160,0,1462.51863877187,130871.900408744
533,51,510,200404,1011,515102004041011,14835,0,1998.58537912998,159671.681442078
534,51,510,200107,1006,515102001071006,10163,0,1375.87027016572,109382.022886041
535,51,510,200202,1003,515102002021003,51254,0,3227.35777194026,551639.563497093
536,51,510,200201,2008,515102002012008,1432,0,610.880820273512,15413.3883303752
537,51,510,200702,1016,515102007021016,288313,0,13866.7762272281,3103076.50284773
538,51,510,200702,1025,515102007021025,15290,0,1910.50711026412,164565.476907935
539,51,510,200802,3005,515102008023005,3727,0,790.647002556638,40114.0980181782
540,51,510,201900,2007,515102019002007,3980,0,957.320405511148,42835.1328583682
541,51,510,201801,2029,515102018012029,7319,0,1269.23451178288,78774.5233870538
542,51,510,200703,1004,515102007031004,25676,0,2355.18126030766,276348.750347985
543,51,510,200104,1000,515102001041000,64199,5544,3418.92350003046,750646.143410995
544,51,510,202002,2002,515102020022002,2715,0,1498.0024929512,29217.3891955807
545,51,510,200600,2023,515102006002023,8577,0,4387.57363735106,92316.2169594831
546,51,510,200701,1022,515102007011022,12935,0,3629.36578441043,139217.898135138
547,51,510,201801,3009,515102018013009,0,5751,1294.04168768054,61903.0408395779
548,51,510,200201,2019,515102002012019,32357,0,3646.03267679107,348255.86210249
549,51,510,201500,3011,515102015003011,845,0,446.584834125257,9094.52448399044
550,51,510,201801,1000,515102018011000,11901,0,1620.75972954668,128093.388486869
551,51,510,201300,1006,515102013001006,281,0,263.072536120241,3019.67657255288
552,51,510,201300,2013,515102013002013,28649,0,2237.21340914134,308344.001450738
553,51,510,200404,1015,515102004041015,5353,0,964.748362527555,57609.142932289
554,51,510,200404,1016,515102004041016,4586,0,888.731348616148,49362.5231145464
555,51,510,200703,2006,515102007032006,10584,0,3040.25797544127,113913.654661426
556,51,510,201500,1012,515102015001012,325,0,302.340965243865,3496.2642388667
557,51,510,201801,2039,515102018012039,17783,0,2159.00127269163,191388.617964989
558,51,510,201300,3010,515102013003010,190296,0,8090.27395557247,2048130.0993322
559,51,510,200600,4002,515102006004002,72116,0,4320.55446504605,776180.310047083
560,51,510,200404,1000,515102004041000,0,8718,3477.86807991201,93827.7648028598
561,51,510,200404,1017,515102004041017,4514,0,881.790634365963,48585.2295227156
562,51,510,200404,1009,515102004041009,1544,0,515.660418058531,16622.1150542374
563,51,510,200404,1038,515102004041038,7398,0,1260.64771249054,79622.2384103174
564,51,510,200600,2013,515102006002013,4657,0,900.188029274531,50120.6910724236
565,51,510,200600,2018,515102006002018,0,10468,1758.31746003586,112663.615372507
566,51,510,201900,1022,515102019001022,4186,0,958.613231989532,45058.0753854981
567,51,510,201900,1029,515102019001029,4260,0,900.923284231405,45844.7640167421
568,51,510,200701,1018,515102007011018,0,36324,4740.35715076151,390954.33395302
569,51,510,200702,1002,515102007021002,632,0,449.25802889046,6805.70889235402
570,51,510,200703,2014,515102007032014,93642,0,8493.16620259209,1007855.1910275
571,51,510,201900,1007,515102019001007,12912,0,1501.9947616447,138971.554592566
572,51,510,202001,1005,515102020011005,4725,0,969.61485431652,50852.7223140384
573,51,510,201802,2018,515102018022018,12251,0,1468.41391226665,131857.466580257
574,51,510,200600,2002,515102006002002,3513,0,1038.29635222709,37806.339620318
575,51,510,202002,1008,515102020021008,12643,0,1498.78505626962,136070.556768992
576,51,510,202001,3006,515102020013006,13090,0,1517.80910280069,140888.413799398
577,51,510,201802,2020,515102018022020,3069,0,885.633067650199,33030.3124063874
578,51,510,201900,1033,515102019001033,6498,0,1097.02524042502,69937.7344275711
579,51,510,201900,1001,515102019001001,11565,0,2500.59975638759,124472.855326003
580,51,510,201900,1030,515102019001030,17256,0,2407.20430821216,185731.24098699
581,51,510,200107,1008,515102001071008,10616,0,1428.96443000382,114254.317872358
582,51,510,200201,2009,515102002012009,1643,0,659.427043832953,17679.6262020178
583,51,510,200202,1001,515102002021001,134130,0,5799.8591473132,1443622.71534473
584,51,510,200900,1001,515102009001001,26785,0,2686.93699421148,288286.190083591
585,51,510,200900,1005,515102009001005,20084,0,2358.88276600824,216163.202884788
586,51,510,200900,1016,515102009001016,10253,0,1337.39095288958,110355.237301107
587,51,510,200703,1001,515102007031001,11981,0,1469.98176200189,128949.552939508
588,51,510,201900,2029,515102019002029,12940,0,1512.72126881197,139266.175666824
589,51,510,201900,2000,515102019002000,12228,0,1466.24692248007,131608.874011988
590,51,510,201600,4009,515102016004009,12300,0,1471.01904416695,132381.840919813
591,51,510,201900,2016,515102019002016,12169,0,1462.69531066016,130969.389865343
592,51,510,200103,1006,515102001031006,80443,0,4676.85419160717,865799.655120901
593,51,510,200102,2001,515102001022001,1015,0,535.417485950697,10919.552603169
594,51,510,200102,1001,515102001021001,44505,0,3200.9205323375,479005.724861623
595,51,510,200102,3001,515102001023001,17386,0,2291.52411308609,187119.117637965
596,51,510,200102,3009,515102001023009,25093,0,2350.93819466478,270075.087846335
597,51,510,201300,3012,515102013003012,10873,0,1430.76989770815,117025.324763962
598,51,510,201600,3003,515102016003003,12217,0,1463.66259096826,131486.3490374
599,51,510,201801,3015,515102018013015,22092,0,2105.15765652337,237776.101457881
600,51,510,201801,3016,515102018013016,38648,0,2630.02169310134,415961.52796469
601,51,510,201801,1009,515102018011009,12050,0,1457.36691568201,129688.497027117
602,51,510,201801,4010,515102018014010,11978,0,1451.96097602545,128919.857521889
603,51,510,201802,1004,515102018021004,12886,0,1500.14612124768,138686.902717612
604,51,510,201801,3012,515102018013012,12138,0,1459.4974376189,130634.956277731
605,51,510,200600,2016,515102006002016,96567,0,10456.8811573805,1039333.39551004
606,51,510,200404,1033,515102004041033,11514,0,1332.93096003121,123921.921089009
607,51,510,200802,1000,515102008021000,244894,2161,8441.72490817798,2659030.29181719
608,51,510,200102,3000,515102001023000,41811,0,3243.04095881667,450006.002825665
609,51,510,200104,1007,515102001041007,4290,0,909.50641056591,46169.3167422885
610,51,510,200407,2001,515102004072001,6438,0,1339.56814216455,69288.6138934716
611,51,510,201203,4000,515102012034000,0,80280,12627.0916603565,864046.051092864
612,51,510,200104,1005,515102001041005,6356,0,1059.22984038334,68410.641009775
613,51,510,200102,3002,515102001023002,16930,0,1711.84268601277,182214.748950295
614,51,510,200106,2001,515102001062001,147063,0,6512.75557098515,1582830.63584799
615,51,510,200406,1000,515102004061000,9564,0,1354.94153900575,102934.920483455
616,51,510,200405,2001,515102004052001,110567,0,4443.96491993852,1190023.01634135
617,51,510,200302,1009,515102003021009,26352,0,2648.88805834388,283625.69728969
618,51,510,200302,1015,515102003021015,23122,0,2370.84771542367,248861.281291986
619,51,510,200403,1007,515102004031007,7337,0,1136.40715780579,78968.0965963314
620,51,510,200702,1032,515102007021032,36562,0,10641.0750201563,393518.732472069
621,51,510,200107,2002,515102001072002,60623,0,3454.60796175257,652480.149231705
622,51,510,201000,1003,515102010001003,4626,0,1444.9024045048,49790.8986345966
623,51,510,200201,3002,515102002013002,10092,0,3328.60157409435,108609.106459609
624,51,510,201203,1001,515102012031001,144080,0,8896.31437420909,1550718.81302822
625,51,510,201203,1002,515102012031002,17326,0,1984.62573273931,186482.546228545
626,51,510,201100,2012,515102011002012,7900,0,1175.96993849582,85022.0117195854
627,51,510,201100,2000,515102011002000,16645,0,2056.93295403382,179151.909885697
628,51,510,201100,3007,515102011003007,24630,0,2574.84793472465,265085.754381818
629,51,510,200703,1012,515102007031012,12679,0,1488.26121384307,136463.474703191
630,51,510,200703,1008,515102007031008,12368,0,1481.9116274576,133112.146495657
631,51,510,200900,4002,515102009004002,31139,0,5030.6536111793,335142.694649551
632,51,510,200703,1011,515102007031011,12661,0,1495.58331433183,136267.13777027
633,51,510,200703,2003,515102007032003,12213,0,1466.78942963386,131447.514058582
634,51,510,202001,1003,515102020011003,12448,0,1479.18977155768,133973.234973096
635,51,510,200102,3004,515102001023004,25366,0,2254.72919699373,273007.317110306
636,51,510,200102,3005,515102001023005,43185,0,2726.26419845532,464796.568210982
637,51,510,201801,2021,515102018012021,6250,0,1113.79050807898,67268.338153402
638,51,510,200303,1004,515102003031004,76015,0,5377.7834690946,818135.91039973
639,51,510,200404,1024,515102004041024,8120,0,1349.67698623483,87399.5406979659
640,51,510,200406,1001,515102004061001,5420,0,2415.56719362548,58338.8878175395
641,51,510,201802,2000,515102018022000,0,13831,2483.34806275904,148857.44839757
642,51,510,201801,3023,515102018013023,5655,0,2159.99511623818,60858.9961620256
643,51,510,200102,2000,515102001022000,584777,0,17791.8511997354,6293895.32344928
644,51,510,200302,3000,515102003023000,8898,0,1621.62210212575,95763.2277681551
645,51,510,200302,3003,515102003023003,28707,0,2187.59338964059,308968.756963636
646,51,510,201900,1018,515102019001018,8130,0,1185.29626775613,87497.9918495615
647,51,510,200702,1011,515102007021011,27618,0,5364.45499702725,297251.542368744
648,51,510,200201,1007,515102002011007,30219,0,4794.76224450472,325242.238869858
649,51,510,200302,1003,515102003021003,92839,0,4454.61511945091,999217.757086666
650,51,510,200201,2004,515102002012004,7418,0,2164.2754819349,79835.3536616013
651,51,510,200403,1014,515102004031014,69650,0,4586.85674755487,749634.781127702
652,51,510,200600,1005,515102006001005,58901,0,4017.24348938733,633949.231638417
653,51,510,201000,1018,515102010001018,118531,0,4447.04708774296,1275735.74019868
654,51,510,200201,2006,515102002012006,942,0,442.398708306353,10142.9876411027
655,51,510,200900,1002,515102009001002,26591,0,2869.99718791046,286199.238621221
656,51,510,200900,1000,515102009001000,24476,0,2070.25131264505,263434.916542877
657,51,510,200900,1011,515102009001011,8632,0,1235.02427840593,92905.3584316826
658,51,510,200900,4005,515102009004005,74814,0,4655.7643397927,805225.044068197
659,51,510,201100,2007,515102011002007,13562,0,1595.42669111888,145968.408521982
660,51,510,200406,3002,515102004063002,3456,0,882.002379926535,37193.4881225834
661,51,510,201100,2006,515102011002006,29492,0,2838.76109200267,317416.121686506
662,51,510,201100,2015,515102011002015,18696,0,1894.46310612803,201224.413824566
663,51,510,201100,1000,515102011001000,13924,0,2108.56857267241,149861.714116585
664,51,510,201203,2003,515102012032003,6669,0,1295.85911863255,71772.9223168766
665,51,510,201100,3000,515102011003000,27769,0,3122.41035552182,298879.497334193
666,51,510,200302,1001,515102003021001,17271,0,1800.3679651094,185888.427571352
667,51,510,200302,1017,515102003021017,42312,0,2775.68640396065,455398.73361104
668,51,510,200500,1002,515102005001002,15568,0,1872.26918324724,167561.620864158
669,51,510,200202,2001,515102002022001,242798,0,8702.38754923754,2613206.95455303
670,51,510,201400,1004,515102014001004,50066,0,3089.58033288879,538853.68768914
671,51,510,200201,3005,515102002013005,19788,0,2003.34061517624,212979.848920753
672,51,510,200701,1007,515102007011007,4904,0,890.605965224998,52775.8383013639
673,51,510,200703,2013,515102007032013,5830,0,2974.84385969408,62746.8523963071
674,51,510,201600,1010,515102016001010,7676,0,1131.18018903702,82618.4399686716
675,51,510,201600,4004,515102016004004,8084,0,1182.00315239716,87004.6666767138
676,51,510,201100,3006,515102011003006,24668,0,2419.09148010579,265503.623876359
677,51,510,201203,3003,515102012033003,31151,0,3836.30080247202,335284.040748843
678,51,510,201204,1002,515102012041002,14987,0,1619.71224569554,161305.939866136
679,51,510,201204,2003,515102012042003,3604,0,938.726373856568,38785.436531472
680,51,510,201204,1001,515102012041001,16702,0,1789.66180648089,179761.983457166
681,51,510,202001,1009,515102020011009,12336,0,1473.13459890859,132769.562667297
682,51,510,201900,1025,515102019001025,12095,0,1458.22593200084,130182.116907992
683,51,510,201802,2014,515102018022014,5910,0,1027.82106041216,63613.1012618953
684,51,510,200900,1013,515102009001013,8180,0,1205.906415771,88039.8457741382
685,51,510,202001,3008,515102020013008,13335,0,1530.12232513057,143519.094135784
686,51,510,202001,2004,515102020012004,12487,0,1480.30310343703,134397.639428222
687,51,510,202002,1010,515102020021010,12809,0,1495.67475127109,137860.506811265
688,51,510,200302,1019,515102003021019,23842,0,2472.18026683643,256608.315058259
689,51,510,200107,3000,515102001073000,90460,0,6374.28527068979,973609.623206847
690,51,510,200302,1018,515102003021018,59095,0,3754.8791689292,636025.875419842
691,51,510,200702,1026,515102007021026,59499,0,4083.90537853091,640387.172112589
692,51,510,200201,3011,515102002013011,56652,0,3296.34052329214,609734.939107049
693,51,510,200600,1000,515102006001000,68694,0,8563.99955373045,739342.264875022
694,51,510,200405,1001,515102004051001,78340,0,4811.08667044402,843162.251391595
695,51,510,200403,1013,515102004031013,6154,0,7270.3118885549,66229.861746653
696,51,510,200702,1033,515102007021033,17897,0,2017.53705670348,192624.422123788
697,51,510,201203,3006,515102012033006,1702,0,1256.28199068163,18319.111454575
698,51,510,201202,2000,515102012022000,123927,0,4676.9683084264,1333813.45223697
699,51,510,201202,1001,515102012021001,13172,0,1630.20263486756,141766.260830077
700,51,510,201100,2018,515102011002018,16151,0,1791.21865248896,173830.026758987
701,51,510,201100,2023,515102011002023,13662,0,1636.93158684551,147047.313600394
702,51,510,200900,2012,515102009002012,3585,0,914.244648708727,38580.9755251611
703,51,510,200900,2006,515102009002006,9818,0,1337.90633522212,105673.836336363
704,51,510,200900,2013,515102009002013,17951,0,2055.28152366974,193206.235559941
705,51,510,200900,4009,515102009004009,5283,0,1092.56034972737,56859.008434784
706,51,510,200900,3000,515102009003000,10139,0,1320.67300934325,109129.878375809
707,51,510,201600,4010,515102016004010,12316,0,1472.15650957753,132552.620293496
708,51,510,200102,3013,515102001023013,18531,0,1943.86008784032,199446.890634389
709,51,510,200702,1005,515102007021005,14109,0,1617.42262469217,151848.799501159
710,51,510,200106,3004,515102001063004,2617,0,696.773386050572,28168.0433460679
711,51,510,200404,1006,515102004041006,9684,0,1333.17796251132,104227.030653356
712,51,510,200201,2016,515102002012016,434763,0,11136.5138457681,4679304.35215141
713,51,510,200900,2001,515102009002001,15879,0,1759.17447731671,170905.194961135
714,51,510,200900,2008,515102009002008,10481,0,1377.8142239096,112804.793157753
715,51,510,200900,2021,515102009002021,6941,0,1049.34582223832,74707.032345622
716,51,510,200900,2024,515102009002024,10161,0,1394.10053392187,109360.68890828
717,51,510,200900,3006,515102009003006,27626,0,2831.07091550018,297333.952806783
718,51,510,200900,2023,515102009002023,4932,0,1010.85168917987,53081.5258480179
719,51,510,200801,2022,515102008012022,11829,0,1415.47151795393,127312.502616464
720,51,510,202001,2013,515102020012013,11902,0,1449.49164453215,128096.494949966
721,51,510,202001,3005,515102020013005,12710,0,1500.70473952017,136799.995819123
722,51,510,202001,2014,515102020012014,13618,0,1537.1301600248,146568.068771398
723,51,510,202001,3003,515102020013003,10850,0,1586.80090617524,116777.680932875
724,51,510,202002,1014,515102020021014,11611,0,1434.27786828716,124970.587718707
725,51,510,200500,1005,515102005001005,49960,0,3072.76505362671,537714.694194642
726,51,510,200500,1008,515102005001008,33273,0,2365.20700108232,358108.03268217
727,51,510,200403,1010,515102004031010,7407,0,2442.6038235092,79717.6116653049
728,51,510,200403,1009,515102004031009,5163,0,1533.27116289307,55565.6367061947
729,51,510,201000,2004,515102010002004,93636,0,5748.95025953117,1007790.41415988
730,51,510,201000,1017,515102010001017,73155,0,3865.8895873317,787360.206502606
731,51,510,200202,1002,515102002021002,73307,0,3643.37529376851,788994.317219965
732,51,510,200600,1006,515102006001006,10484,0,1376.20217849336,112838.012815713
733,51,510,200801,2012,515102008012012,45508,0,3457.33457200803,489795.341702687
734,51,510,201600,2004,515102016002004,24921,0,2102.34400167219,268219.762514823
735,51,510,200301,1004,515102003011004,24533,0,2005.33000039431,264045.019892552
736,51,510,201300,3016,515102013003016,232,0,351.988083515896,2497.36814262168
737,51,510,201801,2004,515102018012004,9289,0,1416.7638521429,99974.6321587053
738,51,510,201802,1013,515102018021013,6555,0,1061.32195300702,70549.7956597174
739,51,510,201801,4026,515102018014026,0,15374,2376.37659499285,165471.569173214
740,51,510,200403,1001,515102004031001,129404,0,14834.3611545142,1392758.75320936
741,51,510,201000,1004,515102010001004,0,6251,1765.69521133552,67280.5162717791
742,51,510,201000,1005,515102010001005,1197,0,516.789711552964,12881.8418789894
743,51,510,201000,1021,515102010001021,5365,0,1225.57570093901,57741.9254790969
744,51,510,200900,3007,515102009003007,16692,0,1917.67669573816,179652.377272471
745,51,510,201400,1011,515102014001011,15349,0,1857.00715408393,165204.940123038
746,51,510,200900,3012,515102009003012,22624,0,2283.51299345795,243495.216879932
747,51,510,200103,4002,515102001034002,79264,0,9846.46513219823,853098.545362766
748,51,510,200404,1030,515102004041030,11324,0,1450.04964181222,121879.013411648
749,51,510,200404,1020,515102004041020,5598,0,1025.73833309049,60250.9138039834
750,51,510,200801,1002,515102008011002,37783,0,2634.33256638081,406652.69900937
751,51,510,201500,1000,515102015001000,203256,0,7154.98874787247,2187626.71050692
752,51,510,201801,4017,515102018014017,11773,0,1442.8138136876,126714.280953622
753,51,510,200404,1031,515102004041031,1526,0,487.143788762527,16421.2426722915
754,51,510,200801,2018,515102008012018,13561,0,1646.38425838308,145951.316472715
755,51,510,201202,1005,515102012021005,10190,0,1334.15203565948,109671.517918448
756,51,510,201400,1017,515102014001017,19831,0,2160.24005100438,213436.127539889
757,51,510,201204,2008,515102012042008,26893,0,2580.75270672412,289447.332573431
758,51,510,200201,1001,515102002011001,3582,0,3919.53151674251,38541.1642047242
759,51,510,201900,1024,515102019001024,3421,0,854.02269620235,36824.7887574216
760,51,510,201900,1031,515102019001031,8849,0,1301.16964193297,95241.9078636956
761,51,510,202001,2015,515102020012015,6863,0,1769.88432474198,73860.7698305667
762,51,510,201801,2043,515102018012043,31230,0,2877.88042104808,336122.215250582
763,51,510,200600,3003,515102006003003,40886,0,2768.15471619448,440048.230101669
764,51,510,200202,2005,515102002022005,13139,0,1556.06175789399,141409.363338124
765,51,510,200801,1003,515102008011003,29275,0,2200.06226422537,315087.518669542
766,51,510,200801,2003,515102008012003,7847,0,2606.03201127689,84459.4083522517
767,51,510,200202,1004,515102002021004,156893,0,5081.26916458127,1688621.0105623
768,51,510,200801,2002,515102008012002,43509,0,3219.22564809189,468287.253130981
769,51,510,200900,3001,515102009003001,90611,0,5523.48490742743,975240.646746639
770,51,510,200900,3004,515102009003004,28583,0,2546.60350140487,307638.988362133
771,51,510,201100,2010,515102011002010,17271,0,2182.16039427453,185884.544304729
772,51,510,200301,1002,515102003011002,11281,0,3689.04162743707,121408.399819423
773,51,510,200703,1017,515102007031017,9906,0,3752.10003686917,106616.921585211
774,51,510,201900,2009,515102019002009,2511,0,816.113011232605,27030.5109161872
775,51,510,200102,2004,515102001022004,4543,0,1011.02413636152,48896.4775409022
776,51,510,200102,3003,515102001023003,27569,0,2382.51765132331,296726.395962111
777,51,510,201000,1000,515102010001000,86243,0,6384.56993955178,928223.862516139
778,51,510,200900,3016,515102009003016,32139,0,2462.01384747379,345904.456322569
779,51,510,201400,1018,515102014001018,13621,0,1954.25129234823,146602.568405036
780,51,510,200900,3019,515102009003019,33912,0,2571.19258098627,364982.285859194
781,51,510,200801,2000,515102008012000,22981,0,2201.83628049441,247347.214527446
782,51,510,200302,2000,515102003022000,7010,0,3263.76014436105,75451.7608024306
783,51,510,201202,3002,515102012023002,29766,0,3139.61423511606,320371.546070876
784,51,510,201400,2004,515102014002004,5419,0,996.791916133552,58329.0986838154
785,51,510,200403,1003,515102004031003,549538,0,18638.4320781163,5914605.88586964
786,51,510,201202,3007,515102012023007,17146,0,2049.20272129883,184531.607742759
787,51,510,201204,2011,515102012042011,12591,0,1545.0208555733,135520.99792715
788,51,510,201300,1010,515102013001010,8777,0,1236.13956909221,94464.1484422342
789,51,510,201400,1008,515102014001008,11294,0,1437.12794528629,121554.033052602
790,51,510,201801,1004,515102018011004,9058,0,1272.58457718084,97492.0197447237
791,51,510,201202,1000,515102012021000,72585,0,5173.92048696344,781225.402696419
